"RenewableArea"	"ProjectName"	"SiteName"	"Country"	"Capacity"	"change in capacity Q1"	"change in capacity Q2"	"change in capacity Q3"	"change in capacity Q4"	"RESTATS Ref"	"ROC Ref"	"Survey"	"Capacity Q1"	"Capacity Q2"	"Capacity Q3"	"Capacity Q4"	"Operational Month (0=previous years)"	"CAPACITY END of last year"
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Arecleoch"	"Scotland"	120	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Ardgrain Wind Cluster"	"Ardgrain Wind Cluster"	"Scotland"	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"FIT-Wind S"	"FIT-Wind S"	"Scotland"	309.94182	3.79999999999995	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Gairnieston Wind Cluster"	"Gairnieston Wind Cluster"	"Scotland"	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Mark Hill Windfarm"	"Scotland"	56	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Methil Docks Wind Turbine"	"Methil Docks Wind Turbine"	"Scotland"	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Temporis Capital Ltd"	"Muirhall Wind Farm Limited"	"Scotland"	12.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Denhill"	"Denhill Wind Turbine"	"Scotland"	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Haddo"	"Haddo"	"Scotland"	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"RWE Npower Renewables Ltd"	"Lochelbank Wind Farm II"	"Scotland"	9.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"WPO UK Services Ltd"	"FMC Technologies"	"Scotland"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Courtstone Wind Turbine"	"Courtstone Wind Turbine"	"Scotland"	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"Clyde Windfarm (South)"	"Scotland"	128.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"Griffin Wind Farm"	"Scotland"	188.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"West Knock Wind Cluster"	"West Knock Wind Cluster"	"Scotland"	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Ventient Energy Services Ltd"	"Glenkerie Wind Farm"	"Scotland"	22	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"Gordonbush"	"Scotland"	70	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Renewable Energy Systems Ltd"	"Hill of Towie (Drummuir)"	"Scotland"	48.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Renewable Energy Systems Ltd"	"Kelburn"	"Scotland"	28	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"WPO UK Services Ltd"	"Lairg Wind Farm"	"Scotland"	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Millour Hill Community Windfarm (Re-submission)"	"Millour Hill Community Windfarm (Re-submission)"	"Scotland"	24	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"RWE Npower Renewables Ltd"	"Novar II Wind Farm"	"Scotland"	36.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Whitelee Windfarm Extension phase 2"	"Scotland"	217.02	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Greencoat UK Wind Plc"	"Drone Hill"	"Scotland"	28.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Greenhill Wind Turbine"	"Greenhill Wind Turbine"	"Scotland"	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Clear Skies-S"	"Clear Skies-S"	"Scotland"	11.44613	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Renewable Energy Systems Ltd (TRIG)"	"Little Raith Farm"	"Scotland"	24.75	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"Clyde Windfarm (Central)"	"Scotland"	195.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Clochnahill Wind Farm"	"Clochnahill Wind Farm"	"Scotland"	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Allt Dearg Wind Farmers LLP"	"Allt Dearg Wind Farmers LLP"	"Scotland"	10	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"Clyde Windfarm (North)"	"Scotland"	197.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Methlick Farmers Wind Energy Project"	"Methlick Farmers Wind Energy Project"	"Scotland"	12	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"Spurness Windfarm (Repower)"	"Scotland"	10	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Beinn an Tuirc 2"	"Scotland"	43.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"St Fergus Moss Wind Farm"	"St Fergus Moss Wind Farm"	"Scotland"	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Windsave installations - Scotland"	"Windsave installations - Scotland"	"Scotland"	0.0897706031246425	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Swift turbines installations - Scotland"	"Swift turbines installations - Scotland"	"Scotland"	0.0570575867317643	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Ark Hill"	"Ark Hill"	"Scotland"	6.48	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Statkraft Wind UK Ltd"	"Baillie Wind Farm"	"Scotland"	53	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Bankend Rig"	"Bankend Rig"	"Scotland"	14.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"EDF Energy Renewables Ltd"	"Fallago Rig"	"Scotland"	144	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Glenurquhart and Strathglass Wind Farm project"	"Corrimony Wind Farm"	"Scotland"	9.95	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"BayWa R.E Ltd"	"Hillhead of Auquhirie, Resubmission"	"Scotland"	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Lochcarnan Community Wind Farm"	"Lochcarnan Community Wind Farm"	"Scotland"	6.93	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"RWE Renewables UK Ltd"	"Rosehall Hill Forest Windfarm"	"Scotland"	24.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"RWE Renewables UK Ltd"	"Camster Wind Farm"	"Scotland"	50	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"Cathkin Braes Wind Farm (Castlemilk)"	"Scotland"	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Ventient Energy Services Ltd"	"Gordonstown Wind Farm"	"Scotland"	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Greencoat UK Wind Plc"	"Kildrummy Windfarm"	"Scotland"	18.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Renewable Energy Systems Ltd"	"Neilston Community Wind Farm"	"Scotland"	10	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Wind Prospect"	"Pentland Road Wind Farm"	"Scotland"	13.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"WPO UK Services Ltd"	"Newton of Fortrie"	"Scotland"	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Wathegar wind farm"	"Wathegar wind farm"	"Scotland"	10.25	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Ventient Energy Services Ltd"	"Westfield"	"Scotland"	10	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Fred Olsen Renewables Ltd"	"Rothes2 Wind Farm"	"Scotland"	41.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"St John Hill"	"St John Hill Windfarm"	"Scotland"	7.65	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Renewable Energy Systems Ltd"	"Meikle Carewe Wind Farm"	"Scotland"	10.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"The Carraig Gheal Wind Farm"	"The Carraig Gheal Wind Farm"	"Scotland"	46	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"GlaxoSmithKline Wind Project"	"Irvine GSK Wind Turbines"	"Scotland"	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Middleton Windfarm"	"Scotland"	12	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scotia Wind (Craigengelt) Ltd"	"Barlockhart Moor Wind Energy Limited"	"Scotland"	8.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Harestanes Windfarm"	"Scotland"	136	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Falck Renewables Wind Ltd"	"Nutberry Wind Farm"	"Scotland"	15	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"GWEL Operating Company Ltd"	"Land at Overside and Greenwellheads Farms"	"Scotland"	9.24	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Fred Olsen Renewables Ltd"	"Mid Hill, Fetteresso"	"Scotland"	75.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scotia Wind (Craigengelt) Ltd"	"Blantyre Muir Wind Energy Ltd"	"Scotland"	12.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"WPO UK Services Ltd"	"Betty Hill - Phase 1"	"Scotland"	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"St. Johns Hill"	"St. Johns Hill"	"Scotland"	25	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Torrance Farm"	"Torrance Farm"	"Scotland"	9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Barns of Ayre"	"Barns of Ayre"	"Scotland"	2.73	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Calder Water Windfarm"	"Calder Water Community Wind Farm"	"Scotland"	32.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"MCS-Wind S"	"MCS-Wind S"	"Scotland"	0.961848573525776	0.961848573525776	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"ROOFIT-Wind S"	"ROOFIT-Wind S"	"Scotland"	1.44731377630102	1.44731377630102	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Statkraft Wind UK Ltd"	"Berry Burn Wind Farm"	"Scotland"	67	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"John Laing Environmental Assets Group"	"Carscreugh Renewable Energy Park"	"Scotland"	15.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"National Offshore Wind Turbine Test Facility (NOWTTF)"	"Scotland"	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Falck Renewables Wind Ltd"	"West Browncastle Wind Farm"	"Scotland"	30	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Muirhall Extension"	"Muirhall Extension"	"Scotland"	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Eneco Wind UK Ltd"	"Lochluichart Windfarm"	"Scotland"	69	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Eneco Wind UK Ltd"	"Easter Tulloch Wind Farm (Tullo Twinshiels Extension)"	"Scotland"	25	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Greencoat Solar I LLP"	"Bogenlea Farm"	"Scotland"	2.31	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Renewable Energy Systems Ltd"	"Earlseat Wind Farm, Kirkcaldy"	"Scotland"	16	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Jacksbank Wind Farm (Glenbervie)"	"Jacksbank Wind Farm (Glenbervie)"	"Scotland"	6.93	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"WPO UK Services Ltd"	"AOE Windfarm"	"Scotland"	11.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Kentish Flats Ltd"	"Clashindarroch Wind Farm"	"Scotland"	36.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Falkirk Tod Hill Wind Farm"	"Tod Hill Farm Wind Turbines"	"Scotland"	11.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Hill of Skilmafilly Cloffrickford (Denmore) Wind Farm"	"Hill of Skilmafilly Cloffrickford (Denmore) Wind Farm"	"Scotland"	6.93	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Torrance Farm Wind Park Extension"	"Torrance Farm Wind Park Extension"	"Scotland"	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Greencoat UK Wind Plc"	"Langhope Rig Wind Farm"	"Scotland"	16.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Eneco Wind UK Ltd"	"Burn of Whilk"	"Scotland"	22.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Harthill Wind Farm"	"Harthill Wind Farm"	"Scotland"	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"John Laing Environmental Assets Group"	"Dungavel"	"Scotland"	26	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Beinn Ghrideag wind farm"	"Beinn Ghrideag wind farm"	"Scotland"	9.06	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Greencoat UK Wind Plc"	"Stroupster1"	"Scotland"	29.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"Strathy North"	"Scotland"	67.6	1.59999999999999	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"WPO UK Services Ltd"	"Mossmorran Wind Farm"	"Scotland"	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Gremista Wind Farm (Luggies Knowe)"	"Gremista Wind Farm (Luggies Knowe)"	"Scotland"	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Srondoire Community Wind Farm"	"Srondoire Community Wind Farm"	"Scotland"	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Milton of Fisherie Wind Cluster"	"Milton of Fisherie Wind Cluster"	"Scotland"	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"EDF Energy Renewables Ltd"	"Burnhead Moss"	"Scotland"	26	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"EDF Energy Renewables Ltd"	"Rhodders"	"Scotland"	12.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Eneco Wind UK Ltd"	"Moy Wind Farm"	"Scotland"	66	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Ventient Energy Services Ltd"	"A'Cruach"	"Scotland"	42.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Black Law II (Black Law Extension - 1a and 1b)"	"Scotland"	63.43	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Falck Renewables Wind Ltd"	"Kingsburn Wind Farm"	"Scotland"	22.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Muirhall WF Extension 1 LTD"	"Muirhall WF Extension 1 LTD"	"Scotland"	9.69	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Woodlands Farm Wind Turbines"	"Woodlands Farm Wind Turbines"	"Scotland"	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Hunterston (currently combined with 72507)"	"Hunterston (currently combined with 72507)"	"Scotland"	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Renewable Energy Systems Ltd"	"Glenchamber - GP"	"Scotland"	25.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Renewable Energy Systems Ltd"	"Penmanshiel-GP"	"Scotland"	28.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"KELLAS WIND FARM"	"KELLAS WIND FARM"	"Scotland"	18.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Ewe Hill"	"Scotland"	13.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Edintore Wind Farm"	"Edintore Wind Farm (Operational Q4)"	"Scotland"	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Falck Renewables Wind Ltd"	"Assel Valley Wind Farm (Operational Q4)"	"Scotland"	25	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Dersalloch"	"Scotland"	69	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Hare Hill 2 (Scotland)"	"Scotland"	29.75	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Fred Olsen Renewables Ltd"	"Crystal Rig III Windfarm"	"Scotland"	13.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Gevens"	"Gevens"	"Scotland"	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Clentrie Wind Farm (Gevens)"	"Clentrie Wind Farm (Gevens)"	"Scotland"	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"WPO UK Services Ltd"	"Middle Balbeggie Wind Turbines"	"Scotland"	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Statkraft Wind UK Ltd"	"Andershaw"	"Scotland"	35	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Ventient Energy Services Ltd"	"Galawhistle"	"Scotland"	66	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Kilgallioch"	"Scotland"	239	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"Dunmaglass Wind Farm"	"Scotland"	94.05	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"BayWa R.E. Limited"	"Beinneun"	"Scotland"	108.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"BROWNIELEYS - 3 WIND TURBINES"	"BROWNIELEYS - 3 WIND TURBINES"	"Scotland"	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scotia Wind (Craigengelt) Ltd"	"Cairnborrow - resubmission"	"Scotland"	10.25	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"BayWa R.E. Limited"	"Cour Wind Farm"	"Scotland"	20.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Hill of Tillymorgan (Kirkton Farm) Wind turbines (resubmission)"	"Hill of Tillymorgan (Kirkton Farm) Wind turbines (resubmission)"	"Scotland"	9.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"EDF Energy Renewables Ltd"	"Pearie Law Wind Farm"	"Scotland"	19.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Harburnhead Wind Farm"	"Harburnhead Wind Farm"	"Scotland"	51.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Hill of Glaschyle Wind Farm"	"Hill of Glaschyle Wind Farm"	"Scotland"	27.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Greencoat UK Wind Plc"	"Corriegarth"	"Scotland"	69.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Quixwood Moor"	"Quixwood Moor"	"Scotland"	29.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"EDF Energy Renewables Ltd"	"Corriemoillie"	"Scotland"	48.45	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Ewe Hill II"	"Scotland"	36.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish Power Renewables UK Ltd"	"Glenapp"	"Scotland"	22	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Temporis Capital Ltd"	"Craig Wind Farm 2"	"Scotland"	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Renewable Energy Systems Ltd"	"Freasdail Wind Farm"	"Scotland"	22.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Renewable Energy Systems Ltd"	"Minnygap Wind Farm"	"Scotland"	25	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Kinegar Quarry (resubmission)"	"Kinegar Quarry (resubmission)"	"Scotland"	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"WPO UK Services Ltd"	"Airies"	"Scotland"	39.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Falck Renewables Wind Ltd"	"Auchrobert Wind Farm"	"Scotland"	38.76	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"Bhlaraidh Wind Farm"	"Scotland"	110.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Lochend Wind Farm"	"Lochend Wind Farm"	"Scotland"	9.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Brotherton (formerly Paul Matthew Hill wind turbines)"	"Brotherton Wind Farm"	"Scotland"	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Hoprigshiels Community Wind Farm"	"Hoprigshiels Community Wind Farm"	"Scotland"	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Glen App"	"Glen App"	"Scotland"	22	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"REG Windpower Ltd"	"Tormywheel Wind Farm Limited"	"Scotland"	30.75	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Fred Olsen Renewables Ltd"	"Brockloch Rig (Windy Standard 3)"	"Scotland"	61.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Drumduff Wind Farm"	"Drumduff Wind Farm"	"Scotland"	8.53	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Welton Of Creuchies"	"Welton Of Creuchies"	"Scotland"	9.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Aikengall II, Wester Dod Community Wind Farm"	"Aikengall II Windfarm"	"Scotland"	60.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Wathegar 2 Wind Farm"	"Wathegar 2 Wind Farm"	"Scotland"	18.45	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Deuchries"	"Deuchries"	"Scotland"	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Sanquhar Community Windfarm"	"Sanquhar Community Windfarm"	"Scotland"	31	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Emly Bank RO"	"Emly Bank RO"	"Scotland"	15	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Temporis Capital Ltd"	"Blackcraig"	"Scotland"	52.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Whiteside Hill"	"Whiteside Hill"	"Scotland"	25.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Temporis Capital Ltd"	"Tullymurdoch Wind Farm"	"Scotland"	14.179	-0.221	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Scottish & Southern Energy plc"	"Stronelairg Wind Farm"	"Scotland"	227.8	0.100000000000023	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Afton Wind Farm"	"Afton Wind Farm"	"Scotland"	50	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Keith Hill (resubmission)"	"Keith Hill (resubmission)"	"Scotland"	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Auchadaduie Wind Farm"	"Auchadaduie Wind Farm"	"Scotland"	7.05	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"RWE Npower Renewables Ltd"	"Bad a Cheo"	"Scotland"	26.65	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"EDF Energy Renewables Ltd"	"Dorenell Wind Farm (Previously Site A and B Scaut Hill)"	"Scotland"	177	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Banks Renewables Ltd"	"Middle Muir Wind Farm"	"Scotland"	51	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Banks Renewables Ltd"	"Kype Muir Wind Farm"	"Scotland"	88.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Greencoat UK Wind Plc"	"Tom Nan Clach"	"Scotland"	39.1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Achlachan"	"Achlachan"	"Scotland"	10.25	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Coire Na Cloiche"	"Coire Na Cloiche"	"Scotland"	29.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Pitkinnie Wind Turbine (Forsyth)"	"Pitkinnie Wind Turbine (Forsyth)"	"Scotland"	0.225	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Binn Eco Park"	"Binn Eco Park"	"Scotland"	9.2	9.2	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Onshore"	"Locheport Community Windfarm (Resubmission)"	"Locheport Community Windfarm (Resubmission)"	"Scotland"	1.8	1.8	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Offshore"	"RWE Renewables UK Ltd"	"Robin Rigg Offshore Wind Farm (West)"	"Scotland"	90	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Offshore"	"RWE Renewables UK Ltd"	"Robin Rigg Offshore Wind Farm (East)"	"Scotland"	84	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Offshore"	"Methil Wind Turbine Demonstration Project"	"FEPODWT"	"Scotland"	7.35	0	0	0	0	0	0	0	0	0	0	0	0	0
