"Time"	"HYDRO"	"IMPORT"	"MOYLE"	"T_CRUA-1"	"T_CRUA-2"	"T_CRUA-3"	"T_CRUA-4"	"T_FOYE-1"	"T_FOYE-2"	"T_HUNB-7"	"T_HUNB-8"	"T_PEHE-1"	"T_TORN-1"	"T_TORN-2"	"Total"	"ElecDemand"	"Percentage"
2018-05-08 10:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3110.72868488039	0.347722857688396
2018-05-08 11:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3129.49396018269	0.349820473975261
2018-05-08 11:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3125.15321107832	0.34933525721868
2018-05-08 12:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3179.30954985347	0.355388950352501
2018-05-08 12:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3201.88893210599	0.357912914386987
2018-05-08 13:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3245.37631141772	0.362774012007347
2018-05-08 13:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3264.29920766642	0.364889247447621
2018-05-08 14:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3316.31213831954	0.370703346559305
2018-05-08 14:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3359.31883224286	0.375510712300789
2018-05-08 15:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3357.04361977602	0.375256384951489
2018-05-08 15:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3401.69980328133	0.380248133610701
2018-05-08 16:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3446.71817430879	0.385280368243772
2018-05-08 16:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3514.45895184419	0.392852554420321
2018-05-08 17:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3560.13342500885	0.397958129332535
2018-05-08 17:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3535.80789817352	0.395238978110163
2018-05-08 18:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3434.15488400769	0.383876021015839
2018-05-08 18:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3324.47068619285	0.371615323741655
2018-05-08 19:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3271.43635378541	0.365687050501387
2018-05-08 19:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3194.42135524037	0.357078175188952
2018-05-08 20:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3155.82492263327	0.352763796404345
2018-05-08 20:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3137.36507440888	0.350700321306604
2018-05-08 21:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3146.34686802272	0.351704322381256
2018-05-08 21:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3084.32117756079	0.344770978935925
2018-05-08 22:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2975.97573169171	0.332659929766567
2018-05-08 22:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2841.29656176233	0.317605249470415
2018-05-08 23:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2671.62325273735	0.298638861249425
2018-05-08 23:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2513.94994371237	0.281013854651506
2018-05-09 00:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2395.270773783	0.267747683186117
2018-05-09 00:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2326.25787979333	0.260033297540055
2018-05-09 01:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2265.2543632507	0.253214214537302
2018-05-09 01:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2204.25084670806	0.246395131534548
2018-05-09 02:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2178.91719781285	0.243563290611765
2018-05-09 02:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2198.5816778987	0.245761421629633
2018-05-09 03:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2192.58339858748	0.24509092315979
2018-05-09 03:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2197.58636662221	0.245650163941674
2018-05-09 04:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2209.59926061188	0.246992986878144
2018-05-09 04:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2173.27843054125	0.242932979045524
2018-05-09 05:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2154.95892298167	0.240885191480178
2018-05-09 05:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2193.69928802821	0.245215659292221
2018-05-09 06:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2431.92547817717	0.271845012092239
2018-05-09 06:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2655.21154093225	0.296804330531215
2018-05-09 07:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2922.58384324112	0.326691688267507
2018-05-09 07:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3042.71285407184	0.340119925561351
2018-05-09 08:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3114.21577423351	0.348112650819753
2018-05-09 08:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3045.72493112498	0.34045662096188
2018-05-09 09:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2967.92962377347	0.331760521325002
2018-05-09 09:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2852.72575160402	0.318882824905435
2018-05-09 10:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2855.45210322585	0.319187581402398
2018-05-09 10:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2909.07866717082	0.325182055351087
2018-05-09 11:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2941.50561105741	0.328806797569574
2018-05-09 11:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2968.48656974724	0.331822777749524
2018-05-09 12:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2974.43634478805	0.332487854324619
2018-05-09 12:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2935.09605287719	0.328090325606661
2018-05-09 13:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2908.73391005969	0.325143517779979
2018-05-09 13:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2895.27821629514	0.323639416084858
2018-05-09 14:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2888.38277406362	0.322868631127166
2018-05-09 14:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2882.04134663534	0.32215977494247
2018-05-09 15:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2880.72758631344	0.322012920446394
2018-05-09 15:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2947.38264234252	0.329463742716579
2018-05-09 16:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2997.3612486294	0.335050441384909
2018-05-09 16:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3057.97494720696	0.341825949833105
2018-05-09 17:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3074.64397999729	0.343689244354716
2018-05-09 17:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3051.99176218693	0.34115713863033
2018-05-09 18:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3055.36289858486	0.341533970331417
2018-05-09 18:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3118.46205454755	0.348587307684725
2018-05-09 19:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3086.59174813396	0.345024787405987
2018-05-09 19:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3033.73453885294	0.339116313307952
2018-05-09 20:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3049.93376080051	0.340927091526996
2018-05-09 20:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3068.21156554359	0.342970217476368
2018-05-09 21:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3058.18186284389	0.341849079235847
2018-05-09 21:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2906.1421813765	0.324853809677677
2018-05-09 22:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2812.13280392947	0.314345272069022
2018-05-09 22:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2690.12342648244	0.300706844006532
2018-05-09 23:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2570.45363400009	0.287329938967146
2018-05-09 23:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2449.45011745746	0.273803947849034
2018-05-10 00:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2389.45128963833	0.267097170762166
2018-05-10 00:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2302.45246181922	0.257372285023386
2018-05-10 01:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2260.46652798976	0.252679021684525
2018-05-10 01:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2251.48059416031	0.251674557809111
2018-05-10 02:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2263.82142647095	0.25305403828202
2018-05-10 02:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2268.16101143564	0.253539124908969
2018-05-10 03:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2316.49942421945	0.258942479792024
2018-05-10 03:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2312.83721333028	0.258533111259812
2018-05-10 04:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2272.17210957145	0.253987492686278
2018-05-10 04:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2307.50700581262	0.257937291058866
2018-05-10 05:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2340.84604226941	0.261663988628371
2018-05-10 05:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2439.20441258859	0.272658664496824
2018-05-10 06:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2672.02857530975	0.298684168936927
2018-05-10 06:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2881.9799673189	0.322152913851878
2018-05-10 07:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3157.72116722253	0.352975762041418
2018-05-10 07:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3300.17728955834	0.368899764091028
2018-05-10 08:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3366.76011502657	0.376342512298969
2018-05-10 08:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3275.3242303054	0.366121644344444
2018-05-10 09:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3249.84933249446	0.363274014363342
2018-05-10 09:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3222.35572449411	0.360200729319708
2018-05-10 10:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3208.46518407531	0.358648019682015
2018-05-10 10:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3178.44990906043	0.355292858155648
2018-05-10 11:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3141.04984396595	0.351112211487363
2018-05-10 11:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3137.26616097274	0.350689264584478
2018-05-10 12:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3102.06884861266	0.346754845586034
2018-05-10 12:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3029.41931432602	0.338633949734632
2018-05-10 13:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2908.41772161508	0.325108173665893
2018-05-10 13:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2923.03874773523	0.326742538311561
2018-05-10 14:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2922.49213380148	0.326681436821091
2018-05-10 14:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2840.5494285094	0.317521733569126
2018-05-10 15:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2900.27337498244	0.324197783923814
2018-05-10 15:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2936.58251990773	0.328256485569834
2018-05-10 16:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3012.54621896394	0.336747844731047
2018-05-10 16:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3093.05769609359	0.345747562720053
2018-05-10 17:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3155.28069898251	0.352702962104014
2018-05-10 17:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3173.41638765416	0.35473020206284
2018-05-10 18:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3138.58949670465	0.35083718943714
2018-05-10 18:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3142.46006534387	0.351269848574097
2018-05-10 19:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3094.37743180893	0.345895085156375
2018-05-10 19:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3090.97230032735	0.34551445342358
2018-05-10 20:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3089.71180005636	0.345373552431965
2018-05-10 20:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3089.61407843325	0.345362628932847
2018-05-10 21:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3104.96852592395	0.347078976740884
2018-05-10 21:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3088.98862568138	0.345292714697225
2018-05-10 22:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3096.67482869602	0.346151892320145
2018-05-10 22:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2991.02730765038	0.334342422049002
2018-05-10 23:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2827.71585502678	0.316087173600132
2018-05-10 23:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2681.07067834289	0.299694911507142
2018-05-11 00:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2530.42315729725	0.28285526014948
2018-05-11 00:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2439.7756362516	0.272722516907176
2018-05-11 01:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2368.80025205005	0.264788760568975
2018-05-11 01:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2305.49114378821	0.257711954369351
2018-05-11 02:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2248.84721445029	0.251380193879979
2018-05-11 02:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2305.20141409342	0.257679567861996
2018-05-11 03:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2333.88996146982	0.260886425382274
2018-05-11 03:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2283.57788517325	0.255262450835373
2018-05-11 04:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2206.92333104233	0.246693866649042
2018-05-11 04:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2209.26940058439	0.246956114529889
2018-05-11 05:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2149.28955315457	0.240251459105139
2018-05-11 05:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2210.05206976807	0.247043602701551
2018-05-11 06:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2402.94665472326	0.268605706988962
2018-05-11 06:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2635.54181763207	0.294605613417401
2018-05-11 07:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2969.26809408882	0.331910137948672
2018-05-11 07:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3116.71178766966	0.348391659699269
2018-05-11 08:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3200.48686094905	0.357756188346641
2018-05-11 08:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3101.29311787745	0.346668133006646
2018-05-11 09:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2977.3259022786	0.332810854267673
2018-05-11 09:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2917.32126630093	0.326103427934377
2018-05-11 10:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2906.65734276417	0.324911395345872
2018-05-11 10:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2873.54119730085	0.32120961293325
2018-05-11 11:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2833.5798345652	0.316742659799374
2018-05-11 11:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2841.60599836995	0.317639838851995
2018-05-11 12:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2833.86802238982	0.316774873953702
2018-05-11 12:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2801.77761215999	0.313187750073774
2018-05-11 13:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2732.64120045977	0.305459557395458
2018-05-11 13:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2703.20224834827	0.302168818281721
2018-05-11 14:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2664.37536543995	0.297828679347189
2018-05-11 14:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2771.14615444349	0.309763710534708
2018-05-11 15:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2725.11655546422	0.304618439019027
2018-05-11 15:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2747.14932378298	0.307081301563043
2018-05-11 16:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2845.88109969676	0.318117717381708
2018-05-11 16:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2963.57545523172	0.33127380451953
2018-05-11 17:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3047.96844253628	0.340707404710069
2018-05-11 17:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3126.06512615937	0.349437192729642
2018-05-11 18:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3181.16709982664	0.355596590635663
2018-05-11 18:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3161.96154369878	0.353449758964765
2018-05-11 19:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3089.10645328429	0.345305885678995
2018-05-11 19:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3085.29127794054	0.34487941850442
2018-05-11 20:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3151.18064808355	0.352244651026554
2018-05-11 20:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3189.11118064326	0.356484594303964
2018-05-11 21:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3230.07843474374	0.361063987787138
2018-05-11 21:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3162.03820476845	0.353458328277269
2018-05-11 22:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3148.00655588472	0.3518898452811
2018-05-11 22:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3078.97490700099	0.344173363179185
2018-05-11 23:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2955.61070623785	0.330383490525135
2018-05-11 23:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2811.24650547471	0.314246200030708
2018-05-12 00:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2704.502865597	0.302314203621395
2018-05-12 00:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2579.425501659	0.288332830500671
2018-05-12 01:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2489.73578210172	0.278307152034621
2018-05-12 01:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2395.71233848414	0.267797042084076
2018-05-12 02:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2381.69420726306	0.266230070116595
2018-05-12 02:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2348.675452369	0.262539174197295
2018-05-12 03:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2339.98518430382	0.261567760373779
2018-05-12 03:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2347.29366889268	0.262384715950445
2018-05-12 04:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2349.26319218983	0.262604872813529
2018-05-12 04:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2322.232091814	0.259583287705567
2018-05-12 05:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2301.21872448152	0.257234375640679
2018-05-12 05:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2326.26024037131	0.260033561409715
2018-05-12 06:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2444.42843704121	0.273242615363426
2018-05-12 06:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2542.33338469759	0.284186606829599
2018-05-12 07:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2679.66919906905	0.299538251628555
2018-05-12 07:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2774.03557341655	0.310086694994025
2018-05-12 08:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2888.71386562235	0.322905641138201
2018-05-12 08:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2980.36721090893	0.333150817226574
2018-05-12 09:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3061.01900818923	0.342166220454866
2018-05-12 09:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3070.69575238874	0.343247904358232
2018-05-12 10:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3091.2773976349	0.34554855775038
2018-05-12 10:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3070.73430828499	0.343252214205789
2018-05-12 11:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3045.85866705566	0.340471570205193
2018-05-12 11:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	3017.65553849584	0.337318973674921
2018-05-12 12:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2987.3300197017	0.333929132539872
2018-05-12 12:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2915.83610920285	0.325937414397815
2018-05-12 13:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2849.09344449921	0.318476799072122
2018-05-12 13:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2783.35701652537	0.311128662701248
2018-05-12 14:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2726.20072245486	0.304739629158826
2018-05-12 14:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2692.53607588954	0.300976534304666
2018-05-12 15:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2689.6901069664	0.300658406770221
2018-05-12 15:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2666.77553401541	0.298096974515472
2018-05-12 16:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2719.74091519185	0.304017540262895
2018-05-12 16:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2799.80608404517	0.312967369108559
2018-05-12 17:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2877.27395681203	0.321626867517553
2018-05-12 17:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2909.37692186957	0.325215394798745
2018-05-12 18:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2896.49625275477	0.323775570395123
2018-05-12 18:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2913.29433303929	0.325653290078168
2018-05-12 19:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2890.11866040174	0.323062671629973
2018-05-12 19:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2866.97978447003	0.320476166383862
2018-05-12 20:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2869.56513325245	0.32076516132936
2018-05-12 20:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2817.84731795062	0.314984050743418
2018-05-12 21:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2851.50977668736	0.318746901038158
2018-05-12 21:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2899.83975870977	0.324149313515512
2018-05-12 22:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2870.17582713182	0.320833425791618
2018-05-12 22:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2779.51189555387	0.310698848150444
2018-05-12 23:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2657.51072337299	0.29706133728739
2018-05-12 23:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2547.50955119211	0.284765208047408
2018-05-13 00:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2480.84210307153	0.277313000566904
2018-05-13 00:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2415.17465495094	0.269972574888323
2018-05-13 01:00:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2340.51423991563	0.261626899163383
2018-05-13 01:30:00	838	3900	500	120	120	100	100	150	150	0	508	1180	640	640	8946	2284.52010082002	0.255367773398169
