SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
24-JAN-2015,12,27654,27601,29807,29925,25269,2164,4067,0,6119,0,1553,1795,1455,1000,84,172,0,1472,1000,84,172
24-JAN-2015,13,29048,29069,30385,30560,26627,2142,4067,0,6119,0,737,904,1991,1000,175,217,0,1974,1000,175,217
24-JAN-2015,14,30293,30296,31103,31295,27829,2119,4067,0,6119,0,210,392,1997,1017,91,144,0,1974,1017,91,144
24-JAN-2015,15,32132,32203,32790,32863,29514,2108,4067,0,6119,0,12,12,1791,945,-41,-5,0,1751,945,-41,-5
24-JAN-2015,16,33490,33460,34185,34149,30712,2096,4067,24,6119,0,10,5,1766,900,-1,-84,0,1752,900,-1,-84
24-JAN-2015,17,35306,35347,36123,36168,32417,2029,4067,136,6119,0,8,3,1888,942,-62,-147,0,1868,942,-62,-147
24-JAN-2015,18,37220,37205,37910,37894,34152,1962,4067,485,6119,212,13,6,1889,914,22,-77,0,1869,914,22,-77
24-JAN-2015,19,38652,38584,39320,39256,35376,1997,4067,926,6119,220,15,19,1992,1006,59,-53,0,1974,1006,59,-53
24-JAN-2015,20,39196,39105,39930,39842,35818,2032,4067,1370,6119,117,15,16,1998,996,38,-119,0,1974,996,38,-119
24-JAN-2015,21,39390,39231,40226,40068,35917,2064,4067,1800,6119,0,16,16,1998,868,-48,-172,0,1974,868,-48,-172
24-JAN-2015,22,39114,38960,40048,39896,35604,2096,4067,2100,6119,0,13,14,1998,904,-111,-210,0,1974,904,-111,-210
24-JAN-2015,23,38926,38782,39999,39859,35339,2124,4067,2290,6119,0,8,9,1997,1018,-175,-290,0,1974,1018,-175,-290
24-JAN-2015,24,38726,38554,39854,39684,35079,2151,4067,2440,6119,0,7,9,1998,991,-130,-391,0,1974,991,-130,-391
24-JAN-2015,25,38308,38130,39419,39240,34706,2151,4067,2450,6119,0,7,9,1998,977,-129,-375,0,1974,977,-129,-375
24-JAN-2015,26,37868,37702,39069,38906,34273,2151,4067,2380,6119,0,7,9,1998,1015,-219,-375,0,1974,1015,-219,-375
24-JAN-2015,27,37503,37332,38599,38430,33937,2120,4067,2250,6119,0,5,7,1997,1018,-134,-357,0,1974,1018,-134,-357
24-JAN-2015,28,37277,37144,38424,38295,33778,2089,4067,2030,6119,0,5,7,1997,1008,-167,-375,0,1974,1008,-167,-375
24-JAN-2015,29,37341,37236,38605,38501,33907,2008,4067,1740,6119,0,5,5,1997,1029,-227,-432,0,1974,1029,-227,-432
24-JAN-2015,30,37512,37402,38743,38636,34084,1926,4067,1330,6119,0,4,6,1997,1010,-174,-453,0,1974,1010,-174,-453
24-JAN-2015,31,37998,37890,39228,39124,34498,1814,4067,869,6119,0,4,5,1997,1040,-173,-453,0,1974,1040,-173,-453
24-JAN-2015,32,38610,38521,39864,39777,35135,1701,4067,446,6119,0,4,3,1998,1038,-197,-453,0,1974,1038,-197,-453
24-JAN-2015,33,39928,39927,41084,41085,36355,1614,4067,142,6119,0,8,10,1998,1016,-136,-412,0,1974,1016,-136,-412
24-JAN-2015,34,42656,42764,43823,43932,38813,1528,4067,64,6119,0,12,10,1998,998,-109,-446,0,1974,998,-109,-446
24-JAN-2015,35,45953,45930,47190,47165,41788,1476,4067,0,6119,0,14,4,1998,1027,-177,-446,0,1974,1027,-177,-446
24-JAN-2015,36,46881,46629,48177,47924,42698,1423,4067,0,6119,0,12,10,1998,1015,-251,-433,0,1974,1015,-251,-433
24-JAN-2015,37,46279,46026,47521,47272,42182,1393,4067,0,6119,0,14,12,1998,996,-196,-432,0,1974,996,-196,-432
24-JAN-2015,38,45479,45220,46677,46418,41436,1363,4067,0,6119,0,12,8,1998,1002,-154,-432,0,1974,1002,-154,-432
24-JAN-2015,39,43974,43683,45182,44894,40136,1343,4067,0,6119,0,11,13,1998,1005,-165,-432,0,1974,1005,-165,-432
24-JAN-2015,40,42311,42028,43569,43291,38634,1323,4067,0,6119,0,11,15,1998,1001,-215,-432,0,1974,1001,-215,-432
24-JAN-2015,41,41030,40801,42295,42071,37421,1309,4067,0,6119,0,11,13,1998,1007,-222,-432,0,1974,1007,-222,-432
24-JAN-2015,42,39847,39575,41101,40835,36451,1295,4067,0,6119,0,11,12,1998,1012,-221,-422,0,1974,1012,-221,-422
24-JAN-2015,43,38383,38143,39447,39214,35135,1278,4067,0,6119,0,11,15,1997,1024,-126,-327,0,1974,1024,-126,-327
24-JAN-2015,44,36775,36491,37734,37455,33646,1260,4067,0,6119,0,11,15,1999,978,-140,-208,0,1974,978,-140,-208
24-JAN-2015,45,35381,35118,36233,35970,32337,1236,4067,0,6119,0,11,11,1998,1007,-107,-134,0,1974,1007,-107,-134
24-JAN-2015,46,34162,33926,35004,34766,31100,1211,4067,0,6119,0,13,11,1998,1000,-119,-110,0,1974,1000,-119,-110
24-JAN-2015,47,32548,32282,33276,33011,29582,1224,4067,0,6119,0,12,13,1953,1005,-75,-41,0,1925,1005,-75,-41
24-JAN-2015,48,31539,31335,32265,32064,28704,1236,4067,0,6119,0,10,12,1950,991,-75,-41,0,1926,991,-75,-41
25-JAN-2015,1,31250,31095,31975,31818,28505,1301,4067,0,6124,0,9,8,1949,1007,-75,-41,0,1926,1007,-75,-41
25-JAN-2015,2,31359,31195,32087,31921,28734,1366,4067,0,6124,0,12,13,1951,992,-75,-41,0,1919,992,-75,-41
25-JAN-2015,3,30915,30710,31744,31558,28419,1318,4067,0,6124,0,216,235,1950,978,6,-13,0,1926,978,6,-13
25-JAN-2015,4,30042,29833,31167,30980,27647,1269,4067,0,6124,0,525,546,1950,967,36,30,0,1926,967,36,30
25-JAN-2015,5,29311,29103,30940,30770,27014,1278,4067,0,6124,0,1029,1074,1951,950,43,63,0,1925,950,43,63
25-JAN-2015,6,28997,28835,30666,30557,26735,1287,4067,0,6124,0,1069,1201,1950,997,43,56,0,1925,997,43,56
25-JAN-2015,7,28505,28312,30512,30346,26228,1315,4067,0,6124,0,1407,1440,1950,985,43,45,0,1926,985,43,45
25-JAN-2015,8,27659,27476,29803,29645,25402,1343,4067,0,6124,0,1544,1616,1950,968,117,45,0,1925,968,117,45
25-JAN-2015,9,27130,26937,29510,29430,24940,1400,4067,0,6124,0,1780,1997,1950,990,181,45,0,1926,990,181,45
25-JAN-2015,10,26720,26561,29084,29159,24538,1458,4067,0,6124,0,1764,2122,1951,1003,181,97,0,1925,1003,181,97
25-JAN-2015,11,26733,26592,29081,29180,24470,1410,4067,0,6124,0,1748,2141,1950,999,181,113,0,1926,999,181,113
25-JAN-2015,12,26773,26658,29114,29238,24442,1362,4067,0,6124,0,1741,2133,1950,988,181,110,0,1925,988,181,110
25-JAN-2015,13,27453,27352,29708,29811,25062,1458,4067,0,6124,0,1655,1892,1951,976,108,83,0,1925,976,108,83
25-JAN-2015,14,27960,27890,29967,30124,25553,1554,4067,0,6124,0,1407,1760,1948,1001,51,83,0,1925,1001,51,83
25-JAN-2015,15,28902,28843,30145,30375,26444,1594,4067,0,6124,0,643,935,1995,1023,51,83,0,1974,1023,51,83
25-JAN-2015,16,29532,29454,30161,30430,27039,1633,4067,0,6124,0,29,376,1998,1004,50,74,0,1974,1004,50,74
25-JAN-2015,17,30941,30957,31553,31904,28369,1606,4067,56,6124,0,12,347,1998,1008,30,74,0,1974,1008,30,74
25-JAN-2015,18,32843,32872,33473,33623,30172,1578,4067,196,6124,0,5,125,1999,1037,-25,74,0,1974,1037,-25,74
25-JAN-2015,19,34915,34903,35542,35513,32106,1587,4067,417,6124,0,10,9,1998,1021,-17,60,0,1974,1021,-17,60
25-JAN-2015,20,36325,36282,36936,36894,33388,1596,4067,608,6124,0,11,12,1998,1007,85,9,0,1974,1007,85,9
25-JAN-2015,21,37559,37475,38170,38087,34426,1616,4067,831,6124,0,11,12,1998,987,86,46,0,1974,987,86,46
25-JAN-2015,22,38205,38092,38870,38759,34956,1637,4067,1030,6124,0,11,12,1997,1008,-25,-29,0,1974,1008,-25,-29
25-JAN-2015,23,38766,38639,39571,39446,35419,1676,4067,1120,6124,0,10,11,1998,1016,-86,-109,0,1974,1016,-86,-109
25-JAN-2015,24,39146,39003,39975,39831,35753,1716,4067,1190,6124,0,8,8,1998,996,-52,-169,0,1974,996,-52,-169
25-JAN-2015,25,39539,39403,40509,40377,36129,1751,4067,1220,6124,0,7,7,1998,1020,-120,-243,0,1974,1020,-120,-243
25-JAN-2015,26,39661,39500,40788,40628,36232,1786,4067,1040,6124,0,7,7,1998,1012,-143,-377,0,1974,1012,-143,-377
25-JAN-2015,27,39390,39229,40505,40347,36005,1812,4067,957,6124,0,5,5,1998,1030,-110,-400,0,1974,1030,-110,-400
25-JAN-2015,28,39182,39010,40255,40087,35841,1837,4067,827,6124,0,4,6,1998,976,-79,-390,0,1974,976,-79,-390
25-JAN-2015,29,39150,39010,40282,40144,35877,1848,4067,677,6124,0,4,170,1997,986,-127,-401,0,1974,986,-127,-401
25-JAN-2015,30,39099,38948,40183,40037,35822,1858,4067,507,6124,0,4,285,1998,1004,-79,-401,0,1974,1004,-79,-401
25-JAN-2015,31,39457,39304,40504,40353,36193,1848,4067,335,6124,0,4,281,1998,1024,-42,-401,0,1974,1024,-42,-401
25-JAN-2015,32,40011,39886,41171,41049,36732,1838,4067,171,6124,0,5,285,1998,995,-154,-401,0,1974,995,-154,-401
25-JAN-2015,33,41150,41083,42388,42325,37708,1830,4067,51,6124,2,9,290,1998,1021,-230,-399,0,1974,1021,-230,-399
25-JAN-2015,34,43358,43384,44550,44570,39673,1823,4067,0,6124,376,17,284,1998,1016,-200,-375,0,1974,1016,-200,-375
25-JAN-2015,35,45128,44984,46208,46063,41265,1824,4067,0,6124,518,14,293,1997,981,-115,-351,0,1974,981,-115,-351
25-JAN-2015,36,45457,45309,46668,46524,41620,1824,4067,0,6124,203,14,258,1998,1008,-172,-425,0,1974,1008,-172,-425
25-JAN-2015,37,45085,44888,46397,46201,41336,1814,4067,0,6124,0,13,137,1998,1004,-251,-448,0,1974,1004,-251,-448
25-JAN-2015,38,44037,43773,45350,45081,40335,1804,4067,0,6124,0,15,61,1999,1022,-251,-447,0,1974,1022,-251,-447
25-JAN-2015,39,43029,42794,44274,44041,39387,1786,4067,0,6124,0,15,16,1998,1030,-196,-434,0,1974,1030,-196,-434
25-JAN-2015,40,41788,41499,43023,42733,38219,1768,4067,0,6124,0,15,11,1998,1035,-217,-403,0,1974,1035,-217,-403
25-JAN-2015,41,40743,40455,41986,41699,37168,1746,4067,0,6124,0,14,12,1998,1025,-226,-403,0,1974,1025,-226,-403
25-JAN-2015,42,39088,38798,40301,40015,35659,1723,4067,0,6124,0,16,19,1998,1003,-237,-360,0,1974,1003,-237,-360
25-JAN-2015,43,37857,37568,39048,38760,34518,1697,4067,0,6124,0,13,9,1998,1002,-196,-382,0,1974,1002,-196,-382
25-JAN-2015,44,35710,35414,36793,36500,32539,1671,4067,0,6124,0,11,15,1997,997,-140,-332,0,1975,997,-140,-332
25-JAN-2015,45,34039,33724,35071,34761,30998,1642,4067,0,6124,0,10,8,1986,968,-70,-352,0,1961,968,-70,-352
25-JAN-2015,46,32164,31826,33182,32844,29163,1613,4067,0,6124,0,14,17,1986,969,-70,-334,0,1961,969,-70,-334
25-JAN-2015,47,29982,29689,31118,30848,27134,1622,4067,0,6124,0,180,202,1924,969,-112,-244,0,1896,969,-112,-244
25-JAN-2015,48,28834,28655,30219,30045,26118,1632,4067,0,6124,0,301,304,1920,968,-185,-299,0,1896,968,-185,-299
26-JAN-2015,1,28615,28467,30199,30086,26013,1640,4067,0,6129,0,643,679,1920,950,-113,-228,0,1896,950,-113,-228
26-JAN-2015,2,29019,28935,30541,30439,26461,1649,4067,0,6129,0,714,697,1920,963,-67,-141,0,1896,963,-67,-141
26-JAN-2015,3,29022,28861,30820,30717,26515,1686,4067,0,6129,0,1058,1117,1920,932,-67,-73,0,1896,932,-67,-73
26-JAN-2015,4,28350,28118,30312,30064,25910,1724,4067,0,6129,0,1222,1222,1920,944,-67,-73,0,1896,944,-67,-73
26-JAN-2015,5,27808,27621,29941,29783,25440,1764,4067,0,6129,0,1332,1489,1920,942,-128,-73,0,1897,942,-128,-73
26-JAN-2015,6,27687,27508,29895,29719,25295,1804,4067,0,6129,0,1384,1635,1920,953,-151,-73,0,1896,953,-151,-73
26-JAN-2015,7,27248,27050,29806,29634,24861,1828,4067,0,6129,0,1734,1941,1920,949,-151,-73,0,1896,949,-151,-73
26-JAN-2015,8,26746,26573,29336,29166,24372,1853,4067,0,6129,0,1766,2126,1920,960,-151,-73,0,1897,960,-151,-73
26-JAN-2015,9,26502,26285,29089,29086,24199,1871,4067,0,6129,0,1763,2154,1742,939,-151,-73,0,1707,939,-151,-73
26-JAN-2015,10,26503,26389,29084,29185,24238,1889,4067,0,6129,0,1757,2228,1726,918,-151,-73,0,1707,918,-151,-73
26-JAN-2015,11,26996,26959,29492,29447,24697,1918,4067,0,6129,0,1672,1978,1021,951,-151,-73,0,945,951,-151,-73
26-JAN-2015,12,28417,28493,30333,30439,26025,1947,4067,0,6129,0,1243,1349,947,954,-62,-11,0,946,954,-62,-11
26-JAN-2015,13,31865,32146,32633,32870,29187,2012,4067,0,6129,0,168,355,613,840,114,137,0,568,840,114,137
26-JAN-2015,14,35350,35703,35970,36321,32398,2077,4067,0,6129,0,20,210,517,836,104,163,0,569,836,104,163
26-JAN-2015,15,39881,40116,40495,40726,36591,2084,4067,0,6129,0,14,109,1357,973,29,15,0,1348,973,29,15
26-JAN-2015,16,42426,42370,43195,43142,38884,2092,4067,0,6129,0,8,8,1351,956,-27,-134,0,1349,956,-27,-134
26-JAN-2015,17,43018,42889,43925,43797,39434,2116,4067,41,6129,0,14,10,1627,968,-19,-274,0,1610,968,-19,-274
26-JAN-2015,18,42966,42856,43923,43814,39421,2139,4067,222,6129,0,15,15,1604,958,-24,-318,0,1611,958,-24,-318
26-JAN-2015,19,43517,43436,44600,44520,39908,2172,4067,535,6129,0,16,17,1996,991,-104,-363,0,1975,991,-104,-363
26-JAN-2015,20,43422,43303,44576,44459,39854,2206,4067,795,6129,0,16,17,1998,977,-174,-364,0,1975,977,-174,-364
26-JAN-2015,21,43164,43049,44382,44271,39550,2262,4067,1010,6129,0,15,15,1997,944,-174,-429,0,1975,944,-174,-429
26-JAN-2015,22,43061,42901,44315,44158,39393,2318,4067,1200,6129,0,16,17,1998,940,-174,-464,0,1975,940,-174,-464
26-JAN-2015,23,43057,42892,44350,44185,39360,2361,4067,1260,6129,0,10,8,1998,1008,-219,-464,0,1974,1008,-219,-464
26-JAN-2015,24,43066,42939,44371,44244,39313,2404,4067,1220,6129,0,11,10,1998,996,-230,-464,0,1975,996,-230,-464
26-JAN-2015,25,43250,43082,44561,44396,39499,2438,4067,1200,6129,0,14,15,1999,1016,-233,-464,0,1974,1016,-233,-464
26-JAN-2015,26,43221,43099,44530,44409,39449,2473,4067,1120,6129,0,15,15,1998,989,-230,-464,0,1974,989,-230,-464
26-JAN-2015,27,43250,43143,44557,44450,39502,2483,4067,962,6129,0,13,12,1809,881,-230,-464,0,1773,881,-230,-464
26-JAN-2015,28,43142,42994,44452,44306,39459,2493,4067,789,6129,0,16,17,1793,872,-230,-464,0,1774,872,-230,-464
26-JAN-2015,29,43330,43226,44637,44531,39682,2451,4067,669,6129,0,13,10,1791,1024,-230,-464,0,1770,1024,-230,-464
26-JAN-2015,30,43380,43209,44685,44516,39719,2409,4067,522,6129,0,11,12,1791,971,-230,-464,0,1770,971,-230,-464
26-JAN-2015,31,43475,43361,44780,44668,39758,2300,4067,380,6129,0,11,12,1791,1008,-230,-464,0,1770,1008,-230,-464
26-JAN-2015,32,44503,44431,45808,45738,40727,2190,4067,237,6129,0,11,12,1785,1020,-230,-464,0,1771,1020,-230,-464
26-JAN-2015,33,45953,45928,47241,47216,42064,2084,4067,92,6129,0,11,10,1991,1033,-203,-474,0,1975,1033,-203,-474
26-JAN-2015,34,48513,48575,49816,49879,44358,1979,4067,40,6129,56,18,11,1999,1002,-251,-434,0,1975,1002,-251,-434
26-JAN-2015,35,50671,50610,51963,51893,46238,1901,4067,0,6129,188,14,4,1998,995,-251,-427,0,1974,995,-251,-427
26-JAN-2015,36,50986,50755,52281,52052,46477,1823,4067,0,6129,69,14,14,1998,996,-251,-430,0,1974,996,-251,-430
26-JAN-2015,37,50487,50256,51805,51576,46044,1755,4067,0,6129,0,14,15,1998,989,-251,-453,0,1975,989,-251,-453
26-JAN-2015,38,49580,49280,50903,50601,45192,1687,4067,0,6129,0,20,16,1999,998,-251,-452,0,1975,998,-251,-452
26-JAN-2015,39,48374,48104,49697,49425,44108,1620,4067,0,6129,0,15,11,1996,988,-251,-457,0,1974,988,-251,-457
26-JAN-2015,40,46924,46575,48212,47865,42783,1552,4067,0,6129,0,13,12,1997,1008,-251,-424,0,1974,1008,-251,-424
26-JAN-2015,41,45485,45168,46808,46487,41409,1492,4067,0,6129,0,15,11,1998,1032,-251,-457,0,1974,1032,-251,-457
26-JAN-2015,42,43757,43469,45079,44787,39921,1433,4067,0,6129,0,16,10,1997,998,-251,-455,0,1974,998,-251,-455
26-JAN-2015,43,41946,41548,43263,42865,38295,1396,4067,0,6129,0,9,6,1998,1010,-251,-457,0,1974,1010,-251,-457
26-JAN-2015,44,39405,39037,40657,40291,35972,1359,4067,0,6129,0,15,14,1997,1002,-229,-408,0,1974,1002,-229,-408
26-JAN-2015,45,37213,36857,38325,37965,33935,1332,4067,0,6129,0,13,7,1997,1010,-170,-329,0,1975,1010,-170,-329
26-JAN-2015,46,35230,34831,36202,35795,32017,1306,4067,0,6129,0,23,13,1997,995,-130,-219,0,1974,995,-130,-219
26-JAN-2015,47,32742,32389,33859,33551,29725,1266,4067,0,6129,0,365,411,1997,967,-75,-77,0,1975,967,-75,-77
26-JAN-2015,48,31392,31048,32713,32424,28537,1227,4067,0,6129,0,601,616,1997,1001,-78,-42,0,1975,1001,-78,-42
27-JAN-2015,1,30990,30827,32484,32321,28236,1290,4067,0,6135,0,865,859,1997,1007,-26,-3,0,1974,1007,-26,-3
27-JAN-2015,2,31392,31270,32674,32669,28682,1352,4067,0,6135,0,641,649,1997,992,55,-41,0,1974,992,55,-41
27-JAN-2015,3,31273,31036,32859,32643,28554,1320,4067,0,6135,0,986,1008,1997,984,59,28,0,1974,984,59,28
27-JAN-2015,4,30759,30524,32536,32422,28100,1288,4067,0,6135,0,1177,1195,1997,976,59,81,0,1974,976,59,81
27-JAN-2015,5,30266,30038,32591,32379,27663,1284,4067,0,6135,0,1725,1740,1997,998,51,59,0,1974,998,51,59
27-JAN-2015,6,30204,29972,32542,32313,27580,1281,4067,0,6135,0,1738,1741,1997,988,21,31,0,1974,988,21,31
27-JAN-2015,7,29801,29454,32288,32070,27172,1340,4067,0,6135,0,1791,1920,1997,996,-55,-41,0,1974,996,-55,-41
27-JAN-2015,8,29138,28911,31640,31540,26518,1398,4067,0,6135,0,1786,1913,1997,998,-75,-41,0,1972,998,-75,-41
27-JAN-2015,9,28707,28512,31042,31004,26128,1404,4067,0,6135,0,1619,1730,1806,998,-75,-41,0,1772,998,-75,-41
27-JAN-2015,10,28680,28559,31058,31303,26191,1410,4067,0,6135,0,1659,1916,1792,999,-78,-41,0,1768,999,-78,-41
27-JAN-2015,11,29409,29318,31573,31680,26894,1378,4067,0,6135,0,1462,1662,951,999,-26,-76,0,866,999,-26,-76
27-JAN-2015,12,30607,30604,32743,32934,28012,1346,4067,0,6135,0,1536,1682,846,993,46,1,0,870,993,46,1
27-JAN-2015,13,33973,34138,35101,35623,31161,1354,4067,0,6135,0,498,531,1198,1018,125,-30,0,1183,1018,125,-30
27-JAN-2015,14,37546,37703,38256,38333,34475,1361,4067,0,6135,0,110,195,1173,972,84,21,0,1184,972,84,21
27-JAN-2015,15,41791,41934,42574,42716,38302,1342,4067,0,6135,0,17,9,1936,1006,-72,-94,0,1945,1006,-72,-94
27-JAN-2015,16,44127,44006,45126,45006,40414,1324,4067,0,6135,0,12,9,1970,1022,-144,-243,0,1944,1022,-144,-243
27-JAN-2015,17,44739,44526,45935,45723,40989,1324,4067,53,6135,72,13,12,1996,994,-193,-390,0,1974,994,-193,-390
27-JAN-2015,18,44472,44294,45710,45536,40789,1325,4067,156,6135,87,15,18,1998,980,-196,-427,0,1974,980,-196,-427
27-JAN-2015,19,45047,44901,46285,46143,41326,1342,4067,357,6135,73,15,17,1998,1000,-196,-427,0,1974,1000,-196,-427
27-JAN-2015,20,45147,44941,46387,46183,41377,1358,4067,615,6135,3,17,18,1998,999,-196,-427,0,1974,999,-196,-427
27-JAN-2015,21,45002,44789,46216,46007,41213,1412,4067,805,6135,0,16,19,1829,985,-196,-402,0,1800,985,-196,-402
27-JAN-2015,22,44802,44584,46015,45799,40974,1466,4067,994,6135,0,15,16,1822,1005,-196,-402,0,1800,1005,-196,-402
27-JAN-2015,23,44651,44428,45951,45727,40785,1528,4067,1130,6135,0,15,14,1909,1002,-232,-453,0,1888,1002,-232,-453
27-JAN-2015,24,44358,44307,45679,45632,40648,1590,4067,1230,6135,0,15,19,1912,990,-237,-469,0,1888,990,-237,-469
27-JAN-2015,25,44606,44392,45927,45711,40711,1612,4067,1210,6135,0,14,12,1866,996,-229,-478,0,1842,996,-229,-478
27-JAN-2015,26,44416,44187,45738,45512,40527,1635,4067,1150,6135,0,15,18,1864,980,-229,-478,0,1842,980,-229,-478
27-JAN-2015,27,44338,44123,45661,45449,40446,1634,4067,958,6135,0,16,19,1836,998,-229,-478,0,1813,998,-229,-478
27-JAN-2015,28,44233,43987,45554,45310,40369,1632,4067,779,6135,0,14,15,1831,1012,-229,-478,0,1813,1012,-229,-478
27-JAN-2015,29,44424,44179,45744,45497,40592,1601,4067,613,6135,0,13,8,1959,1028,-229,-478,0,1938,1028,-229,-478
27-JAN-2015,30,44364,44199,45682,45519,40563,1570,4067,468,6135,0,11,12,1961,990,-229,-478,0,1938,990,-229,-478
27-JAN-2015,31,44493,44373,45809,45692,40721,1526,4067,277,6135,0,9,12,1997,987,-229,-478,0,1974,987,-229,-478
27-JAN-2015,32,45433,45333,46750,46651,41617,1483,4067,144,6135,0,9,11,1998,1002,-229,-479,0,1974,1002,-229,-479
27-JAN-2015,33,46814,46738,48094,48022,42878,1456,4067,52,6135,0,10,14,1998,988,-191,-479,0,1975,988,-191,-479
27-JAN-2015,34,48994,48945,50308,50251,44841,1429,4067,20,6135,0,20,13,1999,980,-229,-465,0,1975,980,-229,-465
27-JAN-2015,35,51010,50870,52326,52188,46665,1422,4067,0,6135,0,10,13,1998,986,-249,-457,0,1975,986,-249,-457
27-JAN-2015,36,51082,50875,52379,52174,46776,1416,4067,0,6135,0,10,13,1998,990,-251,-436,0,1975,990,-251,-436
27-JAN-2015,37,50417,50201,51700,51481,46199,1444,4067,0,6135,0,13,11,1998,980,-213,-457,0,1975,980,-213,-457
27-JAN-2015,38,49511,49261,50841,50585,45331,1471,4067,0,6135,0,16,9,1999,974,-245,-469,0,1974,974,-245,-469
27-JAN-2015,39,48344,48104,49652,49414,44284,1512,4067,0,6135,0,15,15,1871,1006,-225,-468,0,1844,1006,-225,-468
27-JAN-2015,40,46834,46548,48152,47868,42933,1554,4067,0,6135,0,14,10,1863,1009,-248,-456,0,1844,1009,-248,-456
27-JAN-2015,41,45305,45006,46601,46302,41498,1610,4067,0,6135,0,15,14,1995,959,-223,-458,0,1975,959,-223,-458
27-JAN-2015,42,43395,43126,44590,44321,39868,1667,4067,0,6135,0,16,16,1998,989,-245,-334,0,1975,989,-245,-334
27-JAN-2015,43,41276,40985,42343,42053,37944,1734,4067,0,6135,0,11,10,1523,1016,-206,-250,0,1483,1016,-206,-250
27-JAN-2015,44,38790,38464,39771,39450,35659,1801,4067,0,6135,0,14,11,1500,974,-162,-205,0,1485,974,-162,-205
27-JAN-2015,45,36418,36116,37426,37126,33468,1864,4067,0,6135,0,15,17,1430,1001,-174,-219,0,1411,1001,-174,-219
27-JAN-2015,46,34329,34085,35180,34933,31478,1928,4067,0,6135,0,19,17,1417,1015,-74,-158,0,1412,1015,-74,-158
27-JAN-2015,47,31801,31561,32569,32330,29149,2005,4067,0,6135,0,33,34,1771,998,34,-135,0,1753,998,34,-135
27-JAN-2015,48,30172,30008,31286,31018,27702,2082,4067,0,6135,0,379,408,1774,971,-29,-106,0,1753,971,-29,-106
28-JAN-2015,1,29766,29628,31397,31246,27364,2060,4067,0,6140,0,1031,1041,1773,998,43,3,0,1752,998,43,3
28-JAN-2015,2,30029,29902,31824,31592,27686,2037,4067,0,6140,0,1170,1189,1774,968,57,-25,0,1747,968,57,-25
28-JAN-2015,3,29758,29587,32055,31880,27419,2106,4067,0,6140,0,1697,1749,1707,990,136,48,0,1685,990,136,48
28-JAN-2015,4,29058,28850,31354,31148,26788,2175,4067,0,6140,0,1696,1889,1711,957,201,165,0,1686,957,201,165
28-JAN-2015,5,28375,28213,30642,30482,26158,2224,4067,0,6140,0,1667,1916,1191,1000,201,250,0,1164,1000,201,250
28-JAN-2015,6,28357,28170,30631,30446,26098,2272,4067,0,6140,0,1674,1924,1176,1000,201,284,0,1164,1000,201,284
28-JAN-2015,7,27857,27637,30151,29977,25579,2300,4067,0,6140,0,1694,1941,829,810,201,284,0,804,810,201,284
28-JAN-2015,8,27078,26874,29458,29255,24819,2327,4067,0,6140,0,1780,2028,766,810,201,284,0,754,810,201,284
28-JAN-2015,9,26597,26446,29002,29050,24387,2470,4067,0,6140,0,1767,1929,-38,810,201,284,0,-69,810,201,284
28-JAN-2015,10,26477,26328,28931,28940,24284,2614,4067,0,6140,0,1756,2050,-98,810,201,284,0,-71,810,201,284
28-JAN-2015,11,26998,26895,29324,29529,24771,2774,4067,0,6140,0,1726,2080,786,810,201,284,0,786,810,201,284
28-JAN-2015,12,28338,28313,30183,30427,25958,2935,4067,0,6140,0,1245,1567,797,820,201,277,0,786,820,201,277
28-JAN-2015,13,31682,31669,32412,32461,29040,2937,4067,0,6140,0,130,298,949,788,201,239,0,945,788,201,239
28-JAN-2015,14,35141,35121,35754,35734,32217,2939,4067,0,6140,0,13,19,897,826,201,170,0,886,826,201,170
28-JAN-2015,15,39461,39424,40075,40037,36167,2978,4067,0,6140,0,14,13,1403,1024,191,81,0,1405,1024,191,81
28-JAN-2015,16,41573,41394,42208,42030,38050,3016,4067,0,6140,0,13,8,1424,1018,69,-22,0,1405,1018,69,-22
28-JAN-2015,17,42328,42184,43159,43020,38799,3106,4067,21,6140,0,10,6,1722,856,-64,-157,0,1715,856,-64,-157
28-JAN-2015,18,42496,42330,43418,43254,39010,3195,4067,68,6140,0,12,8,1737,770,-70,-240,0,1715,770,-70,-240
28-JAN-2015,19,43007,42878,44075,43947,39471,3210,4067,161,6140,0,12,8,1773,809,-131,-325,0,1753,809,-131,-325
28-JAN-2015,20,43269,43128,44371,44231,39726,3225,4067,273,6140,0,14,14,1775,821,-135,-353,0,1753,821,-135,-353
28-JAN-2015,21,43524,43203,44688,44366,39854,3232,4067,408,6140,0,14,10,1766,872,-173,-377,0,1743,872,-173,-377
28-JAN-2015,22,43661,43406,44822,44567,39922,3238,4067,628,6140,0,11,10,1765,891,-173,-377,0,1744,891,-173,-377
