Generator type,Fuel,Year,Country,value
Other generators,Total other generators,2015,UK,42884.6468
All generating companies,Fossil fuels,2015,UK,177790.7545
All generating companies,Coal,2015,UK,75878.23
All generating companies,Oil,2015,UK,2037.1045
All generating companies,Gas,2015,UK,99875.42
All generating companies,Nuclear,2015,UK,70344.902
All generating companies,Renewables,2015,UK,83363.8288
All generating companies,Hydro natural flow,2015,UK,6297.2685
All generating companies,Wind,2015,UK,40274.7197
All generating companies,Solar,2015,UK,7532.8641
All generating companies,Shoreline wave and tidal,2015,UK,1.9986
All generating companies,Bioenergy,2015,UK,29256.9778
All generating companies,Other fuels,2015,UK,4636.4254
All generating companies,Pumped storage,2015,UK,2739.42
All generating companies,Total all generating companies,2015,UK,338875.3307
Major power producers,Coal,2015,Scotland,8274.939
Major power producers,Oil,2015,Scotland,187.667
Major power producers,Gas,2015,Scotland,126.0913
Major power producers,Nuclear,2015,Scotland,17762.8285
Major power producers,Hydro natural flow,2015,Scotland,4605.0849
Major power producers,Wind,2015,Scotland,11445.3597
Major power producers,Solar,2015,Scotland,0.0135
Major power producers,Bioenergy,2015,Scotland,788.9093
Major power producers,Other fuels,2015,Scotland,0
Major power producers,Hydro pumped storage,2015,Scotland,522.6158
Major power producers,Total major power producers,2015,Scotland,43713.509
Other generators,Coal,2015,Scotland,0
Other generators,Oil,2015,Scotland,692.5616
Other generators,Gas,2015,Scotland,1792.6642
Other generators,Hydro natural flow,2015,Scotland,1208.9396
Other generators,Wind,2015,Scotland,2432.6411
Other generators,Solar,2015,Scotland,185.2165
Other generators,Shoreline wave and tidal,2015,Scotland,1.9941
Other generators,Bioenergy,2015,Scotland,1074.6756
Other generators,Other fuels,2015,Scotland,232.9015
Other generators,Total other generators,2015,Scotland,7621.5941
All generating companies,Fossil fuels,2015,Scotland,11073.923
All generating companies,Coal,2015,Scotland,8274.939
All generating companies,Oil,2015,Scotland,880.2286
All generating companies,Gas,2015,Scotland,1918.7555
All generating companies,Nuclear,2015,Scotland,17762.8285
All generating companies,Renewables,2015,Scotland,21742.8342
All generating companies,Hydro natural flow,2015,Scotland,5814.0245
All generating companies,Wind,2015,Scotland,13878.0007
All generating companies,Solar,2015,Scotland,185.23
All generating companies,Shoreline wave and tidal,2015,Scotland,1.9941
All generating companies,Bioenergy,2015,Scotland,1863.5849
All generating companies,Other fuels,2015,Scotland,232.9015
All generating companies,Pumped storage,2015,Scotland,522.6158
All generating companies,Total all generating companies,2015,Scotland,51335.1031
Major power producers,Coal,2015,Wales,8152.585
Major power producers,Oil,2015,Wales,162.9267
Major power producers,Gas,2015,Wales,16858.8736
Major power producers,Nuclear,2015,Wales,3886.511
Major power producers,Hydro natural flow,2015,Wales,273.3837
Major power producers,Wind,2015,Wales,2784.7838
Major power producers,Solar,2015,Wales,114.326
Major power producers,Bioenergy,2015,Wales,6.6811
Major power producers,Other fuels,2015,Wales,0
Major power producers,Hydro pumped storage,2015,Wales,2216.8042
Major power producers,Total major power producers,2015,Wales,34456.8751
Other generators,Coal,2015,Wales,0
Other generators,Oil,2015,Wales,29.9417
Other generators,Gas,2015,Wales,693.1679
Other generators,Hydro natural flow,2015,Wales,78.254
Other generators,Wind,2015,Wales,775.9559
Other generators,Solar,2015,Wales,417.1225
Other generators,Shoreline wave and tidal,2015,Wales,0
Other generators,Bioenergy,2015,Wales,748.0572
Other generators,Other fuels,2015,Wales,726.8654
Other generators,Total other generators,2015,Wales,3469.3644
All generating companies,Fossil fuels,2015,Wales,25897.4948
All generating companies,Coal,2015,Wales,8152.585
All generating companies,Oil,2015,Wales,192.8683
All generating companies,Gas,2015,Wales,17552.0414
All generating companies,Nuclear,2015,Wales,3886.511
All generating companies,Renewables,2015,Wales,5198.5641
All generating companies,Hydro natural flow,2015,Wales,351.6376
All generating companies,Wind,2015,Wales,3560.7397
All generating companies,Solar,2015,Wales,531.4485
All generating companies,Shoreline wave and tidal,2015,Wales,0
All generating companies,Bioenergy,2015,Wales,754.7383
All generating companies,Other fuels,2015,Wales,726.8654
All generating companies,Pumped storage,2015,Wales,2216.8042
All generating companies,Total all generating companies,2015,Wales,37926.2395
Major power producers,Coal,2015,Nothern Ireland,2101.8046
Major power producers,Oil,2015,Nothern Ireland,42.1874
Major power producers,Gas,2015,Nothern Ireland,4187.2768
Major power producers,Nuclear,2015,Nothern Ireland,0
Major power producers,Hydro natural flow,2015,Nothern Ireland,0
Major power producers,Wind,2015,Nothern Ireland,734.8716
Major power producers,Solar,2015,Nothern Ireland,0
Major power producers,Bioenergy,2015,Nothern Ireland,0
Major power producers,Other fuels,2015,Nothern Ireland,0
Major power producers,Hydro pumped storage,2015,Nothern Ireland,0
Major power producers,Total major power producers,2015,Nothern Ireland,7066.1404
Other generators,Coal,2015,Nothern Ireland,37.9997
Other generators,Oil,2015,Nothern Ireland,39.579
Other generators,Gas,2015,Nothern Ireland,114.6977
Other generators,Hydro natural flow,2015,Nothern Ireland,29.0261
Other generators,Wind,2015,Nothern Ireland,1125.5088
Other generators,Solar,2015,Nothern Ireland,78.1646
Other generators,Shoreline wave and tidal,2015,Nothern Ireland,0.0045
Other generators,Bioenergy,2015,Nothern Ireland,269.6253
Other generators,Other fuels,2015,Nothern Ireland,0
Other generators,Total other generators,2015,Nothern Ireland,1694.6057
All generating companies,Fossil fuels,2015,Nothern Ireland,6523.5452
All generating companies,Coal,2015,Nothern Ireland,2139.8043
All generating companies,Oil,2015,Nothern Ireland,81.7664
All generating companies,Gas,2015,Nothern Ireland,4301.9746
All generating companies,Nuclear,2015,Nothern Ireland,0
All generating companies,Renewables,2015,Nothern Ireland,2237.2009
All generating companies,Hydro natural flow,2015,Nothern Ireland,29.0261
All generating companies,Wind,2015,Nothern Ireland,1860.3804
All generating companies,Solar,2015,Nothern Ireland,78.1646
All generating companies,Shoreline wave and tidal,2015,Nothern Ireland,0.0045
All generating companies,Bioenergy,2015,Nothern Ireland,269.6253
All generating companies,Other fuels,2015,Nothern Ireland,0
All generating companies,Pumped storage,2015,Nothern Ireland,0
All generating companies,Total all generating companies,2015,Nothern Ireland,8760.7461
Major power producers,Coal,2015,England,57282.5314
Major power producers,Oil,2015,England,290.3635
Major power producers,Gas,2015,England,67288.5283
Major power producers,Nuclear,2015,England,48695.5624
Major power producers,Hydro natural flow,2015,England,28.1184
Major power producers,Wind,2015,England,18292.1242
Major power producers,Solar,2015,England,1290.2097
Major power producers,Bioenergy,2015,England,16897.956
Major power producers,Other fuels,2015,England,688.7654
Major power producers,Hydro pumped storage,2015,England,0
Major power producers,Total major power producers,2015,England,210754.1594
Other generators,Coal,2015,England,28.3703
Other generators,Oil,2015,England,591.8777
Other generators,Gas,2015,England,8814.1202
Other generators,Hydro natural flow,2015,England,74.4619
Other generators,Wind,2015,England,2683.4747
Other generators,Solar,2015,England,5447.8113
Other generators,Shoreline wave and tidal,2015,England,0
Other generators,Bioenergy,2015,England,9471.0733
Other generators,Other fuels,2015,England,2987.8931
Other generators,Total other generators,2015,England,30099.0826
All generating companies,Fossil fuels,2015,England,134295.7915
All generating companies,Coal,2015,England,57310.9017
All generating companies,Oil,2015,England,882.2412
All generating companies,Gas,2015,England,76102.6486
All generating companies,Nuclear,2015,England,48695.5624
All generating companies,Renewables,2015,England,54185.2296
All generating companies,Hydro natural flow,2015,England,102.5803
All generating companies,Wind,2015,England,20975.5989
All generating companies,Solar,2015,England,6738.021
All generating companies,Shoreline wave and tidal,2015,England,0
All generating companies,Bioenergy,2015,England,26369.0294
All generating companies,Other fuels,2015,England,3676.6585
All generating companies,Pumped storage,2015,England,0
All generating companies,Total all generating companies,2015,England,240853.2421
Major power producers,Coal,2016,UK,30612.69
Major power producers,Oil,2016,UK,605.6733
Major power producers,Gas,2016,UK,131972.23
Major power producers,Nuclear,2016,UK,71726.0806
Major power producers,Hydro natural flow,2016,UK,3951.0143
Major power producers,Wind,2016,UK,30712.4608
Major power producers,Solar,2016,UK,2035.4607
Major power producers,Bioenergy,2016,UK,17400.1774
Major power producers,Other fuels,2016,UK,968.3421
Major power producers,Hydro pumped storage,2016,UK,2959.22
Major power producers,Total major power producers,2016,UK,292943.3492
Other generators,Coal,2016,UK,55.91
Other generators,Oil,2016,UK,1284.68
Other generators,Gas,2016,UK,11383.84
Other generators,Hydro natural flow,2016,UK,1419.3979
Other generators,Wind,2016,UK,6446.9619
Other generators,Solar,2016,UK,8359.6536
Other generators,Shoreline wave and tidal,2016,UK,0.0086
Other generators,Bioenergy,2016,UK,12665.3484
Other generators,Other fuels,2016,UK,4605.13
Other generators,Total other generators,2016,UK,46220.9305
All generating companies,Fossil fuels,2016,UK,175915.0233
All generating companies,Coal,2016,UK,30668.6
All generating companies,Oil,2016,UK,1890.3533
All generating companies,Gas,2016,UK,143356.07
All generating companies,Nuclear,2016,UK,71726.0806
All generating companies,Renewables,2016,UK,82990.4838
All generating companies,Hydro natural flow,2016,UK,5370.4122
All generating companies,Wind,2016,UK,37159.4228
All generating companies,Solar,2016,UK,10395.1144
All generating companies,Shoreline wave and tidal,2016,UK,0.0086
All generating companies,Bioenergy,2016,UK,30065.5258
All generating companies,Other fuels,2016,UK,5573.4721
All generating companies,Pumped storage,2016,UK,2959.22
All generating companies,Total all generating companies,2016,UK,339164.2798
Major power producers,Coal,2016,Scotland,1805.7032
Major power producers,Oil,2016,Scotland,155.8941
Major power producers,Gas,2016,Scotland,1523.1105
Major power producers,Nuclear,2016,Scotland,19630.4533
Major power producers,Hydro natural flow,2016,Scotland,3691.571
Major power producers,Wind,2016,Scotland,10081.0843
Major power producers,Solar,2016,Scotland,8.2314
Major power producers,Bioenergy,2016,Scotland,756.0503
Major power producers,Other fuels,2016,Scotland,0
Major power producers,Hydro pumped storage,2016,Scotland,485.634
Major power producers,Total major power producers,2016,Scotland,38137.732
Other generators,Coal,2016,Scotland,0
Other generators,Oil,2016,Scotland,262.9242
Other generators,Gas,2016,Scotland,1617.7841
Other generators,Hydro natural flow,2016,Scotland,1224.2255
Other generators,Wind,2016,Scotland,2334.6151
Other generators,Solar,2016,Scotland,238.2799
Other generators,Shoreline wave and tidal,2016,Scotland,0.0086
Other generators,Bioenergy,2016,Scotland,1141.5255
Other generators,Other fuels,2016,Scotland,721.9843
Other generators,Total other generators,2016,Scotland,7541.3471
All generating companies,Fossil fuels,2016,Scotland,5365.4161
All generating companies,Coal,2016,Scotland,1805.7032
All generating companies,Oil,2016,Scotland,418.8183
All generating companies,Gas,2016,Scotland,3140.8946
All generating companies,Nuclear,2016,Scotland,19630.4533
All generating companies,Renewables,2016,Scotland,19475.5915
All generating companies,Hydro natural flow,2016,Scotland,4915.7966
All generating companies,Wind,2016,Scotland,12415.6994
All generating companies,Solar,2016,Scotland,246.5112
All generating companies,Shoreline wave and tidal,2016,Scotland,0.0086
All generating companies,Bioenergy,2016,Scotland,1897.5757
All generating companies,Other fuels,2016,Scotland,721.9843
All generating companies,Pumped storage,2016,Scotland,485.634
All generating companies,Total all generating companies,2016,Scotland,45679.0792
Major power producers,Coal,2016,Wales,7315.5426
Major power producers,Oil,2016,Wales,180.3585
Major power producers,Gas,2016,Wales,26092.2925
Major power producers,Nuclear,2016,Wales,0
Major power producers,Hydro natural flow,2016,Wales,234.6304
Major power producers,Wind,2016,Wales,2776.2796
Major power producers,Solar,2016,Wales,195.8507
Major power producers,Bioenergy,2016,Wales,33.1605
Major power producers,Other fuels,2016,Wales,0
Major power producers,Hydro pumped storage,2016,Wales,2473.586
Major power producers,Total major power producers,2016,Wales,39301.7008
Other generators,Coal,2016,Wales,0
Other generators,Oil,2016,Wales,15.5926
Other generators,Gas,2016,Wales,804.4975
Other generators,Hydro natural flow,2016,Wales,104.3346
Other generators,Wind,2016,Wales,653.2928
Other generators,Solar,2016,Wales,609.8815
Other generators,Shoreline wave and tidal,2016,Wales,0
Other generators,Bioenergy,2016,Wales,695.6671
Other generators,Other fuels,2016,Wales,677.6397
Other generators,Total other generators,2016,Wales,3560.9058
All generating companies,Fossil fuels,2016,Wales,34408.2837
All generating companies,Coal,2016,Wales,7315.5426
All generating companies,Oil,2016,Wales,195.9512
All generating companies,Gas,2016,Wales,26896.79
All generating companies,Nuclear,2016,Wales,0
All generating companies,Renewables,2016,Wales,5303.0972
All generating companies,Hydro natural flow,2016,Wales,338.965
All generating companies,Wind,2016,Wales,3429.5724
All generating companies,Solar,2016,Wales,805.7323
All generating companies,Shoreline wave and tidal,2016,Wales,0
All generating companies,Bioenergy,2016,Wales,728.8276
All generating companies,Other fuels,2016,Wales,677.6397
All generating companies,Pumped storage,2016,Wales,2473.586
All generating companies,Total all generating companies,2016,Wales,42862.6066
Major power producers,Coal,2016,Nothern Ireland,2107.0143
Major power producers,Oil,2016,Nothern Ireland,68.1253
Major power producers,Gas,2016,Nothern Ireland,4488.7565
Major power producers,Nuclear,2016,Nothern Ireland,0
Major power producers,Hydro natural flow,2016,Nothern Ireland,0
Major power producers,Wind,2016,Nothern Ireland,690.3108
Major power producers,Solar,2016,Nothern Ireland,3.4083
Major power producers,Bioenergy,2016,Nothern Ireland,0
Major power producers,Other fuels,2016,Nothern Ireland,0
Major power producers,Hydro pumped storage,2016,Nothern Ireland,0
Major power producers,Total major power producers,2016,Nothern Ireland,7357.6152
Other generators,Coal,2016,Nothern Ireland,35.764
Other generators,Oil,2016,Nothern Ireland,36.8695
Other generators,Gas,2016,Nothern Ireland,107.8761
Other generators,Hydro natural flow,2016,Nothern Ireland,23.5896
Other generators,Wind,2016,Nothern Ireland,1043.2378
Other generators,Solar,2016,Nothern Ireland,107.6079
Other generators,Shoreline wave and tidal,2016,Nothern Ireland,0
Other generators,Bioenergy,2016,Nothern Ireland,469.4632
Other generators,Other fuels,2016,Nothern Ireland,11.4374
Other generators,Total other generators,2016,Nothern Ireland,1835.8455
All generating companies,Fossil fuels,2016,Nothern Ireland,6844.4056
All generating companies,Coal,2016,Nothern Ireland,2142.7783
All generating companies,Oil,2016,Nothern Ireland,104.9947
All generating companies,Gas,2016,Nothern Ireland,4596.6326
All generating companies,Nuclear,2016,Nothern Ireland,0
All generating companies,Renewables,2016,Nothern Ireland,2337.6177
All generating companies,Hydro natural flow,2016,Nothern Ireland,23.5896
All generating companies,Wind,2016,Nothern Ireland,1733.5487
All generating companies,Solar,2016,Nothern Ireland,111.0163
All generating companies,Shoreline wave and tidal,2016,Nothern Ireland,0
All generating companies,Bioenergy,2016,Nothern Ireland,469.4632
All generating companies,Other fuels,2016,Nothern Ireland,11.4374
All generating companies,Pumped storage,2016,Nothern Ireland,0
All generating companies,Total all generating companies,2016,Nothern Ireland,9193.4608
Major power producers,Coal,2016,England,19384.4299
Major power producers,Oil,2016,England,201.2955
Major power producers,Gas,2016,England,99868.0705
Major power producers,Nuclear,2016,England,52095.6273
Major power producers,Hydro natural flow,2016,England,24.8129
Major power producers,Wind,2016,England,17164.7862
Major power producers,Solar,2016,England,1827.9703
Major power producers,Bioenergy,2016,England,16610.9666
Major power producers,Other fuels,2016,England,968.3421
Major power producers,Hydro pumped storage,2016,England,0
Major power producers,Total major power producers,2016,England,208146.3012
Other generators,Coal,2016,England,20.146
Other generators,Oil,2016,England,969.2937
Other generators,Gas,2016,England,8853.6823
Other generators,Hydro natural flow,2016,England,67.2482
Other generators,Wind,2016,England,2415.8162
Other generators,Solar,2016,England,7403.8843
Other generators,Shoreline wave and tidal,2016,England,0
Other generators,Bioenergy,2016,England,10358.6927
Other generators,Other fuels,2016,England,3194.0686
Other generators,Total other generators,2016,England,33282.832
All generating companies,Fossil fuels,2016,England,129296.9179
All generating companies,Coal,2016,England,19404.5759
All generating companies,Oil,2016,England,1170.5892
All generating companies,Gas,2016,England,108721.7529
All generating companies,Nuclear,2016,England,52095.6273
All generating companies,Renewables,2016,England,55874.1774
All generating companies,Hydro natural flow,2016,England,92.0611
All generating companies,Wind,2016,England,19580.6023
All generating companies,Solar,2016,England,9231.8547
All generating companies,Shoreline wave and tidal,2016,England,0
All generating companies,Bioenergy,2016,England,26969.6593
All generating companies,Other fuels,2016,England,4162.4106
All generating companies,Pumped storage,2016,England,0
All generating companies,Total all generating companies,2016,England,241429.1332
Major power producers,Coal,2017,UK,22480.96
Major power producers,Oil,2017,UK,389.9895
Major power producers,Gas,2017,UK,124512.41
Major power producers,Nuclear,2017,UK,70336.4263
Major power producers,Hydro natural flow,2017,UK,4178.5587
Major power producers,Wind,2017,UK,40954.4329
Major power producers,Solar,2017,UK,2977.7833
Major power producers,Bioenergy,2017,UK,17765.6899
Major power producers,Other fuels,2017,UK,1275.9544
Major power producers,Hydro pumped storage,2017,UK,2872.03
Major power producers,Total major power producers,2017,UK,287744.2349
Other generators,Coal,2017,UK,49.49
Other generators,Oil,2017,UK,1224.51
Other generators,Gas,2017,UK,12233.41
Other generators,Hydro natural flow,2017,UK,1703.3075
Other generators,Wind,2017,UK,8686.6885
Other generators,Solar,2017,UK,8479.4846
Other generators,Shoreline wave and tidal,2017,UK,4.1936
Other generators,Bioenergy,2017,UK,14128.4891
Other generators,Other fuels,2017,UK,3943.52
Other generators,Total other generators,2017,UK,50453.0934
All generating companies,Fossil fuels,2017,UK,160890.7695
All generating companies,Coal,2017,UK,22530.45
All generating companies,Oil,2017,UK,1614.4995
All generating companies,Gas,2017,UK,136745.82
All generating companies,Nuclear,2017,UK,70336.4263
All generating companies,Renewables,2017,UK,98878.6282
All generating companies,Hydro natural flow,2017,UK,5881.8662
All generating companies,Wind,2017,UK,49641.121400000004
All generating companies,Solar,2017,UK,11457.268
All generating companies,Shoreline wave and tidal,2017,UK,4.1936
All generating companies,Bioenergy,2017,UK,31894.179
All generating companies,Other fuels,2017,UK,5219.4744
All generating companies,Pumped storage,2017,UK,2872.03
All generating companies,Total all generating companies,2017,UK,338197.3283
Major power producers,Coal,2017,Scotland,0
Major power producers,Oil,2017,Scotland,120.4943
Major power producers,Gas,2017,Scotland,2546.7912
Major power producers,Nuclear,2017,Scotland,17826.9301
Major power producers,Hydro natural flow,2017,Scotland,3890.4849
Major power producers,Wind,2017,Scotland,14037.6761
Major power producers,Solar,2017,Scotland,9.6732
Major power producers,Bioenergy,2017,Scotland,880.3429
Major power producers,Other fuels,2017,Scotland,0
Major power producers,Hydro pumped storage,2017,Scotland,573.0836
Major power producers,Total major power producers,2017,Scotland,39885.4764
Other generators,Coal,2017,Scotland,0
Other generators,Oil,2017,Scotland,278.1939
Other generators,Gas,2017,Scotland,1814.2049
Other generators,Hydro natural flow,2017,Scotland,1465.7039
Other generators,Wind,2017,Scotland,3163.4619
Other generators,Solar,2017,Scotland,279.902
Other generators,Shoreline wave and tidal,2017,Scotland,4.1936
Other generators,Bioenergy,2017,Scotland,1569.9444
Other generators,Other fuels,2017,Scotland,380.1722
Other generators,Total other generators,2017,Scotland,8955.7765
All generating companies,Fossil fuels,2017,Scotland,4759.6843
All generating companies,Coal,2017,Scotland,0
All generating companies,Oil,2017,Scotland,398.6882
All generating companies,Gas,2017,Scotland,4360.9961
All generating companies,Nuclear,2017,Scotland,17826.9301
All generating companies,Renewables,2017,Scotland,25301.3827
All generating companies,Hydro natural flow,2017,Scotland,5356.1887
All generating companies,Wind,2017,Scotland,17201.1379
All generating companies,Solar,2017,Scotland,289.5752
All generating companies,Shoreline wave and tidal,2017,Scotland,4.1936
All generating companies,Bioenergy,2017,Scotland,2450.2873
All generating companies,Other fuels,2017,Scotland,380.1722
All generating companies,Pumped storage,2017,Scotland,573.0836
All generating companies,Total all generating companies,2017,Scotland,48841.2529
Major power producers,Coal,2017,Wales,2780.3923
Major power producers,Oil,2017,Wales,54.4659
Major power producers,Gas,2017,Wales,21706.5064
Major power producers,Nuclear,2017,Wales,0
Major power producers,Hydro natural flow,2017,Wales,275.9997
Major power producers,Wind,2017,Wales,3920.195
Major power producers,Solar,2017,Wales,287.1557
Major power producers,Bioenergy,2017,Wales,19.0244
Major power producers,Other fuels,2017,Wales,0
Major power producers,Hydro pumped storage,2017,Wales,2298.9464
Major power producers,Total major power producers,2017,Wales,31342.6859
Other generators,Coal,2017,Wales,0
Other generators,Oil,2017,Wales,17.6548
Other generators,Gas,2017,Wales,774.631
Other generators,Hydro natural flow,2017,Wales,94.9388
Other generators,Wind,2017,Wales,930.5141
Other generators,Solar,2017,Wales,627.2428
Other generators,Shoreline wave and tidal,2017,Wales,0
Other generators,Bioenergy,2017,Wales,919.0198
Other generators,Other fuels,2017,Wales,722.7287
Other generators,Total other generators,2017,Wales,4086.73
All generating companies,Fossil fuels,2017,Wales,25333.6504
All generating companies,Coal,2017,Wales,2780.3923
All generating companies,Oil,2017,Wales,72.1207
All generating companies,Gas,2017,Wales,22481.1375
All generating companies,Nuclear,2017,Wales,0
All generating companies,Renewables,2017,Wales,7074.0904
All generating companies,Hydro natural flow,2017,Wales,370.9386
All generating companies,Wind,2017,Wales,4850.7091
All generating companies,Solar,2017,Wales,914.3985
All generating companies,Shoreline wave and tidal,2017,Wales,0
All generating companies,Bioenergy,2017,Wales,938.0443
All generating companies,Other fuels,2017,Wales,722.7287
All generating companies,Pumped storage,2017,Wales,2298.9464
All generating companies,Total all generating companies,2017,Wales,35429.4159
Major power producers,Coal,2017,Nothern Ireland,1361.2517
Major power producers,Oil,2017,Nothern Ireland,58.7382
Major power producers,Gas,2017,Nothern Ireland,4814.6069
Major power producers,Nuclear,2017,Nothern Ireland,0
Major power producers,Hydro natural flow,2017,Nothern Ireland,0
Major power producers,Wind,2017,Nothern Ireland,879.4694
Major power producers,Solar,2017,Nothern Ireland,68.061
Major power producers,Bioenergy,2017,Nothern Ireland,0
Major power producers,Other fuels,2017,Nothern Ireland,0
Major power producers,Hydro pumped storage,2017,Nothern Ireland,0
Major power producers,Total major power producers,2017,Nothern Ireland,7182.1272
Other generators,Coal,2017,Nothern Ireland,28.331
Other generators,Oil,2017,Nothern Ireland,35.9355
Other generators,Gas,2017,Nothern Ireland,105.0737
Other generators,Hydro natural flow,2017,Nothern Ireland,29.6098
Other generators,Wind,2017,Nothern Ireland,1625.7571
Other generators,Solar,2017,Nothern Ireland,117.3994
Other generators,Shoreline wave and tidal,2017,Nothern Ireland,0
Other generators,Bioenergy,2017,Nothern Ireland,580.3104
Other generators,Other fuels,2017,Nothern Ireland,2.8652
Other generators,Total other generators,2017,Nothern Ireland,2525.282
All generating companies,Fossil fuels,2017,Nothern Ireland,6403.937
All generating companies,Coal,2017,Nothern Ireland,1389.5827
All generating companies,Oil,2017,Nothern Ireland,94.6737
All generating companies,Gas,2017,Nothern Ireland,4919.6806
All generating companies,Nuclear,2017,Nothern Ireland,0
All generating companies,Renewables,2017,Nothern Ireland,3300.607
All generating companies,Hydro natural flow,2017,Nothern Ireland,29.6098
All generating companies,Wind,2017,Nothern Ireland,2505.2265
All generating companies,Solar,2017,Nothern Ireland,185.4603
All generating companies,Shoreline wave and tidal,2017,Nothern Ireland,0
All generating companies,Bioenergy,2017,Nothern Ireland,580.3104
All generating companies,Other fuels,2017,Nothern Ireland,2.8652
All generating companies,Pumped storage,2017,Nothern Ireland,0
All generating companies,Total all generating companies,2017,Nothern Ireland,9707.4092
Major power producers,Coal,2017,England,18339.316
Major power producers,Oil,2017,England,156.2911
Major power producers,Gas,2017,England,95444.5054
Major power producers,Nuclear,2017,England,52509.4961
Major power producers,Hydro natural flow,2017,England,12.074
Major power producers,Wind,2017,England,22117.0924
Major power producers,Solar,2017,England,2612.8934
Major power producers,Bioenergy,2017,England,16866.3226
Major power producers,Other fuels,2017,England,1275.9544
Major power producers,Hydro pumped storage,2017,England,0
Major power producers,Total major power producers,2017,England,209333.9455
Other generators,Coal,2017,England,21.159
Other generators,Oil,2017,England,892.7259
Other generators,Gas,2017,England,9539.5004
Other generators,Hydro natural flow,2017,England,113.0551
Other generators,Wind,2017,England,2966.9555
Other generators,Solar,2017,England,7454.9405
Other generators,Shoreline wave and tidal,2017,England,0
Other generators,Bioenergy,2017,England,11059.2145
Other generators,Other fuels,2017,England,2837.7539
Other generators,Total other generators,2017,England,34885.3048
All generating companies,Fossil fuels,2017,England,124393.4978
All generating companies,Coal,2017,England,18360.475
All generating companies,Oil,2017,England,1049.0169
All generating companies,Gas,2017,England,104984.0058
All generating companies,Nuclear,2017,England,52509.4961
All generating companies,Renewables,2017,England,63202.5481
All generating companies,Hydro natural flow,2017,England,125.1291
All generating companies,Wind,2017,England,25084.0479
All generating companies,Solar,2017,England,10067.8339
All generating companies,Shoreline wave and tidal,2017,England,0
All generating companies,Bioenergy,2017,England,27925.5371
All generating companies,Other fuels,2017,England,4113.7083
All generating companies,Pumped storage,2017,England,0
All generating companies,Total all generating companies,2017,England,244219.2503
Major power producers,Coal,2018,UK,16778.1
Major power producers,Oil,2018,UK,626.63
Major power producers,Gas,2018,UK,119632.33
Major power producers,Nuclear,2018,UK,65063.8489
Major power producers,Hydro natural flow,2018,UK,3800.12
Major power producers,Wind,2018,UK,47923.7848
Major power producers,Solar,2018,UK,3530.09
Major power producers,Bioenergy,2018,UK,19965.41
Major power producers,Other fuels,2018,UK,1130.88
Major power producers,Hydro pumped storage,2018,UK,2498.45
Major power producers,Total major power producers,2018,UK,280949.6438
Other generators,Coal,2018,UK,53.3
Other generators,Oil,2018,UK,965.1538
Other generators,Gas,2018,UK,11857.45
Other generators,Hydro natural flow,2018,UK,1643.14
Other generators,Wind,2018,UK,8983.8252
Other generators,Solar,2018,UK,9138.31
Other generators,Shoreline wave and tidal,2018,UK,9.3
Other generators,Bioenergy,2018,UK,15001.43
Other generators,Other fuels,2018,UK,4121.4862
Other generators,Total other generators,2018,UK,51773.3952
All generating companies,Fossil fuels,2018,UK,149912.9638
All generating companies,Coal,2018,UK,16831.4
All generating companies,Oil,2018,UK,1591.7838
All generating companies,Gas,2018,UK,131489.78
All generating companies,Nuclear,2018,UK,65063.8489
All generating companies,Renewables,2018,UK,109995.41
All generating companies,Hydro natural flow,2018,UK,5443.26
All generating companies,Wind,2018,UK,56907.61
All generating companies,Solar,2018,UK,12668.4
All generating companies,Shoreline wave and tidal,2018,UK,9.3
All generating companies,Bioenergy,2018,UK,34966.84
All generating companies,Other fuels,2018,UK,5252.3662
All generating companies,Pumped storage,2018,UK,2498.45
All generating companies,Total all generating companies,2018,UK,332723.0389
Major power producers,Coal,2018,Scotland,0
Major power producers,Oil,2018,Scotland,121.4169
Major power producers,Gas,2018,Scotland,5234.0256
Major power producers,Nuclear,2018,Scotland,13610.8204
Major power producers,Hydro natural flow,2018,Scotland,3571.9347
Major power producers,Wind,2018,Scotland,15869.6273
Major power producers,Solar,2018,Scotland,18.8276
Major power producers,Bioenergy,2018,Scotland,690.9443
Major power producers,Other fuels,2018,Scotland,0
Major power producers,Hydro pumped storage,2018,Scotland,453.9364
Major power producers,Total major power producers,2018,Scotland,39571.5331
Other generators,Coal,2018,Scotland,0
Other generators,Oil,2018,Scotland,177.8536
Other generators,Gas,2018,Scotland,2006.9011
Other generators,Hydro natural flow,2018,Scotland,1425.3353
Other generators,Wind,2018,Scotland,3241.4727
Other generators,Solar,2018,Scotland,312.9524
Other generators,Shoreline wave and tidal,2018,Scotland,9.3
Other generators,Bioenergy,2018,Scotland,1456.5657
Other generators,Other fuels,2018,Scotland,300.5444
Other generators,Total other generators,2018,Scotland,8930.9253
All generating companies,Fossil fuels,2018,Scotland,7540.1972
All generating companies,Coal,2018,Scotland,0
All generating companies,Oil,2018,Scotland,299.2705
All generating companies,Gas,2018,Scotland,7240.9267
All generating companies,Nuclear,2018,Scotland,13610.8204
All generating companies,Renewables,2018,Scotland,26596.96
All generating companies,Hydro natural flow,2018,Scotland,4997.27
All generating companies,Wind,2018,Scotland,19111.1
All generating companies,Solar,2018,Scotland,331.78
All generating companies,Shoreline wave and tidal,2018,Scotland,9.3
All generating companies,Bioenergy,2018,Scotland,2147.51
