LA Code,Year,Region,Total - All Fuels,Coal,Manufactured fuels,Petroleum products,Total Gas,Bioenergy & Wastes
S12000017,2011,Highland,3551.905508547854,106.25652114014454,13.130721688904933,1361.4749168195005,1195.764588456571,875.2787604427333
S12000018,2011,Inverclyde,715.1054305514785,0.78241855986259,0.6153942817161184,29.61681386050669,680.3213095652998,3.7694942840933763
S12000019,2011,Midlothian,770.2142600237673,18.6209949260118,1.5156207063794098,93.89083266732712,643.7649989453378,12.421812778711319
S12000020,2011,Moray,1936.4597789639224,13.80676606526988,3.3951152834296257,335.00131103545027,1573.41138259435,10.845203985422854
S12000013,2011,Na h-Eileanan Siar,243.1769777297491,16.747059653460038,1.8152643842995184,219.62628167558944,0,4.9883720164000955
S12000021,2011,North Ayrshire,3963.745297709325,10.379332357542014,2.7299024960590264,185.89557668680698,2066.363425598197,1698.3770605707198
S12000050,2011,North Lanarkshire,3471.3432351539623,5.776992921713805,96.94891971221465,330.0848790156815,2975.7505826866814,62.78186081767086
S12000023,2011,Orkney Islands,256.9168649583638,12.552075024084708,1.422607552707193,239.36332693856184,0,3.5788554430101054
S12000048,2011,Perth and Kinross,1499.2851630483954,17.337767572475812,4.811633076409408,481.26656351941836,982.3865922229445,13.482606657147391
S12000038,2011,Renfrewshire,1799.1649529292645,1.2459929372120837,0.8700904704281796,144.43926155814876,1646.649798754963,5.9598092085123024
S12000026,2011,Scottish Borders,1453.2878250929975,69.15316992202686,4.703107507983486,585.0893571000412,778.3855483271304,15.956642235815526
S12000027,2011,Shetland Islands,216.0867608799693,14.980260154547246,1.3861563910543893,196.0608462201543,0,3.659498114213348
S12000028,2011,South Ayrshire,1609.7319872499193,25.413040750127237,7.244683289007961,340.91694196719163,1228.522287781042,7.635033462550495
S12000029,2011,South Lanarkshire,3118.9315466405906,21.50944237447009,17.607996498041167,491.85464079807605,2561.207079153097,26.752387816906023
S12000030,2011,Stirling,1667.4936206746556,7.541916808989226,2.4043639233708354,191.46694352899772,1228.0412138081506,238.03918260514732
S12000039,2011,West Dunbartonshire,854.4996468858791,0.37091703110033625,0.42736886367053856,51.290515587375026,799.4478148096674,2.963030594065782
S12000040,2011,West Lothian,1935.9556252935101,3.484226977190615,22.12483767651555,178.90041015225276,1722.4338551307114,9.012295356839902
S12000033,2012,Aberdeen City,2869.9775830109506,38.47450712270707,33.52315943400417,322.99035432066694,2456.3011705249764,18.688391608595843
S12000034,2012,Aberdeenshire,2845.8711269755763,65.12324468118628,43.8025642394839,1322.245235519739,1381.8250100702244,32.87507246494289
S92000003,2012,All local authorities,83257.70532973084,1457.4039292821662,895.4526199070826,28054.540358267164,49012.41895894513,3837.889463329316
S12000041,2012,Angus,1299.8773522563702,17.28129391190319,3.932486752222859,328.93380664682513,937.9868094094707,11.742955535948278
S12000035,2012,Argyll and Bute,991.0635545175683,42.045099802191366,6.509310527094497,453.33970507187155,475.0631549636944,14.106284152716391
S12000036,2012,City of Edinburgh,4912.04178293998,25.850844788060126,4.751361900422282,220.37790930040026,4641.246800572791,19.81486637830729
S12000005,2012,Clackmannanshire,1133.0410492075132,1.5760755096948138,1.0305042429268365,54.341210498777755,1071.4688156599943,4.624443296119568
S12000006,2012,Dumfries and Galloway,2295.5627250050065,73.05692199089532,11.968110528511875,1022.5071309731834,1123.4644957467967,64.56606576561923
S12000042,2012,Dundee City,1542.4513314947656,0.2187606903696928,0.7315725781490194,153.05209280004613,1381.0536973547305,7.3952080714702575
S12000008,2012,East Ayrshire,1603.7990924900646,73.77520394085353,8.980451272617946,228.73681529515054,1106.4332932313087,185.87332875013394
S12000045,2012,East Dunbartonshire,986.4913615401274,1.6519978154715047,1.273022151442661,55.15286801235666,923.8876148996594,4.525858661197124
S12000010,2012,East Lothian,1522.8962337074452,391.50486047434754,4.678857451280569,149.44745814981837,767.8794088926602,209.3856487393384
S12000011,2012,East Renfrewshire,810.3299916502875,1.0491387883757328,1.1696527857864638,39.47816932476219,762.3862149377323,6.246815813630814
S12000014,2012,Falkirk,16227.754150256365,3.08694168934217,511.825871749574,14006.96270630673,1698.014920988383,7.8637095223367215
S12000047,2012,Fife,9148.98452509623,368.41007553671335,39.10066461129378,3823.8530996337695,4816.333766264237,101.28691905021671
S12000049,2012,Glasgow City,5637.788361889658,1.3895198072493027,4.338886420323104,266.81789682586873,5333.710985161657,31.531073674559615
S12000017,2012,Highland,3555.864141383957,102.97566564113662,16.70105800034272,1397.4465663405301,1085.505823058747,953.2350283432004
S12000018,2012,Inverclyde,709.0013304478509,0.7349692727529007,0.778793600329234,31.07432701418867,672.2268325732538,4.186407987326384
S12000019,2012,Midlothian,775.9893301139208,19.289742067021024,2.6535737255569423,94.60014468688506,646.4670704200947,12.978799214363102
S12000020,2012,Moray,2119.1897469815344,13.880892586827075,4.146548910201078,350.8336980629089,1737.5338029127622,12.794804508835078
S12000013,2012,Na h-Eileanan Siar,250.3579136932503,18.241850087237186,2.851017590051498,223.1270104092197,0,6.138035606741907
S12000021,2012,North Ayrshire,3971.9801444055456,8.436951169769015,3.2987886993949083,184.74443120683674,2047.5217703470046,1727.9782029825403
S12000050,2012,North Lanarkshire,3438.861860281923,6.838565080226693,110.76328264748895,318.02826175653473,2933.077000240726,70.15475055694587
S12000023,2012,Orkney Islands,278.1136606822595,11.826616757349347,1.7657401121504341,260.1397968900676,0,4.381506922692059
S12000048,2012,Perth and Kinross,1566.809102082057,17.06231499080666,5.767141219247953,511.8787573188466,1015.9190258479548,16.181862705200896
S12000038,2012,Renfrewshire,1812.0463832333521,1.1740647218859155,1.0783771086901972,149.75079873696018,1653.865763858599,6.177378807216885
S12000026,2012,Scottish Borders,1557.1538847375696,82.86049191811631,10.902509382570273,641.0275032154115,802.7512220570895,19.612158164382024
S12000027,2012,Shetland Islands,224.7954832170545,14.733467143813504,1.971915350004522,203.59758512246577,0,4.492515600770712
S12000028,2012,South Ayrshire,1534.0407770242705,20.154700116571497,8.625395737854468,309.93554147936203,1186.1091583799323,9.215981310550127
S12000029,2012,South Lanarkshire,3166.506878276112,23.857159513024197,20.48987138866286,500.10624716292307,2594.2360659006836,27.817534310817827
S12000030,2012,Stirling,1661.9997132865662,7.289928767926325,2.838890734433743,200.55756598497985,1222.630239464427,228.68308833479932
S12000039,2012,West Dunbartonshire,846.3790629501108,0.340124914798139,0.5135431066545638,50.843221752865524,791.7718800915586,2.910293084233995
S12000040,2012,West Lothian,1960.6853754639515,3.2119602459492897,22.689649882378436,178.61228208927048,1745.7471416161625,10.424341630190622
S12000033,2013,Aberdeen City,2677.423981697738,50.54218874388325,33.94689503423244,296.6501211286179,2268.7784125479734,27.50636424303061
S12000034,2013,Aberdeenshire,2767.402718017046,68.41743409374801,44.010667200241386,1246.6098101807909,1370.1317677138925,38.233038828373004
S92000003,2013,All local authorities,79581.18943434906,1432.5121137100775,962.5716788241305,26238.112212734937,47210.1386957654,3737.85473331451
S12000041,2013,Angus,1255.6842403064886,20.688887787274652,4.50568536174705,308.6525168969432,908.2010541191855,13.636096141338333
S12000035,2013,Argyll and Bute,961.8806200199319,53.26811074054752,8.295547359045225,423.4620571448846,460.79850591672846,16.05639885872607
S12000036,2013,City of Edinburgh,4823.148605662203,35.777011582214584,6.221953315074053,203.49046649458683,4553.8629707244,23.79620354592798
S12000005,2013,Clackmannanshire,1109.7480437089794,1.5483685488293246,1.004658378958702,38.682646477652625,1063.0538874811355,5.458482822403307
S12000006,2013,Dumfries and Galloway,2190.8716026517545,90.67064401516106,14.817421777780845,917.0688643119106,1139.3750063770203,28.939666169881804
S12000042,2013,Dundee City,1490.7373418341388,0.21067248223694482,0.6653723534910584,142.96628555399704,1338.7381426291406,8.156868815273052
S12000008,2013,East Ayrshire,1590.214308126864,105.28072231598166,13.474825731293286,202.88308039652637,1080.036513634298,188.53916604876463
S12000045,2013,East Dunbartonshire,959.7109322101247,1.593225031346019,1.2478857503721588,49.90333550787773,901.6278241501925,5.338661770336326
S12000010,2013,East Lothian,1542.0006243598355,381.2236897930832,4.589495885742569,142.6681740460529,746.1720496935743,267.3472149413825
S12000011,2013,East Renfrewshire,791.2823054193506,1.0070892648898015,1.0772840723578787,35.42489040770883,746.5389819296188,7.234059744775299
S12000014,2013,Falkirk,15118.771784417937,3.027683627161087,565.0275154066048,12922.849716640188,1618.819544676034,9.047324067950257
S12000047,2013,Fife,8368.49201464809,205.34749568616976,38.06797863864567,3878.563185541614,3904.8428556833587,341.6704990983015
S12000049,2013,Glasgow City,5395.927193256112,1.3336870637536056,4.136171817838509,239.0227606162808,5118.339840824003,33.094732934236504
S12000017,2013,Highland,2841.903906369211,112.04802821702664,18.361307120154457,1306.7145121929102,1087.643568002976,317.1364908361438
S12000018,2013,Inverclyde,703.5152336055636,0.7230055872077257,0.7067882161025861,27.450698958023455,669.6291266407172,5.005614203512664
S12000019,2013,Midlothian,763.7804156263344,23.50749938521291,3.3523945376836504,87.73774023391576,634.0051690205914,15.177612448930734
S12000020,2013,Moray,2193.671072074418,15.67916345328158,4.45781093696745,331.44717549777613,1786.9503919789977,55.136530207395595
S12000013,2013,Na h-Eileanan Siar,252.79552522797428,23.632763103837142,3.672956453021679,218.45404286256903,0,7.035762808546423
S12000021,2013,North Ayrshire,3732.4865182336607,6.70560358690901,3.1510382289787024,168.79820121326236,1983.6223725281893,1570.2093026763214
S12000050,2013,North Lanarkshire,3434.482849646843,5.26892687662758,105.88607307082722,289.7454065108189,2988.467397312066,45.115045876503004
S12000023,2013,Orkney Islands,256.23934857585783,12.95326001327631,1.9808097715795931,236.21215437471764,0,5.093124416284262
S12000048,2013,Perth and Kinross,1542.9106939976143,19.19732923724618,6.1332134210866345,477.7756811747174,1020.8670173961042,18.93745276845988
S12000038,2013,Renfrewshire,1743.7051817094166,1.1507173125581787,1.0142916211436184,135.7362771589394,1598.6570034263489,7.146892190426585
S12000026,2013,Scottish Borders,1517.5737896565686,117.53081268645512,15.941576769502603,582.6620505998544,779.4005296302679,22.038819970488497
S12000027,2013,Shetland Islands,214.03109772766493,16.934606001769705,2.4014381436000214,189.51237149442676,0,5.182682087868454
S12000028,2013,South Ayrshire,1599.2426393340245,14.98445451227108,8.300507681025426,284.3528943887341,1280.7829343239493,10.821848428044467
S12000029,2013,South Lanarkshire,3055.47060263617,31.17316851585764,20.81389635580432,459.912460663307,2510.6571908688247,32.91388623237604
S12000030,2013,Stirling,1966.8343687313268,7.629568744383714,2.924906209530168,185.72709759197244,1179.4037318663065,591.149064319134
S12000039,2013,West Dunbartonshire,822.4467333042194,0.34797187036592647,0.47787257706221364,45.72859657808357,772.3737296734757,3.518562605232007
S12000040,2013,West Lothian,1896.803642416334,3.1083312215962233,21.905453115178748,161.2472965189999,1698.3611770637212,12.18138449683786
S12000033,2014,Aberdeen City,2676.277773237833,48.713462841749205,31.155095141741317,310.4083199059343,2254.2126257016444,31.788269646763816
S12000034,2014,Aberdeenshire,2734.1246711683716,65.53661641999062,44.18560981302337,1228.656914887067,1359.552513361255,36.19301668703552
S92000003,2014,All local authorities,77652.96690555791,1191.591084404967,967.4512199003029,24287.818740519535,46653.68862303169,4552.417237701416
S12000041,2014,Angus,1241.3865618108612,18.94032051646026,4.675926844725705,306.11076259960623,898.7130029064749,12.946548943594106
S12000035,2014,Argyll and Bute,935.9472633500432,51.1492402143403,8.282545120971903,429.56962722722335,432.2331269938221,14.712723793685463
S12000036,2014,City of Edinburgh,4741.15763427105,32.91662259511934,6.173605170958233,197.9852554830851,4473.287014577318,30.795136444568616
S12000005,2014,Clackmannanshire,1069.1497862478104,1.3644534755219593,1.1139874285459517,38.64018167101099,1022.0768772047024,5.954286468029025
S12000006,2014,Dumfries and Galloway,2156.1503845379234,84.73842090677651,14.836507561281286,920.3749618211696,1107.9042720566467,28.296222192049083
S12000042,2014,Dundee City,1413.165005431946,0.18099408213313925,0.778716525246103,72.08067297945165,1328.3169255731293,11.807696271985774
S12000008,2014,East Ayrshire,1617.2705660892627,97.28050835982721,13.172102390165822,211.12272726931758,1050.0716632556234,245.62356481432866
S12000045,2014,East Dunbartonshire,982.9807255655301,1.9599527383860782,1.3530693370382836,53.338794525016745,920.8156966302028,5.513212334886196
S12000010,2014,East Lothian,1586.8954231278217,366.69751139787803,5.179941933804484,137.93696967506344,719.44955642863,357.6314436924458
S12000011,2014,East Renfrewshire,783.1656912063554,0.8600483761578686,1.2691165400874524,36.47167798660719,736.6609117481173,7.903936555385595
S12000014,2014,Falkirk,12021.629274000768,2.6658655721867244,555.3070603079657,9901.936540449462,1551.494653655135,10.225154016017912
S12000047,2014,Fife,9729.220516161598,22.413891816509004,37.8136919542914,4980.972000334057,3763.203861884909,924.8170701718327
S12000049,2014,Glasgow City,5468.299420988467,1.138830575793982,4.731057743964532,258.2533707104938,5139.785600733099,64.39056122511626
S12000017,2014,Highland,2896.4622884208716,111.87720771203172,19.22458574997504,1274.6569088842245,1150.4945564740196,340.20902960062057
S12000018,2014,Inverclyde,672.4975752731664,0.652046633908857,0.8420546192508831,28.256035671504893,637.2753262212573,5.472112127244472
S12000019,2014,Midlothian,754.5279837724798,21.409704602713596,3.4530098471688033,89.07389801600254,623.3546064202156,17.236764886379245
S12000020,2014,Moray,2256.1714839800916,18.21666396652761,4.617983736274594,330.31492145947465,1839.7158477015541,63.30606711626047
S12000013,2014,Na h-Eileanan Siar,239.39966758177076,22.28934902954203,3.6114080681549368,207.16819842307095,0,6.330712061002853
S12000021,2014,North Ayrshire,3924.097852080212,5.8329993383939955,3.690580537859767,177.04960607106605,2146.8649479782193,1590.6597181546726
S12000050,2014,North Lanarkshire,3421.671338132421,4.615652237227972,119.52491035994566,305.8214387806288,2961.6259600400313,30.083376714587217
S12000023,2014,Orkney Islands,258.4987953247873,12.783772638136355,1.9971289029369643,239.0063982647316,0,4.711495518982414
S12000048,2014,Perth and Kinross,1511.0873670600033,20.22943793281106,6.369458944938245,468.38120150287375,997.6927095448372,18.414559134542984
S12000038,2014,Renfrewshire,1662.3690084815712,1.015733686103444,1.1937331080699025,140.19240474267187,1511.3907764079122,8.576360536813741
S12000026,2014,Scottish Borders,1486.4019874960559,108.87862812035907,15.602162245342111,577.848589748488,764.7554520811898,19.317155300676827
S12000027,2014,Shetland Islands,215.8158442430618,15.786652821164939,2.386948516725987,192.92260239244365,0,4.719640512727199
S12000028,2014,South Ayrshire,1586.5391712626772,11.615596008416745,9.739301199984018,301.40027225884506,1253.3624493502134,10.421552445217968
S12000029,2014,South Lanarkshire,3012.433793746232,28.90405274662641,21.397514818960722,468.51629417714275,2454.2860271432437,39.32990486025817
S12000030,2014,Stirling,1971.0179750064801,7.393180127418568,3.07392115195333,185.80409848518877,1186.7749968300536,587.9717784118658
S12000039,2014,West Dunbartonshire,786.5402496106616,0.3234738644986822,0.5546352587776493,48.045571332760815,733.1272132553054,4.489355899319051
S12000040,2014,West Lothian,1840.6153116521261,3.210192641105098,20.14387327909835,169.50217110537764,1635.1903875905077,12.568687036037444
S12000033,2015,Aberdeen City,2691.5981249606684,30.322869493379038,22.549646569381103,332.5209407185974,2266.150932414036,40.05373576527455
S12000034,2015,Aberdeenshire,2745.6035597536115,46.95232170270486,32.79695331206948,1282.022539541217,1339.9598560442646,43.87188915335535
S92000003,2015,All local authorities,75887.64940470704,958.7156068310119,870.7322317849504,25062.59017001321,45435.874688165684,3559.7367079121855
S12000041,2015,Angus,1242.58326391454,13.746767624599975,3.632731071412562,323.98701969968533,885.6631960914006,15.553549427441787
S12000035,2015,Argyll and Bute,934.0141220541648,33.35513004402106,4.78980305514266,440.1846352340134,436.78715778679236,18.897395934195274
S12000036,2015,City of Edinburgh,4674.174708252043,25.055130579875716,3.113687323467682,215.45956711046543,4384.942076539053,45.60424669918161
S12000005,2015,Clackmannanshire,1017.8955629593056,1.1580527314239808,1.1659387606382394,41.667497668794766,968.7738484239349,5.130225374513691
S12000006,2015,Dumfries and Galloway,2164.1575608799412,64.93221376383472,10.429928170136847,987.672541442043,1071.8000767131775,29.322800790749294
S12000042,2015,Dundee City,1501.4510023347239,0.176903744711781,0.6687008903651088,79.69284809955562,1340.8281810478593,80.08436855223219
S12000008,2015,East Ayrshire,1525.5081391379738,72.51292982373914,4.225431530231262,228.11089018681602,999.9774524258612,220.68143517132614
S12000045,2015,East Dunbartonshire,945.5986243685713,1.3788112161241095,1.393836181300582,57.52838777480681,874.1200229643107,11.177566232029147
S12000010,2015,East Lothian,1400.5450303034957,388.9396391699959,4.191000881226561,148.40830297206026,706.7755427693551,152.23054451085787
S12000011,2015,East Renfrewshire,775.2097811969064,0.8657761588194349,1.3398777601265393,39.76478005248083,726.5146871867919,6.724660038687691
S12000014,2015,Falkirk,13029.85482293257,2.293610949488597,599.2244319253185,11112.03059425198,1299.1195382164976,17.18664758928548
S12000047,2015,Fife,7978.091788813913,13.033579329758687,28.426010443588517,4021.341850528624,3684.6285373235633,230.661811188378
S12000049,2015,Glasgow City,5339.093326082321,1.1465038022398955,3.2105223064701045,290.60060442095136,4947.471168211472,96.66452734118747
S12000017,2015,Highland,2896.828439381298,71.96915787278365,14.694159648149409,1318.4671092396225,1166.3775692200047,325.3204434007375
S12000018,2015,Inverclyde,665.3875712060653,0.5402489761121859,0.8868882641338823,30.88676855171626,627.7213122271074,5.352353186995587
S12000019,2015,Midlothian,760.9166502479596,14.191522072411427,2.0534596891701167,94.64636819199052,617.5087748740034,32.51652542038414
S12000020,2015,Moray,2126.400829425126,11.105192221124154,4.210278918743131,337.8314350739145,1710.6253843947784,62.62853881656593
S12000013,2015,Na h-Eileanan Siar,236.40652964829235,14.719514893819332,2.1463433873653432,212.1893066668888,0,7.351364700218857
S12000021,2015,North Ayrshire,3633.59066662727,2.857845800684336,2.900019887540033,189.83057633443667,2049.2657501141944,1388.7364744904148
S12000050,2015,North Lanarkshire,3316.8495438925097,4.040172150918663,66.68503748417665,330.84547949211856,2884.742504981763,30.53634978353297
S12000023,2015,Orkney Islands,265.49887794495686,5.802138060173185,1.6965589109063122,252.3658242392135,0,5.634356734663857
S12000048,2015,Perth and Kinross,1503.449005217268,12.331012959351773,5.828985259288574,491.60747064959116,971.4474000068464,22.23413634219026
S12000038,2015,Renfrewshire,1660.187420821158,0.8720999936130874,1.1455270758062819,150.28428309575514,1493.6044486931492,14.281061962834293
S12000026,2015,Scottish Borders,1453.045704344,81.20854376171282,5.353374227500052,617.3613547369207,728.5211715643761,20.60126005349022
S12000027,2015,Shetland Islands,216.3569917535763,9.08720374757213,1.6748349864243477,200.03322013432796,0,5.561732885251848
S12000028,2015,South Ayrshire,1575.5544055409493,5.801932900054072,6.243936788114048,311.32507676868465,1240.1995907195117,11.983868364584868
S12000029,2015,South Lanarkshire,2957.2186965587675,20.488074933903178,14.16702972445653,500.35351522762426,2377.5964331598125,44.613643512970725
S12000030,2015,Stirling,1893.4719647359739,5.512619535306088,3.098334594020924,192.7084975583146,1146.2907962024833,545.8617168458488
S12000039,2015,West Dunbartonshire,775.664734978815,0.19145261481283182,0.44420884362695057,51.942561377791804,715.9598171094614,7.126695033122019
S12000040,2015,West Lothian,1828.5095952976424,2.1266048367273584,16.344738782303587,178.91913864595824,1615.5684538780822,15.550659154571083
S12000033,2016,Aberdeen City,2630.8530603741574,24.851172898354427,11.135427232052354,342.85821062371815,2216.9015835662317,35.10666605380078
S12000034,2016,Aberdeenshire,2716.5418778256403,43.15719086058904,20.494059133867367,1246.3539374102481,1356.483038081477,50.05365233945847
S92000003,2016,All local authorities,76533.61076929685,1039.019586500714,782.1438055451173,25951.445605666857,45154.483410678506,3606.5183609056617
S12000041,2016,Angus,1205.4379471856923,12.356022787691282,3.509606261849401,315.9604676614966,855.6428088159879,17.96904165866716
S12000035,2016,Argyll and Bute,916.9098950030349,34.04271178236972,4.515364060176155,420.3157891125089,435.6884484630091,22.34758158497097
S12000036,2016,City of Edinburgh,4659.039470775857,21.032417038546505,2.813960842294277,225.43795444189362,4352.265255032335,57.48988342078752
S12000005,2016,Clackmannanshire,1063.5841362155704,1.1499115596281304,1.1225049750506875,40.562289022380405,1014.9874902101219,5.761940448389392
S12000006,2016,Dumfries and Galloway,2160.0818027254927,44.41287327230678,9.629481310048948,942.582471021338,1128.9351667899837,34.52181033181522
S12000042,2016,Dundee City,1526.7854622115065,0.1754719186568368,0.496672056749916,82.75857871517869,1338.8876620278993,104.46707749302156
S12000008,2016,East Ayrshire,1394.0440746587956,59.87676427756872,4.0194316889419754,216.83258673673646,999.7246570187258,113.59063493682262
S12000045,2016,East Dunbartonshire,949.1375517260717,3.0244079830854664,1.3059882835969834,55.38707641254086,877.2030429756297,12.217036071218617
S12000010,2016,East Lothian,1417.8113636437845,517.6509575645209,3.37424631152759,139.21950514411859,718.4296632687128,39.13699135490461
S12000011,2016,East Renfrewshire,779.7502151950678,0.8589005555905681,1.2426851820351061,38.08159130783008,731.2370940205714,8.329944129040634
S12000014,2016,Falkirk,13917.058531239592,2.274011792404576,611.7590854873611,11974.323194532142,1306.6358289376,22.066410490084188
S12000047,2016,Fife,8253.281063920564,13.702953864227537,16.060051053482482,4326.043728561573,3675.814508364123,221.65982207715837
S12000049,2016,Glasgow City,5178.823032380025,1.1373451305180788,1.960754148674082,276.2512261155295,4794.7206505223785,104.7530564629243
S12000017,2016,Highland,2806.9749307899433,69.68303223687714,13.173210321195853,1278.990783516636,1083.174868976536,361.9530357386986
S12000018,2016,Inverclyde,649.4480980598796,0.5673534673179084,0.8083994896115277,29.868340810815045,612.16546030162,6.03854399051521
S12000019,2016,Midlothian,791.3586545588702,11.97071958609946,1.976206136792893,91.47831292190816,642.2025452125743,43.73087070149548
S12000020,2016,Moray,2150.043621777154,20.536896370785854,4.079527847170832,326.25951043178696,1710.53170823231,88.63597889510021
S12000013,2016,Na h-Eileanan Siar,249.48433907411228,13.326887326668372,2.0878088890016047,210.47620647818246,14.874793141162726,8.718643239097117
S12000021,2016,North Ayrshire,3745.8551810403364,3.9311457590335754,2.2518869884905257,180.9052385105012,2095.637756457925,1463.129153324386
S12000050,2016,North Lanarkshire,3122.071336485451,3.954531988928103,25.750965677433435,323.9128569086344,2733.346953865651,35.10602804480385
S12000023,2016,Orkney Islands,257.8136564725477,6.6710340672440624,1.6491130453348162,243.06567552720338,0,6.427833832765437
S12000048,2016,Perth and Kinross,1491.9814258609742,19.043459763123,5.584193833030718,474.14080654549514,967.7679943279522,25.444971391373002
S12000038,2016,Renfrewshire,1685.0237941171865,0.8621009844649719,1.0303340128138294,158.48397532173357,1508.3911645226265,16.25621927554781
S12000026,2016,Scottish Borders,1456.2207972707363,68.5893379548149,4.926403199165908,591.5425999484798,765.1967569003875,25.96569926788799
S12000027,2016,Shetland Islands,212.74946388766892,7.985202011697095,1.6272656696119034,196.66178012357648,0,6.475216082783444
S12000028,2016,South Ayrshire,1545.6723567499168,5.150543665515211,3.839332202610936,309.60121378871435,1213.6306663240102,13.450600769066307
S12000029,2016,South Lanarkshire,2914.9022405444243,17.508651956307165,8.175954356379865,483.5701700431831,2347.8153684846575,57.83209570389688
S12000030,2016,Stirling,1945.8532123643952,5.867716285213704,2.996647238819605,185.47565403591048,1176.8903138998708,574.6228809045806
S12000039,2016,West Dunbartonshire,745.2894153158375,0.19080078821832053,0.32124600057938674,50.439901617212335,687.4096825491762,6.927784360651266
S12000040,2016,West Lothian,1847.7585179154169,3.4770548543514255,8.42599960332262,173.60532279114864,1645.919007138967,16.33113352762733
S12000033,2017,Aberdeen City,2711.847546260112,23.002830366012773,14.960441924879198,359.3256154124256,2264.0673910556,50.491267501194045
S12000034,2017,Aberdeenshire,2759.657897011117,42.279818671086545,24.523651256246268,1253.3636603116497,1375.9037072086603,63.58705956347434
S92000003,2017,All local authorities,79558.36893417683,1005.8201701368125,771.9928974613923,27702.072120800454,46049.37015048944,4029.1135952887375
S12000041,2017,Angus,1242.9521346650913,11.34397269592785,4.060153197348117,316.3633573020079,885.6756749880361,25.508976481771324
S12000035,2017,Argyll and Bute,943.6171932472242,31.985185550197528,5.142277636713214,422.1755156585219,450.7622675812396,33.55194682055196
S12000036,2017,City of Edinburgh,4833.879297648169,18.933418779755392,3.2466914241283154,236.20999054405334,4522.286653951697,53.20254294853502
S12000005,2017,Clackmannanshire,1106.0724869713276,1.1277604420643141,1.3116084061563067,43.677649336976884,1053.2843877368723,6.671081049257878
S12000006,2017,Dumfries and Galloway,2225.490539335048,40.03883858057396,9.165540770738515,969.3453642465613,1152.4892417922754,54.45155394489919
S12000042,2017,Dundee City,1624.3615132701184,0.17104429010302397,0.6290306240934952,86.90679195478543,1377.600024886975,159.05462151416134
S12000008,2017,East Ayrshire,1487.526475878554,53.057767652640486,4.646502642299873,226.09654020034725,1033.8526784939922,169.8729868892741
S12000045,2017,East Dunbartonshire,990.2067482815378,3.232506902888284,1.5160340609654785,57.27586872179995,911.8865294085628,16.295809187321325
S12000010,2017,East Lothian,1503.4131988171623,519.407911082218,3.935598849183426,141.3098874833368,750.6205686592418,88.13923274318212
S12000011,2017,East Renfrewshire,797.239456596737,0.8459206046403145,1.494794688496417,39.376548305953364,746.9417338993384,8.580459098308598
S12000014,2017,Falkirk,14362.768451198255,2.1969064816362445,561.951238925074,12449.923858283559,1329.0758942441944,19.62055326379172
S12000047,2017,Fife,9357.036721382658,12.959317132964092,20.756750736443813,5381.768340632104,3793.707420213818,147.84489266732777
S12000049,2017,Glasgow City,5351.230830241246,1.110909698233009,2.498246293038634,296.7485043415422,4928.463010501591,122.4101594068413
S12000017,2017,Highland,2931.2268088775913,66.61214065545033,15.141384806389134,1281.969018779956,1143.1675680204012,424.33669661539454
S12000018,2017,Inverclyde,690.6045430845513,0.5418645867693513,0.9812468908463208,31.056532830283672,650.9102028109745,7.114695965677514
S12000019,2017,Midlothian,834.6776085533505,10.96985868750089,2.3116554319858564,94.10719123837914,663.8602834239915,63.4286197714931
S12000020,2017,Moray,2102.7938431148714,21.433567753588655,4.679763156771657,328.1277102645479,1633.4310400326458,115.12176190731745
S12000013,2017,Na h-Eileanan Siar,259.56336891121356,12.176362931949555,2.368083289414644,208.81066145876684,22.210455057839535,13.997806173242978
S12000021,2017,North Ayrshire,3392.2453681905336,3.805989768864167,2.7355653693071473,185.9750392239434,1765.5145239437832,1434.2142498846358
S12000050,2017,North Lanarkshire,3240.630759791032,3.7576281560259255,36.629171087368476,340.86484121965435,2821.506632754252,37.87248657373072
S12000023,2017,Orkney Islands,265.5242079242277,6.82357373941217,1.8743834252655476,249.09199625567672,0,7.734254503873261
S12000048,2017,Perth and Kinross,1545.1851369988249,19.20421589947382,6.405016137029876,479.8583275012393,1009.7085742787705,30.009003182311563
S12000038,2017,Renfrewshire,1731.1255722118676,0.8200380826485468,1.2336491857132739,166.4592959537937,1546.9712009204927,15.641388069219547
S12000026,2017,Scottish Borders,1515.4534872272413,60.904794688384385,5.6667206685389875,605.6133439484665,783.4239979195141,59.84463000233744
S12000027,2017,Shetland Islands,220.56041066442484,7.479295087219422,1.8222550036355145,202.08685582852928,0,9.172004745040617
S12000028,2017,South Ayrshire,1574.1978298030626,4.334739780794727,4.797428354215554,326.96860636338715,1223.8070684951986,14.289986809466518
S12000029,2017,South Lanarkshire,3008.224177639916,15.783275352507736,10.513223366470067,500.0564992455334,2425.7094621655106,56.161717509894075
S12000030,2017,Stirling,2040.9073927410375,5.71512143063857,3.3516857603132606,188.63858955597448,1153.66575802142,689.5362379726912
S12000039,2017,West Dunbartonshire,755.0290366119873,0.18080644521679987,0.4032247099611395,52.073747840891286,693.9940885142524,8.377169101665642
S12000040,2017,West Lothian,2008.3347979821092,3.5828039186696086,11.23987804394006,180.44657854976498,1790.087621295466,22.9779161742684
S12000033,2018,Aberdeen City,2685.6895078807142,21.913027509289975,10.386710053129836,374.41331683731784,2229.2350015313673,49.74145194960946
