LA Code,Year,Region,Coal - Industrial,Coal - Commercial,Coal - Domestic,Coal - Rail,Coal - Public Sector,Coal - Agriculture,Coal - Total,Manufactured fuels - Industrial,Manufactured fuels - Domestic,Manufactured fuels - Total,Petroleum products - Industrial,Petroleum products - Commercial,Petroleum products - Domestic,Petroleum products - Road transport,Petroleum products - Rail,Petroleum products - Public Sector,Petroleum products - Agriculture,Petroleum products - Total,Gas - Industrial,Gas - Commercial,Gas - Domestic,Gas - Total,Electricity - Industrial & Commercial,Electricity - Domestic,Electricity - Total,Bioenergy & Wastes - Industrial,Bioenergy & Wastes - Commercial,Bioenergy & wastes - Domestic,Bioenergy & wastes - Total,All fuels - Total,Consuming Sector - Industry & Commercial,Consuming Sector - Domestic,Consuming Sector - Transport
S12000019,2015,Midlothian,6.740659217,0.151869925,10.21463129,0,0.260525084,0,17.36768552,0,5.288205822,5.288205822,61.12086126,1.307999956,29.77406865,499.7004148,1.013780983,0.122274947,21.93762746,614.977028,84.44206982,72.32973908,473.1232679,629.8950768,196.0903406,144.3797924,340.470133,0.403736967,0.489765055,21.96493381,22.85843584,1630.856565,445.3974694,684.7448999,500.7141958
S12000018,2015,Inverclyde,0.015574187,0.036302929,1.340414859,0,0,0,1.392291974,0.076406227,1.12264961,1.199055838,16.91761557,0.409082017,5.090305823,398.4139779,0.581984436,0.403019228,7.481714769,429.2976997,97.37325502,83.40608118,463.0792072,643.8585434,170.3230807,151.481125,321.8042057,3.03E-04,3.67E-04,13.1946701,13.1953403,1410.747137,376.4428017,635.3083726,398.9959623
S12000017,2015,Highland,59.66623755,2.835692007,120.8125137,2.525737888,2.983166501,0,188.8233477,1.85486934,56.60357985,58.45844919,528.5230637,24.49315707,597.4571572,2048.005517,37.43640227,39.64529283,300.2620555,3575.822645,344.0942943,294.7375707,580.7375489,1219.569414,915.6512619,669.3089442,1584.960206,429.3384106,520.8216425,116.8523178,1067.012371,7694.646433,3464.906715,2141.772062,2087.967657
S12000014,2015,Falkirk,1.910946688,0.067420238,10.3928995,0.372950538,0.120314792,0,12.86453176,665.4043945,5.793079962,671.1974745,12356.85965,2.565315755,23.51649185,1344.582909,46.74511249,0.998598553,22.909861,13798.17794,382.3037864,327.4663113,893.0245346,1602.794632,363.477889,292.3053761,655.7832651,0.05082892,0.061659522,32.27279046,32.38527891,16773.20312,14124.19698,1257.305173,1391.700972
S12000013,2015,Na h-Eileanan Siar,19.18031765,0.248836701,23.64782468,0,0.503731667,0,43.5807107,0,10.83838333,10.83838333,100.8129502,2.207497953,129.8744951,168.3491243,5.351416838,1.030577587,35.25586487,442.8819268,0,0,0,0,63.09108997,91.11738372,154.2084737,1.146666543,1.390997724,17.07084327,19.60850754,671.118002,224.8685309,272.5489301,173.7005411
S12000011,2015,East Renfrewshire,0.503648687,0.003361105,1.7391375,0,0,0,2.246147292,0.076536228,1.527356305,1.603892532,14.05664093,0.288736359,9.450193938,611.966311,15.97503429,0.138842278,15.08540965,666.9611684,55.52426097,47.55988713,634.2907252,737.3748733,71.5800611,165.4564443,237.0365054,0.029536437,0.035830048,18.82171125,18.88707774,1664.109665,204.8827509,831.2855685,627.9413453
S12000010,2015,East Lothian,477.9598535,0.188061415,12.95761457,0,0.186957204,0,491.2924866,1.160073369,6.729815195,7.889888564,80.14308868,2.430116668,50.72594869,693.829757,2.198165133,0.634819107,37.6932911,867.6551864,108.1926756,92.67356913,523.3072302,724.1734748,257.9426432,195.3984106,453.3410538,71.52464944,86.76508898,28.38147617,186.6712145,2731.023305,1217.494887,817.5004954,696.0279221
S12000008,2015,East Ayrshire,7.560165422,0.155548331,7.355733398,0,0.319054385,0,15.39050154,0.115929329,4.27425168,4.390181009,98.37678666,1.257449719,38.41880501,837.2635279,25.14511831,0.865239366,95.20430234,1096.531229,162.765734,139.4186938,727.047424,1029.231852,240.5338296,202.2006632,442.7344928,98.06170455,118.9566477,27.02972602,244.0480782,2832.326335,963.5910852,1006.326603,862.4086462
S12000006,2015,Dumfries and Galloway,46.69184024,0.727617564,36.46656382,0,0.948752838,0,84.83477447,0.803585375,18.34293884,19.14652422,215.8698999,6.735421402,260.6387755,1990.47325,48.84918953,1.562311142,492.4093513,3016.538199,284.2113804,243.4442338,589.8016669,1117.457281,527.154563,351.2651178,878.4196808,2.779577155,3.371848182,65.51920917,71.67063451,5188.067094,1826.710382,1322.034272,2039.322439
S12000005,2015,Clackmannanshire,0.1104865,0.018740233,2.936401783,0,0.091432408,0,3.157060925,0,1.780285266,1.780285266,19.71473166,0.394583431,9.286446353,225.9801842,49.36495438,0.052608305,9.821448659,314.614957,401.4808186,343.892599,295.7301422,1041.10356,119.2382043,90.54494624,209.7831505,1.58E-04,1.91E-04,12.57047469,12.57082368,1583.009837,894.816002,412.8486965,275.3451386
K03000001,2015,GREAT BRITAIN (inc Unallocated),13804.5518,84.93129202,4370.780619,108.8462783,209.5018217,0,18578.61181,29007.77325,2762.951627,31770.72488,107723.6417,1243.390771,21961.35844,423295.6993,7658.217714,565.4976573,14058.21716,576506.0227,98101.11364,84029.53609,308851.3455,490981.9953,179007.496,108443.1234,287450.6194,8051.269459,9766.830268,20759.77038,38577.8701,1443865.844,545653.7509,467149.33,431062.7633
K02000001,2015,UNITED KINGDOM (inc Unallocated),16366.88751,93.17333116,4859.11331,108.9053797,232.5343328,0,21660.61386,29059.18207,3036.575191,32095.75726,113646.2147,1344.195887,29456.07878,436933.4026,7803.733705,640.3150581,15849.64517,605673.5859,100054.6216,85702.8338,311148.8822,496906.3376,183738.2964,111373.206,295111.5024,8182.172286,9925.62581,22310.41281,40418.21091,1491866.008,564835.698,482184.2683,444846.0417
S92000003,2016,SCOTLAND,1161.759008,10.28089521,535.7126395,4.261731974,14.9300116,0,1726.944287,755.8685992,284.5597621,1040.428361,22426.2961,105.075292,3169.964942,37269.45671,655.9130854,134.005967,3008.525865,66769.23797,10230.26498,8771.894087,27458.97393,46461.13299,13921.90587,10148.81426,24070.72013,1892.940606,1615.082105,1454.05661,4962.079319,145030.5431,64048.82939,43052.08214,37929.63153
S12000050,2016,North Lanarkshire,3.309898023,0.043080881,10.34653825,0,0.014760401,0,13.71427756,27.19452603,6.855289881,34.04981591,211.9259427,2.019731417,32.62910933,2770.246508,31.31216929,1.513293716,27.83157555,3077.47833,464.7600788,398.5064114,1940.688632,2803.955123,767.9392667,546.7900303,1314.729297,0.203798912,0.173883943,65.88518573,66.26286859,7310.189712,1905.436249,2603.194786,2801.558677
S12000049,2016,Glasgow City,0,5.51E-04,5.823398953,0,0,0,5.823950215,0.774654878,4.901407932,5.67606281,246.6222192,3.861391612,13.75790457,3101.397628,21.13760777,3.282096125,4.103012909,3394.16186,1164.698532,998.6654481,2814.35605,4977.720029,1678.587234,985.4578607,2664.045095,0,0,66.08604981,66.08604981,11113.51305,4100.59514,3890.382672,3122.535236
S12000048,2016,Perth and Kinross,36.97897208,0.775077291,19.71615301,0,0.776673823,0,58.2468762,0.038923249,10.72149256,10.76041581,103.3870075,6.204753073,201.0963568,2050.710201,38.98299741,1.026097118,170.4769354,2571.884348,170.1120983,145.8618435,676.4786452,992.452587,374.9265534,348.9873255,723.9138789,2.437570991,2.079767995,60.42941,64.94674899,4422.204855,1015.082274,1317.429383,2089.693198
S12000047,2016,Fife,6.823199513,0.217775146,21.26070183,0,1.574497835,0,29.87617433,10.59789245,12.85915909,23.45705154,4644.638067,5.929381073,97.30402865,2086.902703,39.73027835,1.220574082,93.57247995,6969.297512,602.1936927,516.3482373,2221.846173,3340.388103,887.770225,626.6777185,1514.447943,96.02175975,81.92704271,101.2507871,279.1995896,12156.66637,6948.834825,3081.198568,2126.632981
S12000045,2016,East Dunbartonshire,2.457846612,0.011747812,2.437644232,0,0.008705125,0,4.91594378,0.038304894,1.961958112,2.000263006,34.04132287,0.506257389,8.805156166,454.2594835,53.61112037,0.092992736,9.406959622,560.7232927,76.55274429,65.63980171,748.6771606,890.8697066,165.9697598,178.887802,344.8575618,0.003035532,0.002589957,25.16766671,25.1732922,1828.54006,354.7320684,965.9373878,507.8706039
S12000042,2016,Dundee City,0.007725228,3.29E-04,3.043252722,0,5.44E-04,0,3.051851362,0.115533036,2.620388236,2.735921273,85.053346,0.539574571,5.625464774,694.2297517,4.47799351,0.486336909,1.147743033,791.5602105,359.4758336,308.2309153,735.2824062,1402.989155,380.6125606,291.3915618,672.0041224,7.13E-04,6.08E-04,36.17545331,36.17677372,2908.518034,1135.671762,1074.138527,698.7077452
S12000041,2016,Angus,36.41030269,0.215057971,13.04585783,0.020379807,0.22853542,0,49.92013372,0,7.209582631,7.209582631,134.6400426,2.214635853,122.3411102,878.5160301,12.62289004,0.207549469,88.12906787,1238.671326,172.0864827,147.5547703,558.6135828,878.2548357,263.1711085,247.6404398,510.8115483,2.985985347,2.547682418,43.19263467,48.72630244,2733.593729,850.3912211,992.043208,891.1593
S12000040,2016,West Lothian,4.409321151,0.087985183,10.17278395,0,0.099209727,0,14.76930001,7.660979158,6.032698411,13.69367757,166.273557,2.026026003,27.92553736,1432.356758,23.96544685,0.399090917,30.29933108,1683.245747,365.1953812,313.1351153,1021.666218,1699.996715,524.6309712,285.6555397,810.2865109,0.245644145,0.209586852,45.10577989,45.56101089,4267.552962,1414.672199,1396.558557,1456.322205
S12000039,2016,West Dunbartonshire,0,0.010959007,1.588471571,0,0.027203524,0,1.626634102,0.077228143,1.214411008,1.291639151,46.95175798,1.416234702,7.695821429,528.1053834,0.448089584,0.832080294,8.139361438,593.5887288,123.154589,105.598341,480.6136194,709.3665494,189.2249156,145.857647,335.0825626,0,0,14.61830355,14.61830355,1655.574418,475.4326707,651.588274,528.553473
S12000038,2016,Renfrewshire,0.013519142,0.065616379,3.301336157,0,0,0,3.380471678,0.039182447,2.651664632,2.690847079,134.5579526,1.216362231,11.73333888,1229.787694,26.13708754,0.266332652,19.24244854,1422.941217,285.3205614,244.646815,1009.041856,1539.009233,436.8597788,289.2546454,726.1144242,0.001246877,0.001063852,33.9335692,33.93587994,3728.072072,1122.23088,1349.91641,1255.924782
S12000036,2016,City of Edinburgh,0.775269198,0.489017158,7.754614847,0,0.161970184,0,9.180871387,0.154456286,6.240110727,6.394567013,204.2773381,3.551582135,19.8656816,2693.28155,35.13771723,2.979554223,10.92137805,2970.014801,973.8496074,835.0229076,2697.271814,4506.144329,1373.354691,858.719331,2232.074021,0.069267028,0.05909955,80.02828227,80.15664886,9803.965239,3405.666138,3669.879834,2728.419267
S12000035,2016,Argyll and Bute,22.91368433,0.833504108,32.76830513,0,0.956559789,0,57.47205335,0.077846498,16.05826705,16.13611355,199.5827365,6.46667164,128.7415491,686.8407198,5.756691658,46.80173491,122.9900112,1197.180115,63.6954656,54.6153867,309.5797027,427.8905549,222.1914162,272.4957497,494.6871658,1.44654133,1.234208305,51.46786815,54.14861779,2247.51462,743.8057671,811.1114418,692.5974114
S12000034,2016,Aberdeenshire,74.61321416,0.82819449,49.39331358,0,1.457735682,0,126.2924579,10.03138722,25.71430834,35.74569556,386.8261102,8.311258897,567.5508033,2156.005189,21.51569466,1.761019101,373.6575278,3515.627603,184.6403115,158.3189937,1037.351455,1380.31076,647.5367413,575.0006534,1222.537395,6.206218292,5.295228003,119.5382931,131.0397394,6411.553651,1859.48394,2374.548827,2177.520884
S12000033,2016,Aberdeen City,3.479089821,0.546267706,4.590829573,0,1.629266308,0,10.24545341,11.07050368,3.547387485,14.61789117,399.5604467,1.920072772,21.24140288,1049.254836,7.016308022,17.59739294,12.05389435,1508.644354,522.9138881,448.3701302,1337.032077,2308.316096,738.253767,404.9735304,1143.227297,2.966593747,2.531137247,43.2945778,48.79230879,5033.8434,2162.892451,1814.679805,1056.271144
S12000030,2016,Stirling,3.910478678,0.344767698,8.071684828,0,0.302579362,0,12.62951057,0,4.385863476,4.385863476,62.64934088,4.092873468,63.44011756,980.288555,24.05287038,1.208027801,66.91672923,1202.648514,411.0363596,352.4412533,485.825667,1249.30328,280.2171179,182.0789113,462.2960292,324.1715206,276.5874535,24.64334548,625.4023196,3556.665517,1783.878502,768.4455897,1004.341425
S12000029,2016,South Lanarkshire,11.11337518,0.204688,22.93956087,0,0.238793417,0,34.49641746,4.741009263,12.62454117,17.36555043,254.9380134,2.875027889,118.7599207,2469.45894,12.70205676,0.870733832,129.6505633,2989.255256,308.3501585,264.3934381,1817.680121,2390.423718,562.6882056,584.6159964,1147.304202,1.024993537,0.87453812,74.48531798,76.38484964,6655.229993,1541.963538,2631.105458,2482.160997
S12000028,2016,South Ayrshire,43.138003,0.257740513,9.738319757,0,0.125116575,0,53.25917985,1.283848807,5.293424622,6.577273429,148.4003066,2.756380873,63.78124676,766.5518842,52.96326727,0.263847786,108.3662794,1143.083213,329.3992277,282.4418666,654.3808692,1266.221964,261.3323374,205.2448669,466.5772043,1.14158537,0.974015823,29.78650913,31.90211034,2967.620945,1179.880556,968.2252364,819.5151514
S12000027,2016,Shetland Islands,8.084208279,0.371261978,8.469690596,0,0.424866032,0,17.35002689,0,4.17276858,4.17276858,136.9879265,3.631823599,63.13283239,150.5860546,0,1.052907617,68.82534013,424.2168848,0,0,0,0,89.42898116,99.87424503,189.3032262,0.692487602,0.590839634,13.91909803,15.20242527,650.2453318,310.0906426,189.5686346,150.5860546
S12000026,2016,Scottish Borders,69.03628716,0.2587147,35.62039865,0,0.328356512,0,105.243757,0.155692985,17.47753609,17.63322907,120.4631813,3.902393525,191.7495228,924.6480637,0.963925138,0.580183275,293.0086118,1535.315882,154.393121,132.3836779,501.5533518,788.3301507,272.7459863,252.4314848,525.177471,6.23989022,5.32395734,56.54781338,68.11166095,3039.81215,1058.820054,1055.380108,925.6119888
S12000023,2016,Orkney Islands,5.173552049,0.324892889,15.19267923,0,0.673873252,0,21.36499741,0,7.197195785,7.197195785,63.68180094,3.052733207,76.59675883,102.2876502,0,1.720708265,127.5606074,374.9002588,0,0,0,0,53.42627216,79.98671206,133.4129842,0.320287135,0.273273244,16.96484843,17.55840879,554.433845,256.2080005,195.9381943,102.2876502
S12000021,2016,North Ayrshire,3.874520277,0.191248988,5.121633751,0,0.097464773,0,9.284867789,0.311774772,3.501403,3.813177772,101.3210355,2.19284656,37.8802954,579.3092664,6.852885728,0.267747442,48.27430741,776.0983845,804.9491413,690.1999727,741.8722875,2237.021401,397.1657783,247.8044697,644.970248,792.7922662,676.4209074,35.6161734,1504.829346,5176.017425,3518.059012,1071.796263,586.1621522
S12000020,2016,Moray,66.88258819,0.216823172,18.72621203,0.89671167,0.35831994,0,87.080655,0,9.409027274,9.409027274,149.4047699,1.688063134,135.5513683,559.0981629,6.85981373,4.225047011,97.39973558,954.2269606,756.3799484,648.5545396,438.7085768,1843.643064,308.0802079,187.0057811,495.085989,41.31020228,35.2464141,35.86821685,112.4248332,3501.870529,2109.746659,825.2691824,566.8546883
S12000019,2016,Midlothian,5.770731091,0.137359174,10.15828246,0,0.268771847,0,16.33514458,0,5.25313472,5.25313472,58.9668464,1.08647189,29.73685496,506.2244159,0.955650219,0.119407513,23.17431912,620.263966,91.81105807,78.72297333,483.9379068,654.4719382,202.9625325,139.2477753,342.2103078,0.532238134,0.454112656,23.60282743,24.58917822,1663.12367,464.0068217,691.9367817,507.1800661
S12000018,2016,Inverclyde,0.005316841,0.031850953,1.334342255,0,0,0,1.371510048,0.038304894,1.088414565,1.126719459,16.07621184,0.339885517,5.06110787,399.9571769,0.578347514,0.39500888,7.903383725,430.3111222,87.5782453,75.0935673,463.3541685,626.0259811,164.5464423,140.538568,305.0850103,4.90E-04,4.18E-04,14.17857772,14.1794865,1378.09983,352.0091259,625.5551789,400.5355244
S12000017,2016,Highland,61.81367895,2.542068176,120.1277332,2.914312947,2.994336046,0,190.3921293,0.622771963,56.59951103,57.22228299,489.7247017,20.0815884,596.836434,2078.454211,37.31998471,39.46739518,317.1748856,3579.059201,288.6580281,247.5085107,585.151847,1121.318386,895.9657564,652.0803816,1548.046138,526.279245,449.0284524,125.5658276,1100.873525,7596.911662,3341.861419,2136.361734,2118.688509
S12000014,2016,Falkirk,0.936576123,0.061878357,10.33683932,0.430327538,0.119766008,0,11.88538735,679.9927434,5.728878327,685.7216217,13325.86314,2.173809006,23.43891785,1370.082618,46.53117358,1.177374052,24.20159151,14793.46863,395.1698079,338.8365508,896.3990694,1630.405428,414.6238742,275.8189325,690.4428067,0.086381004,0.073701422,34.67932616,34.83940858,17846.76328,15183.3172,1246.401964,1417.044119
S12000013,2016,Na h-Eileanan Siar,19.82650249,0.226059428,23.51304219,0,0.503276783,0,44.06888089,0,10.85425861,10.85425861,94.94982186,1.810914394,129.6695268,171.5434234,5.380436048,0.99802738,37.24166164,441.5938115,1.517881981,1.301500987,12.3187889,15.13817187,61.45995161,87.14410169,148.6040533,1.823453563,1.555794836,18.34379158,21.72303997,681.9822162,223.214847,281.8435098,176.9238595
S12000011,2016,East Renfrewshire,0.515940922,0.00324705,1.731476691,0,0,0,2.250664663,0.038434498,1.478046512,1.516481011,13.38365658,0.247690204,9.411170741,618.7450512,16.04655749,0.135495501,15.93711384,673.9067355,57.08476312,48.94706998,635.3496303,741.3814634,71.22444539,158.647237,229.8716823,0.047585556,0.040600629,20.22521927,20.31340544,1669.240432,207.6060433,826.8427805,634.7916087
S12000010,2016,East Lothian,618.0447847,0.168744845,12.88620054,0,0.191045405,0,631.2907755,0.390010061,6.683837246,7.073847308,71.12179675,2.067020694,50.77830332,712.8519692,2.155915041,0.632473197,39.81407962,879.4215578,106.8789004,91.64282603,536.7656026,735.287329,264.9234776,186.0550228,450.9785004,31.38884612,26.78138105,30.49784214,88.66806931,2792.720079,1254.045386,823.6668086,715.0078843
S12000008,2016,East Ayrshire,8.278046001,0.143786493,7.316592761,0,0.329660107,0,16.06808536,0.038923249,4.216777139,4.255700388,94.48944184,1.058622576,38.19454635,822.847818,24.20622949,0.867554295,100.5715172,1082.23573,161.7268122,138.671918,727.6953674,1028.094098,235.0601431,193.8468369,428.90698,48.61479975,41.47879383,29.04529393,119.1388875,2678.699481,831.3300187,1000.315415,847.0540475
S12000006,2016,Dumfries and Galloway,42.67649047,0.653840612,36.26374374,0,0.947263884,0,80.5413387,0.383667315,18.25479192,18.63845924,206.9472298,5.504483815,260.3521447,2016.285795,46.95250283,1.507138562,520.1582966,3057.707592,314.9354149,270.0399362,594.3230767,1179.298428,515.2450001,331.6715772,846.9165773,3.885691767,3.315323904,70.40488263,77.6058983,5260.708293,1886.199778,1311.270217,2063.238298
S12000005,2016,Clackmannanshire,0.485885967,0.016758051,2.921005058,0,0.090859782,0,3.514508858,0,1.752225914,1.752225914,18.58903206,0.32872987,9.280607755,228.341228,49.53937719,0.050744156,10.37511539,316.5048344,431.7468466,370.199366,295.1582032,1097.104416,219.7803758,86.9315246,306.7119004,2.67E-04,2.28E-04,13.50783696,13.50833212,1739.096218,1051.664209,409.5514035,277.8806052
K03000001,2016,GREAT BRITAIN (inc Unallocated),13269.99976,85.06935464,4344.790041,125.5918596,229.8427662,0,18055.29379,23952.98875,2715.476914,26668.46567,107031.4354,1093.97607,21919.85606,425758.2014,7548.851556,540.2509194,14843.93459,578736.506,95253.58098,81674.7489,309639.2393,486567.5692,172054.2405,106323.2915,278377.5319,9249.974992,7892.201707,22307.79668,39449.97338,1427855.34,527172.2447,467250.4505,433432.6448
K02000001,2016,UNITED KINGDOM (inc Unallocated),15626.17519,93.17333116,4830.493013,125.6600536,252.6749338,0,20928.17653,23972.09347,2985.985447,26958.07892,112861.6694,1182.19348,29347.85801,439463.4665,7694.81001,613.9900808,16735.98781,607899.9753,97092.27138,83251.3256,312050.5351,492394.1321,176796.8208,109234.8693,286031.69,9440.78959,8055.007261,23974.0683,41469.86515,1475681.918,545974.1723,482423.8092,447283.9366
S92000003,2017,SCOTLAND,1068.811575,10.24356443,522.0324886,4.24685682,18.80249417,0,1624.136979,722.3851199,304.8918284,1027.276948,24463.28668,109.096912,3111.575734,38473.9096,647.9510707,126.1428397,3038.90814,69970.87098,10078.43641,9269.386257,28351.73473,47699.5574,14136.42084,10011.09613,24147.51697,1980.801873,1719.67569,1445.359931,5145.837493,149615.1968,66742.3984,43746.69084,39126.10753
S12000050,2017,North Lanarkshire,2.612597497,0.042924446,10.07941303,0,0.018588892,0,12.75352386,35.65952093,7.632754079,43.29227501,207.3792816,2.040346138,32.20833443,2918.512722,30.85239922,1.457888443,28.11263177,3220.563603,464.3529667,427.0768631,2000.418601,2891.848431,777.5909005,535.7835511,1313.374452,0.099167926,0.086094765,65.49112798,65.67639068,7547.508676,1946.529773,2651.613782,2949.365121
S12000049,2017,Glasgow City,0,5.50E-04,5.670816947,0,0,0,5.671367046,1.021367848,5.634212441,6.655580289,265.8366626,3.90080353,13.7120762,3094.967153,20.86018603,1.611387242,4.144449053,3405.032718,1147.302193,1055.202092,2904.7725,5107.276785,1711.292323,965.1630605,2676.455383,0,0,65.6907907,65.6907907,11266.78262,4190.311828,3960.643457,3115.827339
S12000048,2017,Perth and Kinross,32.87067405,0.772262924,19.21214151,0,0.978124159,0,53.83320264,0.05324492,11.54017083,11.59341575,111.2662114,6.268082889,197.31073,2185.732097,38.56786263,0.987627032,172.1984643,2712.331075,175.8274181,161.712808,699.8178085,1037.358035,393.3829844,348.3109117,741.6938961,1.290764262,1.120604718,60.06798311,62.47935209,4619.288977,1058.729271,1336.259746,2224.29996
S12000047,2017,Fife,5.411008062,0.216984376,20.71442624,0,1.982884355,0,28.32530303,13.2172006,14.10929695,27.32649755,5830.650613,5.988897331,95.66479888,2205.443446,39.32923574,1.174812731,94.51736544,8272.769169,599.8139242,551.6636428,2301.899757,3453.377324,886.185822,616.9638064,1503.149628,48.4169362,42.03420307,100.6452085,191.0963478,13476.04427,8081.274294,3149.997294,2244.772681
S12000045,2017,East Dunbartonshire,2.652806919,0.011705165,2.37396647,0,0.010963031,0,5.049441585,0.046952217,2.243304048,2.290256265,36.68695659,0.511424586,8.714377189,460.4507573,53.04200742,0.089506283,9.50195808,568.9969874,78.51062621,72.20815709,775.7895084,926.5082917,166.9263949,176.1156348,343.0420296,0.001607401,0.0013955,25.01713948,25.0201424,1870.907149,367.160454,990.2539304,513.4927647
S12000042,2017,Dundee City,0.006313485,3.28E-04,2.963388512,0,6.85E-04,0,2.97071497,0.147149343,3.020033113,3.167182455,90.72658135,0.545081818,5.593571708,697.7684079,4.430585781,0.415202688,1.159329467,800.6387607,353.747723,325.3504956,765.0404025,1444.138621,360.0052145,284.318216,644.3234305,3.77E-04,3.28E-04,35.95908876,35.95979361,2931.198503,1132.104809,1096.894701,702.1989937
S12000041,2017,Angus,29.72279298,0.214277075,12.7121145,0.020308678,0.28781196,0,42.95730519,0,7.78393688,7.78393688,140.5084786,2.237239898,120.0622445,905.1897034,12.48973349,0.199768091,89.0189723,1269.70614,172.287723,158.4572632,580.5668474,911.3118336,276.3679069,240.5403409,516.9082478,1.5811655,1.37272279,42.93430054,45.88818883,2794.555653,872.2561223,1004.599785,917.6997456
S12000040,2017,West Lothian,4.067307391,0.087665707,9.911660301,0,0.124942323,0,14.19157572,9.390442603,6.596859837,15.98730244,179.6871104,2.046704969,27.50947762,1476.627043,23.67048981,0.384128328,30.60531371,1740.530268,412.8086013,379.6702405,1063.499452,1855.978294,524.3556949,281.3251486,805.6808435,0.130075673,0.11292799,44.83600328,45.07900694,4477.44729,1543.471156,1433.678602,1500.297533
S12000039,2017,West Dunbartonshire,0,0.010919209,1.547113756,0,0.034259456,0,1.592292422,0.100197137,1.379609227,1.479806364,50.73577944,1.430689734,7.594479516,524.5623447,0.443501246,0.828383768,8.221560824,593.8167392,114.1677242,105.0028685,496.1203984,715.2909911,189.2896011,142.1782701,331.4678712,0,0,14.53087182,14.53087182,1658.178572,469.8219834,663.3507428,525.0058459
S12000038,2017,Renfrewshire,0.011048593,0.065378126,3.215108115,0,0,0,3.291534835,0.053504117,3.031154766,3.084658883,142.1604185,1.228777233,11.62008496,1242.882026,25.85717662,0.256347402,19.43677506,1443.441606,276.5524954,254.352143,1043.840146,1574.744784,442.6674704,283.960325,726.6277954,6.60E-04,5.73E-04,33.73061333,33.7318468,3784.922226,1136.785591,1379.397432,1268.739203
S12000036,2017,City of Edinburgh,0.640034279,0.48724149,7.552046333,0,0.203981315,0,8.883303416,0.200394262,7.134770923,7.335165185,215.8419579,3.587831938,19.70827374,2679.725656,34.73036837,3.282649259,11.03166268,2967.9084,979.7687606,901.1174664,2800.368178,4681.254404,1380.126736,850.4278764,2230.554612,0.036678892,0.031843568,79.54963499,79.61815745,9975.554042,3496.357239,3764.74078,2714.456024
S12000035,2017,Argyll and Bute,20.53969469,0.830477587,31.93440886,0,1.204668185,0,54.50924932,0.106489839,16.92049955,17.02698939,215.9170595,6.532674775,126.1312551,710.8523525,5.674508751,41.92759485,124.2320614,1231.267507,64.00068876,58.86301014,320.4793449,443.3430438,232.5662919,273.8079805,506.3742724,0.765985426,0.665006699,51.16004003,52.59103216,2305.112094,768.1517037,820.433529,716.5268612
S12000034,2017,Aberdeenshire,62.1740655,0.825187251,48.13310734,0,1.835836938,0,112.968197,12.58907788,27.44107719,40.03015507,417.1517622,8.396089106,556.8777968,2335.049854,21.29836702,1.694995568,377.430954,3717.899819,178.6498603,164.3086777,1057.853898,1400.812436,678.0539626,565.5904853,1243.644448,3.286371881,2.853134334,118.8233374,124.9628436,6640.317899,1909.249975,2374.719702,2356.348221
S12000033,2017,Aberdeen City,2.843305656,0.544284163,4.471221035,0,2.051858443,0,9.910669297,13.56957836,4.035475929,17.60505429,432.5610584,1.939670299,20.97122573,1058.975664,6.944201836,17.15236045,12.17561961,1550.7198,521.8745139,479.9808471,1355.056272,2356.911633,728.015707,389.7528035,1117.768511,7.707018158,6.691013347,43.03563394,57.43366544,5110.349333,2227.106835,1817.322632,1065.919866
S12000030,2017,Stirling,3.416295776,0.34351581,7.865352683,0,0.38106109,0,12.00622536,0,4.720047456,4.720047456,67.50918794,4.134648045,62.23494573,1002.120503,23.77981029,1.180626323,67.59248399,1228.552205,375.3292481,345.199556,503.7808127,1224.309617,266.9182536,181.4660175,448.384271,386.8031716,335.8114812,24.49595421,747.1106071,3665.082973,1854.61953,784.5631303,1025.900313
S12000029,2017,South Lanarkshire,9.082468178,0.203944762,22.35282642,0,0.300730622,0,31.93996999,5.986208673,13.61957492,19.60578359,274.9705416,2.904372333,116.6497477,2605.409879,12.56909384,0.838876982,130.9598809,3144.302392,314.7660409,289.4980822,1868.399771,2472.663894,578.0196234,576.2545928,1154.274216,0.54276369,0.471211955,74.03982303,75.05379867,6897.840055,1608.544746,2671.316336,2617.978973
S12000028,2017,South Ayrshire,34.56581338,0.256804635,9.489380107,0,0.157568776,0,44.4695669,1.750789667,5.69716869,7.447958356,163.5769443,2.78451432,62.60353075,787.2417806,52.3350805,0.253955704,109.4606676,1178.256474,312.108642,287.054007,674.8657017,1274.028351,266.5975302,201.981968,468.5794983,0.604502434,0.524811771,29.60835672,30.73767093,3003.519519,1179.696552,984.246106,839.5768611
S12000027,2017,Shetland Islands,6.622260211,0.369913898,8.254104274,0,0.535065969,0,15.78134435,0,4.401902642,4.401902642,147.0042389,3.668892398,61.99236677,152.6025676,0,1.013432362,69.52039079,435.8018888,0,0,0,0,91.61191395,99.09923304,190.711147,0.36669219,0.318351701,13.83584824,14.52089213,661.2171749,321.0311524,187.583455,152.6025676
S12000026,2017,Scottish Borders,56.64883781,0.257775287,34.71387533,0,0.413524212,0,92.03401263,0.212979678,18.4209258,18.63390548,129.4801638,3.942223938,188.0422328,943.201474,0.953242402,0.497937857,295.9676825,1562.084957,151.1006349,138.9709763,516.9241513,806.9957626,280.7059842,252.5846325,533.2906168,3.304202141,2.868614057,56.20960223,62.38241843,3075.421673,1064.371537,1066.89542,944.1547164
