Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"15/01/2023 00:00:00","15/01/2023","System Entry Energy, STFergus-Shell, D+1","305333368.0000","16/01/2023 12:01:00","L"
"14/01/2023 00:00:00","14/01/2023","NTS System Input Physical, Actual (Energy), D+1","2728036864.0000","15/01/2023 12:01:00","L"
"14/01/2023 00:00:00","14/01/2023","System Entry Energy, STFergus-Mobil, D+1","125984920.0000","15/01/2023 12:01:00","L"
"14/01/2023 00:00:00","14/01/2023","System Entry Energy, STFergus-NSMP, D+1","205190000.0000","15/01/2023 12:01:00","L"
"14/01/2023 00:00:00","14/01/2023","System Entry Energy, STFergus-Shell, D+1","305520993.0000","15/01/2023 12:01:00","L"
"13/01/2023 00:00:00","13/01/2023","NTS System Input Physical, Actual (Energy), D+1","3040874596.0000","14/01/2023 16:01:01","A"
"13/01/2023 00:00:00","13/01/2023","NTS System Input Physical, Actual (Energy), D+1","3040894039.0000","14/01/2023 12:01:01","L"
"13/01/2023 00:00:00","13/01/2023","System Entry Energy, STFergus-Mobil, D+1","127065728.0000","14/01/2023 12:01:01","L"
"13/01/2023 00:00:00","13/01/2023","System Entry Energy, STFergus-NSMP, D+1","201140000.0000","14/01/2023 12:01:01","L"
"13/01/2023 00:00:00","13/01/2023","System Entry Energy, STFergus-Shell, D+1","294417188.0000","14/01/2023 12:01:01","L"
"12/01/2023 00:00:00","12/01/2023","NTS System Input Physical, Actual (Energy), D+1","2766523768.0000","13/01/2023 12:01:01","L"
"12/01/2023 00:00:00","12/01/2023","System Entry Energy, STFergus-Mobil, D+1","123309576.0000","13/01/2023 12:01:01","L"
"12/01/2023 00:00:00","12/01/2023","System Entry Energy, STFergus-NSMP, D+1","204502322.0000","13/01/2023 12:01:01","L"
"12/01/2023 00:00:00","12/01/2023","System Entry Energy, STFergus-Shell, D+1","294417188.0000","13/01/2023 12:01:01","L"
"11/01/2023 00:00:00","11/01/2023","NTS System Input Physical, Actual (Energy), D+1","2857527870.0000","12/01/2023 12:01:01","L"
"11/01/2023 00:00:00","11/01/2023","System Entry Energy, STFergus-Mobil, D+1","130891688.0000","12/01/2023 12:01:01","L"
"11/01/2023 00:00:00","11/01/2023","System Entry Energy, STFergus-NSMP, D+1","204530540.0000","12/01/2023 12:01:01","L"
"11/01/2023 00:00:00","11/01/2023","System Entry Energy, STFergus-Shell, D+1","294552569.0000","12/01/2023 12:01:01","L"
"10/01/2023 00:00:00","10/01/2023","NTS System Input Physical, Actual (Energy), D+1","2840440643.0000","11/01/2023 14:01:01","A"
"10/01/2023 00:00:00","10/01/2023","System Entry Energy, STFergus-NSMP, D+1","200487269.0000","11/01/2023 14:01:01","A"
