SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
19-Feb-22,12,21730,24123,20120,3419,6536,0,13080,0,1367,-108,-73,1042,-245,0,96,628,0
19-Feb-22,13,23335,25573,21617,3283,6536,1,13080,0,1228,-172,724,1055,-236,-2,332,1002,0
19-Feb-22,14,24435,25810,22595,3147,6536,0,13080,0,540,-136,782,1056,-99,0,347,1048,0
19-Feb-22,15,25995,26817,23888,3014,6536,22,13080,0,222,927,914,703,19,0,901,1048,0
19-Feb-22,16,27157,27773,24856,2881,6536,331,13080,0,16,1004,924,662,55,0,928,1048,0
19-Feb-22,17,28229,28840,25709,2797,6536,1060,13080,0,11,559,959,1014,147,0,700,1048,0
19-Feb-22,18,29770,30379,26997,2712,6536,1440,13080,0,9,542,962,1055,173,0,692,1048,0
19-Feb-22,19,31380,31983,28364,2632,6536,1200,13080,0,3,988,989,1055,149,0,747,1048,0
19-Feb-22,20,32339,32944,29255,2552,6536,952,13080,0,5,1008,990,1055,193,0,748,1048,0
19-Feb-22,21,33463,34071,30323,2474,6536,857,13080,0,8,1007,991,1056,210,50,875,1048,0
19-Feb-22,22,33953,34561,30781,2395,6536,733,13080,0,8,1007,990,1055,168,80,879,1048,0
19-Feb-22,23,34457,35065,31229,2353,6536,762,13080,0,8,1007,991,1054,102,111,884,1048,0
19-Feb-22,24,34736,35343,31511,2311,6536,880,13080,0,7,1007,991,1055,102,130,884,1048,0
19-Feb-22,25,35200,35808,31998,2298,6536,869,13080,0,8,1007,991,1056,102,195,995,1048,0
19-Feb-22,26,35144,35750,31976,2284,6536,1170,13080,0,6,1007,991,1056,102,217,1000,1048,0
19-Feb-22,27,34441,35046,31268,2211,6536,1620,13080,0,5,1007,991,1056,102,69,993,1048,0
19-Feb-22,28,33820,34426,30654,2137,6536,1860,13080,0,6,1007,991,1056,102,54,992,1048,0
19-Feb-22,29,33152,33759,30022,2098,6536,2060,13080,0,7,1007,991,1056,102,202,999,1048,0
19-Feb-22,30,32727,33336,29626,2059,6536,1900,13080,0,9,1007,991,1055,102,172,999,1048,0
19-Feb-22,31,32391,32999,29283,2028,6536,1900,13080,0,8,1008,991,1055,102,30,1000,1048,0
19-Feb-22,32,32764,33370,29648,1996,6536,1450,13080,0,6,1007,992,1055,101,0,1000,1048,0
19-Feb-22,33,33477,34082,30289,1959,6536,850,13080,0,5,1007,992,1056,101,0,1019,1048,0
19-Feb-22,34,34521,35134,31267,1922,6536,260,13080,0,13,1007,991,1056,101,67,1019,1048,0
19-Feb-22,35,35865,36471,32482,1897,6536,27,13080,0,6,1007,991,1055,101,78,979,1048,0
19-Feb-22,36,37065,37667,33653,1872,6536,0,13080,0,2,1007,992,1056,101,117,976,1048,0
19-Feb-22,37,37211,37811,33919,1891,6536,0,13080,0,0,1007,991,1055,101,137,591,1048,0
19-Feb-22,38,36596,37199,33373,1910,6536,0,13080,0,3,1008,991,1056,147,229,577,1048,0
19-Feb-22,39,36051,36661,33075,1944,6536,0,13080,0,10,1007,991,1052,201,332,967,1048,0
19-Feb-22,40,35113,35724,32367,1978,6536,0,13080,0,11,1007,991,1052,222,221,983,1048,0
19-Feb-22,41,33881,34493,31264,2074,6536,0,13080,0,12,1007,991,1035,289,288,866,1048,0
19-Feb-22,42,32484,33098,30096,2170,6536,0,13080,0,14,1007,991,1030,378,438,861,1048,0
19-Feb-22,43,31128,31747,28980,2350,6536,0,13080,0,19,1007,991,822,379,504,611,1048,0
19-Feb-22,44,29498,30172,27589,2530,6536,0,13080,0,74,1007,991,821,379,504,601,1048,0
19-Feb-22,45,27969,28586,26251,2710,6536,0,13080,0,17,1008,991,461,379,504,521,1048,0
19-Feb-22,46,26375,26992,24742,2889,6536,0,13080,0,17,1008,991,477,352,504,519,1048,0
19-Feb-22,47,24696,25317,23232,3039,6536,0,13080,0,21,1008,991,1028,282,504,933,1048,0
19-Feb-22,48,23535,24155,22204,3189,6536,0,13080,0,20,1007,981,1036,282,504,951,1019,0
20-Feb-22,1,23024,23731,21739,3391,6536,0,13080,0,107,780,598,866,282,504,998,645,0
20-Feb-22,2,23274,23998,22054,3593,6536,0,13080,0,124,771,567,853,282,504,999,569,0
20-Feb-22,3,22480,23621,21293,3761,6536,0,13080,0,541,564,396,737,282,504,787,196,0
20-Feb-22,4,21679,23416,20556,3928,6536,0,13080,0,1137,550,379,729,282,504,779,120,0
20-Feb-22,5,20945,23030,19921,4069,6536,0,13080,0,1220,-5,172,327,282,504,626,-260,0
20-Feb-22,6,20495,23046,19498,4210,6536,0,13080,0,1546,-68,133,272,282,504,620,-337,0
20-Feb-22,7,19749,24272,18699,4369,6536,0,13080,0,1502,-914,-786,258,273,504,429,-721,0
20-Feb-22,8,19529,24264,18488,4528,6536,0,13080,0,1536,-970,-850,257,273,504,422,-779,0
20-Feb-22,9,19173,24069,18048,4609,6536,0,13080,0,1326,-920,-874,-267,273,504,133,-909,0
20-Feb-22,10,18811,24009,17682,4690,6536,0,13080,0,1525,-919,-869,-360,273,504,121,-925,0
20-Feb-22,11,18919,23549,17799,4745,6536,0,13080,0,1514,-747,-624,-220,273,504,35,-925,0
20-Feb-22,12,19057,23647,17895,4799,6536,0,13080,0,1507,-741,-601,-216,273,504,33,-925,0
20-Feb-22,13,19906,23857,18724,4826,6536,0,13080,0,1502,-548,-374,-2,273,504,371,-925,0
20-Feb-22,14,20560,24311,19348,4852,6536,0,13080,0,1356,-540,-361,0,273,504,385,-894,0
20-Feb-22,15,21396,23852,20130,4877,6536,0,13080,0,705,-207,-436,0,273,504,294,-508,0
20-Feb-22,16,21989,24143,20655,4901,6536,32,13080,0,510,-194,-420,0,273,504,294,-430,0
20-Feb-22,17,23769,25303,22306,4912,6536,180,13080,0,569,-313,344,430,273,504,757,-52,0
20-Feb-22,18,24992,25941,23506,4922,6536,398,13080,0,81,-268,404,488,272,489,778,25,0
20-Feb-22,19,26628,27239,25043,4953,6536,474,13080,0,11,893,688,891,212,392,916,403,0
20-Feb-22,20,27626,28234,25955,4984,6536,575,13080,0,8,989,714,944,267,482,921,479,0
20-Feb-22,21,28734,29341,27000,4966,6536,597,13080,0,7,1003,973,1051,272,504,994,853,0
20-Feb-22,22,29327,29933,27550,4947,6536,790,13080,0,6,1004,991,1053,272,504,996,909,0
20-Feb-22,23,29786,30394,27943,4804,6536,841,13080,0,8,1006,991,1056,272,504,999,1033,0
20-Feb-22,24,30475,31082,28487,4661,6536,763,13080,0,7,1007,991,1055,272,504,1000,1048,0
20-Feb-22,25,31342,31945,29251,4674,6536,709,13080,0,3,1006,991,1054,272,504,1000,1048,0
20-Feb-22,26,31540,32146,29441,4687,6536,718,13080,0,6,1006,991,1056,272,504,1000,1048,0
20-Feb-22,27,31507,32114,29443,4675,6536,604,13080,0,7,1007,991,1056,272,504,999,1048,0
20-Feb-22,28,31456,32062,29413,4663,6536,559,13080,0,6,1007,991,1056,272,504,1000,1048,0
20-Feb-22,29,31433,32042,29356,4647,6536,429,13080,0,9,1007,991,1055,272,504,1000,1048,0
20-Feb-22,30,31399,32010,29298,4631,6536,336,13080,0,11,1007,991,1055,272,504,1000,1048,0
20-Feb-22,31,31844,32452,29745,4665,6536,284,13080,0,8,789,991,1055,272,504,1000,1048,0
20-Feb-22,32,32084,32687,29988,4699,6536,200,13080,0,3,1,991,1056,272,504,999,1048,0
20-Feb-22,33,32912,33517,30660,4715,6536,119,13080,0,5,1,992,1056,272,504,1018,1048,0
20-Feb-22,34,34081,34684,31712,4731,6536,32,13080,0,3,1,992,1056,272,504,1019,1048,0
20-Feb-22,35,34943,35543,32401,4749,6536,5,13080,0,0,0,991,1055,272,504,1019,1048,0
20-Feb-22,36,35751,36355,33030,4767,6536,0,13080,0,3,-1,991,1056,272,504,1019,1048,0
20-Feb-22,37,35535,36135,32850,4779,6536,0,13080,0,0,445,991,1056,272,504,1019,1048,0
20-Feb-22,38,34849,35449,32247,4790,6536,0,13080,0,0,504,991,836,272,504,1019,1048,0
20-Feb-22,39,34003,34609,31510,4748,6536,0,13080,0,6,504,991,526,272,504,1020,1048,0
20-Feb-22,40,32766,33378,30438,4706,6536,0,13080,0,12,504,991,517,272,504,1019,1048,0
20-Feb-22,41,31685,32294,29415,4658,6536,0,13080,0,9,504,992,538,272,504,1019,1048,0
20-Feb-22,42,30425,31042,28320,4610,6536,0,13080,0,17,504,992,537,272,504,1019,1048,0
20-Feb-22,43,29149,29765,27125,4576,6536,0,13080,0,16,504,991,533,260,489,1000,1048,0
20-Feb-22,44,27855,28468,25915,4542,6536,0,13080,0,13,60,982,532,174,390,999,1019,0
20-Feb-22,45,26545,27169,24645,4571,6536,0,13080,0,24,0,645,532,260,479,760,645,0
20-Feb-22,46,25267,26763,23480,4599,6536,0,13080,0,895,-1,601,531,272,427,751,569,0
20-Feb-22,47,23635,26039,21950,4715,6536,0,13080,0,1590,-59,-155,517,272,443,990,196,0
20-Feb-22,48,22756,25230,21075,4830,6536,0,13080,0,1580,-90,-204,515,272,498,999,120,0
21-Feb-22,1,22611,24910,20974,4791,6536,0,13080,0,1401,88,-38,515,272,422,1000,-260,0
21-Feb-22,2,23265,25456,21649,4751,6536,0,13080,0,1301,108,-4,515,272,497,999,-286,0
21-Feb-22,3,23016,25025,21391,4650,6536,0,13080,0,1390,502,775,515,272,438,999,-19,0
21-Feb-22,4,22530,24626,20899,4549,6536,0,13080,0,1496,504,829,515,272,383,999,9,0
21-Feb-22,5,22055,24170,20389,4338,6536,0,13080,0,1436,504,845,515,272,372,1000,-79,0
21-Feb-22,6,21898,23883,20146,4127,6536,0,13080,0,1286,504,827,515,272,343,999,-99,0
21-Feb-22,7,21481,23535,19738,4348,6536,0,13080,0,1240,504,142,515,272,456,971,-214,0
21-Feb-22,8,21100,23220,19431,4569,6536,0,13080,0,1317,503,85,515,250,387,969,-203,0
21-Feb-22,9,21150,23470,19622,4593,6536,0,13080,0,1296,-177,-247,515,272,481,817,111,0
21-Feb-22,10,21295,23923,19843,4617,6536,0,13080,0,1493,-262,-273,515,272,504,811,180,0
21-Feb-22,11,22284,24533,20847,4664,6536,0,13080,0,1131,-136,-382,515,272,504,983,552,0
21-Feb-22,12,23472,25486,21928,4710,6536,0,13080,0,925,-112,-377,515,271,504,989,628,0
21-Feb-22,13,26397,27209,24661,4690,6536,0,13080,0,212,487,82,515,272,504,999,1002,0
21-Feb-22,14,28847,29517,26903,4669,6536,0,13080,0,70,504,127,515,272,489,999,1048,0
21-Feb-22,15,31105,31725,28855,4689,6536,19,13080,0,20,504,612,515,272,393,1000,1048,0
21-Feb-22,16,32581,33198,30166,4708,6536,198,13080,0,17,504,654,515,272,482,999,1048,0
21-Feb-22,17,33968,34580,31376,4686,6536,523,13080,0,12,504,970,515,272,504,1000,1048,0
21-Feb-22,18,34929,35536,32324,4663,6536,872,13080,0,5,504,992,515,272,504,999,1048,-2
21-Feb-22,19,35450,36113,32746,4805,6536,1360,13080,0,8,504,991,515,272,504,981,1048,-55
21-Feb-22,20,35258,35971,32567,4947,6536,1950,13080,0,11,505,992,515,272,438,981,1048,-102
21-Feb-22,21,34864,35571,32254,4967,6536,2560,13080,0,5,504,991,515,272,296,985,1048,-102
21-Feb-22,22,34707,35315,32100,4986,6536,2900,13080,0,8,505,991,515,272,162,985,1048,11
21-Feb-22,23,34464,35074,31869,4947,6536,3420,13080,0,10,505,992,515,204,24,818,1048,100
21-Feb-22,24,33909,34515,31320,4907,6536,4240,13080,0,6,505,992,515,57,8,812,1048,27
21-Feb-22,25,33772,34462,31159,4845,6536,4140,13080,0,4,505,992,515,-85,0,752,1048,-1
21-Feb-22,26,33413,34300,30821,4783,6536,4420,13080,0,3,505,991,515,-248,-36,749,1048,0
21-Feb-22,27,33139,34189,30587,4664,6536,4320,13080,0,3,505,992,515,-398,-49,825,1048,0
21-Feb-22,28,32618,33839,30090,4545,6536,4040,13080,0,3,505,991,515,-456,-162,827,1048,0
21-Feb-22,29,32718,33826,30117,4381,6536,3560,13080,0,9,505,991,515,-445,-54,853,1048,0
21-Feb-22,30,33123,34103,30428,4217,6536,3040,13080,0,11,505,991,515,-359,-10,854,1048,0
21-Feb-22,31,33593,34758,30824,3910,6536,2390,13080,0,10,505,991,516,-426,-129,994,1048,0
21-Feb-22,32,34399,35582,31597,3603,6536,1830,13080,0,8,504,991,515,-339,-236,999,1048,0
21-Feb-22,33,35758,37174,32729,3251,6536,1210,13080,0,10,505,977,515,-432,-374,1018,1048,0
21-Feb-22,34,37397,38781,34069,2898,6536,572,13080,0,12,504,976,515,-455,-317,1019,1048,0
21-Feb-22,35,39048,40410,35481,2637,6536,67,13080,0,1,505,991,515,-455,-306,721,1048,0
21-Feb-22,36,40420,41642,36692,2375,6536,0,13080,0,2,505,991,515,-455,-165,708,1048,0
21-Feb-22,37,40972,42038,37108,2156,6536,1,13080,0,0,505,991,515,-434,-32,347,1048,0
21-Feb-22,38,40127,41084,36320,1936,6536,0,13080,0,0,505,991,515,-299,-58,333,1048,0
21-Feb-22,39,39282,40031,35576,1733,6536,0,13080,0,1,505,991,515,-148,6,501,1048,0
21-Feb-22,40,38150,38750,34551,1530,6536,0,13080,0,0,504,991,515,9,15,508,1048,0
21-Feb-22,41,37197,37797,33698,1405,6536,0,13080,0,0,504,991,515,165,144,834,1048,0
21-Feb-22,42,36370,36976,33018,1280,6536,0,13080,0,6,504,991,515,208,296,847,1048,0
21-Feb-22,43,35119,35728,31936,1317,6536,0,13080,0,9,504,991,515,336,446,831,1048,0
21-Feb-22,44,33288,33895,30381,1353,6536,0,13080,0,7,505,992,515,362,504,831,1048,0
21-Feb-22,45,31098,31705,28518,1471,6536,0,13080,0,7,505,991,515,361,504,646,1048,0
21-Feb-22,46,29287,29894,26880,1588,6536,0,13080,0,7,505,991,515,357,504,641,1048,0
21-Feb-22,47,27356,27963,25207,1740,6536,0,13080,0,7,505,991,330,317,436,986,1048,0
21-Feb-22,48,25945,26726,24028,1891,6536,0,13080,0,181,504,991,316,252,344,999,1048,0
22-Feb-22,1,25468,26739,23706,2069,6536,0,13080,0,671,504,991,277,312,465,999,1048,0
22-Feb-22,2,25688,26991,24059,2247,6536,0,13080,0,703,504,990,274,318,504,999,1048,0
22-Feb-22,3,25367,26833,23791,2456,6536,0,13080,0,866,495,945,201,318,504,975,1048,0
22-Feb-22,4,24441,26157,23112,2665,6536,0,13080,0,1116,495,941,199,318,504,974,1048,0
22-Feb-22,5,23636,25762,22473,2777,6536,0,13080,0,1526,495,897,109,318,504,905,1048,0
22-Feb-22,6,23065,25185,21952,2888,6536,0,13080,0,1520,486,847,108,313,504,902,1048,0
22-Feb-22,7,22344,24824,21262,3083,6536,0,13080,0,1439,-149,-292,166,272,504,739,1048,0
22-Feb-22,8,21817,24471,20813,3277,6536,0,13080,0,1469,-186,-399,169,272,504,724,1048,0
22-Feb-22,9,21354,24579,20390,3421,6536,0,13080,0,1368,-473,-784,174,272,504,82,1048,0
22-Feb-22,10,21499,24925,20511,3565,6536,0,13080,0,1536,-481,-809,173,272,504,48,1048,0
22-Feb-22,11,22242,25409,21196,3665,6536,0,13080,0,1539,-64,-751,101,272,504,-213,1048,0
22-Feb-22,12,23017,25911,21911,3764,6536,1,13080,0,1344,-19,-709,100,272,504,-222,1048,0
22-Feb-22,13,25577,26751,24172,3874,6536,0,13080,0,438,237,344,-45,272,503,-91,1048,0
22-Feb-22,14,27919,28723,26240,3983,6536,0,13080,0,70,244,418,-52,257,409,-82,1048,0
22-Feb-22,15,30273,30889,28297,4095,6536,8,13080,0,16,215,215,332,160,266,429,1048,0
22-Feb-22,16,31819,32429,29582,4206,6536,83,13080,0,10,213,208,384,249,140,453,1048,0
22-Feb-22,17,33495,34106,30980,4293,6536,228,13080,0,11,139,460,158,272,239,474,1048,0
22-Feb-22,18,34123,34734,31566,4379,6536,525,13080,0,11,137,491,158,264,343,479,1048,1
22-Feb-22,19,34845,35458,32278,4486,6536,1240,13080,0,13,490,959,485,168,222,977,1048,2
22-Feb-22,20,34541,35153,32007,4592,6536,2220,13080,0,12,504,990,502,194,79,1000,1048,0
22-Feb-22,21,33932,34545,31408,4629,6536,2870,13080,0,12,504,912,502,272,121,1000,1048,-1
22-Feb-22,22,33541,34149,31130,4665,6536,2890,13080,0,7,504,910,502,272,60,999,1048,-1
22-Feb-22,23,33579,34184,31174,4638,6536,2560,13080,0,5,504,983,502,234,105,1000,1048,88
22-Feb-22,24,33256,33864,30855,4611,6536,2670,13080,0,8,504,988,502,246,54,999,1048,100
22-Feb-22,25,33329,33935,30956,4654,6536,2840,13080,0,6,504,991,326,272,60,892,1048,33
22-Feb-22,26,32848,33457,30473,4697,6536,3870,13080,0,8,504,991,319,236,0,888,1048,-1
22-Feb-22,27,32206,32814,29797,4677,6536,4480,13080,0,8,498,991,30,93,0,873,1048,88
22-Feb-22,28,31280,31940,28895,4657,6536,4290,13080,0,8,497,991,9,-52,0,872,1048,62
22-Feb-22,29,31098,31707,28726,4594,6536,4320,13080,0,8,504,992,344,77,0,943,1048,-1
22-Feb-22,30,31095,31703,28793,4531,6536,3600,13080,0,8,504,991,346,106,0,945,1048,0
22-Feb-22,31,31324,31932,28977,4393,6536,3030,13080,0,8,504,991,323,231,0,736,1048,0
22-Feb-22,32,32048,32652,29632,4254,6536,2360,13080,0,4,504,990,321,162,55,729,1048,0
22-Feb-22,33,33202,33811,30625,4019,6536,1630,13080,0,9,504,991,187,39,11,827,1048,0
22-Feb-22,34,35112,35727,32447,3783,6536,739,13080,0,15,504,992,185,101,0,830,1048,0
22-Feb-22,35,36811,37416,34088,3616,6536,136,13080,0,5,504,992,287,114,0,917,1048,0
22-Feb-22,36,38670,39274,35764,3448,6536,3,13080,0,4,504,991,294,84,0,920,1048,0
22-Feb-22,37,39691,40362,36728,3350,6536,0,13080,0,6,504,991,444,-65,0,920,1048,0
22-Feb-22,38,39534,40341,36582,3252,6536,0,13080,0,6,504,991,446,-201,0,921,1048,0
22-Feb-22,39,38857,39609,36050,3171,6536,0,13080,0,9,504,991,559,-143,0,816,1048,0
22-Feb-22,40,37780,38463,35030,3090,6536,0,13080,0,9,504,991,492,-74,0,811,1048,0
22-Feb-22,41,36453,37191,33832,3055,6536,0,13080,0,10,505,991,-128,50,0,764,1048,0
22-Feb-22,42,35219,36045,32759,3019,6536,0,13080,0,13,505,991,-128,-50,-35,762,1048,0
22-Feb-22,43,33513,34124,31272,3007,6536,0,13080,0,11,504,991,192,70,11,569,1048,0
22-Feb-22,44,31515,32121,29458,2995,6536,0,13080,0,6,504,986,244,49,0,562,1048,0
22-Feb-22,45,29431,30038,27583,2988,6536,0,13080,0,7,333,796,461,163,33,639,1048,0
22-Feb-22,46,27701,28309,26002,2980,6536,0,13080,0,8,327,767,461,141,0,643,1048,0
22-Feb-22,47,25837,26488,24283,2957,6536,0,13080,0,51,252,178,574,192,67,986,1048,0
22-Feb-22,48,24552,25764,23133,2934,6536,0,13080,0,612,249,131,580,165,194,999,1048,0
23-Feb-22,1,24324,25991,22959,2984,6536,0,13080,0,951,-11,-105,543,199,342,999,1048,0
23-Feb-22,2,24805,26280,23503,3034,6536,0,13080,0,736,-23,-116,541,279,479,999,1048,0
23-Feb-22,3,24663,26280,23461,3075,6536,0,13080,0,1017,96,60,382,279,504,887,1048,0
23-Feb-22,4,24174,26031,23066,3115,6536,0,13080,0,1257,98,55,380,279,504,883,1048,0
23-Feb-22,5,23289,25682,22246,3118,6536,0,13080,0,1192,-43,-558,339,279,504,881,1048,0
23-Feb-22,6,23017,25804,21977,3120,6536,0,13080,0,1542,-52,-593,338,279,504,880,1048,0
23-Feb-22,7,22844,25306,21791,3135,6536,0,13080,0,1283,-278,-301,283,273,504,664,1048,0
23-Feb-22,8,22545,25148,21487,3149,6536,0,13080,0,1427,-287,-289,277,272,504,656,1048,0
23-Feb-22,9,22167,25159,21142,3164,6536,0,13080,0,1368,-425,-599,2,272,504,685,1048,0
23-Feb-22,10,22160,25237,21154,3179,6536,0,13080,0,1446,-430,-601,0,272,504,680,1048,0
23-Feb-22,11,22983,24150,21939,3223,6536,0,13080,0,364,-203,93,97,272,504,116,1048,0
23-Feb-22,12,24311,25117,23163,3266,6536,0,13080,0,11,-195,152,102,272,504,88,1048,0
23-Feb-22,13,26796,28047,25414,3342,6536,0,13080,0,12,-94,558,-545,272,504,3,1048,0
23-Feb-22,14,29033,30368,27407,3418,6536,0,13080,0,10,-86,591,-639,272,504,1,1048,0
23-Feb-22,15,31465,32563,29537,3518,6536,69,13080,0,9,450,790,-489,272,504,357,1048,0
23-Feb-22,16,32877,33968,30763,3618,6536,572,13080,0,13,483,787,-478,259,492,377,1048,0
23-Feb-22,17,33912,34525,31703,3762,6536,1300,13080,0,13,322,197,227,164,369,939,1048,0
23-Feb-22,18,33898,34512,31691,3906,6536,2020,13080,0,13,316,167,391,250,226,966,1048,-1
23-Feb-22,19,34071,34683,31754,4041,6536,2420,13080,0,11,342,535,958,245,80,924,1048,-1
23-Feb-22,20,33355,33965,31006,4176,6536,3260,13080,0,9,330,519,1002,272,0,923,1048,-1
23-Feb-22,21,32712,34359,30289,4315,6536,3900,13080,0,7,-369,-580,1002,272,12,997,1048,-91
23-Feb-22,22,32622,34405,30186,4454,6536,3990,13080,0,5,-411,-664,1002,272,108,1000,1048,-103
23-Feb-22,23,32455,33759,30006,4524,6536,3920,13080,0,4,-127,-470,1002,210,21,999,1048,-103
23-Feb-22,24,32547,33815,30057,4593,6536,3710,13080,0,7,-115,-443,1002,225,1,999,1048,-103
23-Feb-22,25,33064,33770,30558,4610,6536,2540,13080,0,3,231,53,1002,128,0,999,1048,-103
23-Feb-22,26,33323,34031,30772,4627,6536,2420,13080,0,5,215,107,1001,153,0,999,1048,-103
23-Feb-22,27,33397,34104,30806,4632,6536,2250,13080,0,5,0,831,1003,155,0,1000,1048,-102
23-Feb-22,28,33280,33951,30693,4637,6536,1910,13080,0,7,0,882,1002,117,0,999,1048,-64
23-Feb-22,29,33573,34179,31028,4621,6536,1540,13080,0,5,0,985,799,177,0,875,1048,-1
23-Feb-22,30,33731,34339,31192,4604,6536,1440,13080,0,8,0,991,783,157,0,870,1048,0
23-Feb-22,31,33830,34435,31272,4570,6536,1260,13080,0,5,0,991,857,255,0,764,1048,0
23-Feb-22,32,34286,34894,31700,4536,6536,1120,13080,0,8,0,981,858,226,39,761,1048,0
23-Feb-22,33,35352,35963,32722,4475,6536,831,13080,0,11,0,600,803,271,153,777,1048,0
23-Feb-22,34,36713,37324,33939,4414,6536,336,13080,0,11,317,575,802,182,154,777,1048,0
23-Feb-22,35,38002,38612,35069,4370,6536,52,13080,0,10,470,571,825,42,21,733,1048,0
23-Feb-22,36,39337,39941,36383,4326,6536,0,13080,0,4,475,573,825,21,0,732,1048,0
23-Feb-22,37,39782,40386,36870,4303,6536,0,13080,0,4,504,602,653,76,0,831,1048,0
23-Feb-22,38,39247,39877,36276,4280,6536,0,13080,0,7,505,605,651,-23,0,835,1048,0
23-Feb-22,39,38031,38643,35183,4206,6536,0,13080,0,12,402,640,485,69,0,1013,1048,0
23-Feb-22,40,36719,37331,33977,4132,6536,0,13080,0,12,395,629,473,24,0,1019,1048,0
23-Feb-22,41,35156,35873,32605,4080,6536,0,13080,0,11,-70,142,461,-36,0,1020,1048,0
23-Feb-22,42,33760,34545,31364,4028,6536,0,13080,0,10,-93,111,467,-47,-35,1019,1048,0
23-Feb-22,43,32071,32723,29839,3967,6536,0,13080,0,9,-43,192,674,82,50,1000,1048,0
23-Feb-22,44,30357,30998,28321,3906,6536,0,13080,0,7,-34,177,676,204,20,999,1048,0
23-Feb-22,45,28718,30248,26738,3839,6536,0,13080,0,7,-352,-571,789,236,114,952,1048,0
23-Feb-22,46,27004,28614,25204,3771,6536,0,13080,0,17,-362,-631,791,242,23,950,1048,0
23-Feb-22,47,25038,27690,23420,3755,6536,0,13080,0,602,-507,-943,1043,184,0,998,1048,0
23-Feb-22,48,24119,26908,22614,3738,6550,0,13080,0,723,-511,-955,1054,57,0,999,1048,0
24-Feb-22,1,24147,26871,22670,3605,6550,0,13080,0,1192,-333,-599,976,162,0,999,1048,0
24-Feb-22,2,24699,27306,23279,3472,6550,0,13080,0,1104,-326,-577,971,268,59,999,1048,0
24-Feb-22,3,24712,27612,23283,3366,6550,0,13080,0,1198,-416,-686,1050,273,159,999,1048,0
24-Feb-22,4,24339,27165,22937,3259,6550,0,13080,0,1116,-419,-691,1057,273,123,999,1048,0
24-Feb-22,5,24046,26568,22668,3181,6550,0,13080,0,941,-409,-572,1056,273,259,999,1048,0
24-Feb-22,6,23798,26407,22377,3102,6550,0,13080,0,1045,-408,-556,1056,273,219,999,1048,0
24-Feb-22,7,23234,25501,21788,3064,6550,0,13080,0,1116,-283,-268,1056,273,263,980,1048,0
24-Feb-22,8,22743,25265,21278,3025,6550,0,13080,0,1399,-278,-245,1055,273,161,979,1048,0
24-Feb-22,9,22613,24766,21200,3080,6550,0,13080,0,1349,-88,-116,1056,273,187,978,1048,0
24-Feb-22,10,22623,24596,21173,3134,6550,0,13080,0,1184,-81,-108,1055,273,300,977,1048,0
24-Feb-22,11,23497,25261,22010,3150,6550,0,13080,0,972,-80,-112,818,273,224,945,1048,0
24-Feb-22,12,24725,26137,23108,3166,6550,0,13080,0,630,-79,-103,797,273,314,943,1048,0
24-Feb-22,13,27486,28097,25574,3171,6550,0,13080,0,11,280,216,853,273,251,849,1048,0
24-Feb-22,14,29843,30456,27635,3175,6550,0,13080,0,13,300,256,853,257,333,845,1048,0
24-Feb-22,15,32130,32742,29728,3225,6550,2,13080,0,12,497,904,810,157,235,994,1048,0
24-Feb-22,16,33532,34147,30898,3275,6550,54,13080,0,14,504,949,816,222,188,999,1048,-1
24-Feb-22,17,34896,35502,32101,3388,6550,243,13080,0,6,504,989,1019,133,47,999,1048,547
24-Feb-22,18,35509,36119,32670,3501,6550,650,13080,0,10,504,991,1019,182,0,999,1048,1000
24-Feb-22,19,35946,36555,33060,3681,6550,1220,13080,0,9,504,991,1054,65,0,1000,1048,999
24-Feb-22,20,35356,35975,32575,3860,6550,1800,13080,0,19,504,991,1056,14,0,1000,1048,1000
24-Feb-22,21,34941,35638,32196,4082,6550,2790,13080,0,14,504,991,1056,-83,0,999,1048,1000
24-Feb-22,22,34083,34793,31438,4303,6550,3310,13080,0,13,504,991,1056,-97,0,1000,1048,1000
24-Feb-22,23,33298,33977,30685,4435,6550,4630,13080,0,7,504,992,1055,-72,0,1000,1048,999
24-Feb-22,24,32723,33358,30089,4567,6550,5040,13080,0,6,504,991,1054,-29,0,999,1048,999
24-Feb-22,25,32464,33125,29890,4626,6550,5420,13080,0,7,504,991,1055,-54,0,999,1048,1000
24-Feb-22,26,31933,32575,29291,4685,6550,5170,13080,0,7,504,991,1055,-35,0,999,1048,999
24-Feb-22,27,31863,32469,29172,4692,6550,4770,13080,0,6,501,991,432,60,0,999,1048,999
24-Feb-22,28,31887,32492,29202,4698,6550,5370,13080,0,5,500,991,302,77,0,998,1048,999
24-Feb-22,29,31655,32262,29066,4681,6550,4840,13080,0,7,504,991,2,69,0,662,1048,999
24-Feb-22,30,31898,32505,29302,4664,6550,3730,13080,0,7,504,991,0,125,0,650,1048,999
24-Feb-22,31,32401,33008,29724,4555,6550,3340,13080,0,7,504,991,280,159,0,977,1048,755
