SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
14-OCT-2018,42,32254,A,31596,33331,32105,29198,768,5911,0,13052,0,9,9,1906,1052,-362,-206,1884,1059,-354,-202
14-OCT-2018,43,30959,A,30230,31751,30738,28009,788,5911,0,13052,0,9,8,1994,1003,-213,-70,1973,1002,-205,-66
14-OCT-2018,44,29337,A,28561,30028,29069,26507,807,5911,0,13052,0,9,8,1997,1000,-182,0,1973,1001,-185,0
14-OCT-2018,45,27813,A,27011,28652,27519,25104,817,5911,0,13052,0,9,7,1996,1000,-330,0,1972,1001,-335,0
14-OCT-2018,46,26052,A,25255,26925,25922,23471,827,5911,0,13052,0,16,166,1992,1000,-357,0,1961,1000,-352,0
14-OCT-2018,47,24201,A,23413,25203,24086,21781,827,5911,0,13052,0,64,229,1795,837,-376,-62,1772,834,-376,-69
14-OCT-2018,48,22919,A,22155,24431,23255,20611,827,5911,0,13052,0,503,686,1794,830,-406,-103,1773,833,-405,-108
15-OCT-2018,1,21862,A,21142,24241,23009,19638,832,5911,0,13052,0,1220,1367,1750,877,-414,-245,1728,880,-413,-249
15-OCT-2018,2,21288,A,20567,23657,22426,19122,837,5911,0,13052,0,1214,1359,1749,879,-414,-241,1728,880,-413,-233
15-OCT-2018,3,21221,A,20536,23415,22390,19115,848,5911,0,13052,0,1210,1354,1749,878,-395,-89,1728,880,-392,-84
15-OCT-2018,4,21436,A,20734,23519,22577,19386,858,5911,0,13052,0,1203,1343,1748,878,-360,-20,1728,880,-358,-23
15-OCT-2018,5,21261,A,20527,23377,22367,19233,866,5911,0,13052,0,1201,1340,1749,879,-364,-51,1728,880,-364,-54
15-OCT-2018,6,20942,A,20221,23147,22064,18883,873,5911,0,13052,0,1202,1343,1749,879,-414,-89,1729,880,-413,-96
15-OCT-2018,7,20633,A,19979,22976,21801,18544,875,5911,0,13052,0,1188,1322,1749,878,-414,-241,1728,880,-413,-246
15-OCT-2018,8,20490,A,19844,22910,21672,18417,876,5911,0,13052,0,1191,1328,1748,878,-414,-315,1728,880,-413,-311
15-OCT-2018,9,20386,A,19741,22801,21554,18359,880,5911,0,13052,0,1182,1313,1798,901,-414,-319,1777,903,-413,-319
15-OCT-2018,10,20567,A,19959,22961,21765,18507,884,5911,0,13052,0,1175,1292,1799,901,-414,-305,1778,903,-413,-297
15-OCT-2018,11,21357,A,20988,23554,22794,19187,883,5911,0,13052,0,1173,1194,1800,902,-369,-155,1777,903,-361,-148
15-OCT-2018,12,22741,A,22458,24671,24197,20490,881,5911,0,13052,0,1120,1195,1800,803,-221,-89,1777,767,-213,-89
15-OCT-2018,13,25801,A,25639,26720,26481,23335,873,5911,0,13052,0,339,279,1776,3,-75,-5,1752,-1,-68,-4
15-OCT-2018,14,29109,A,28967,29801,29474,26425,865,5911,0,13052,0,8,6,1777,0,-118,-66,1752,-1,-123,-74
15-OCT-2018,15,32931,A,32776,33929,33281,29973,854,5911,0,13052,0,6,4,1536,0,-273,-219,1510,-1,-277,-223
15-OCT-2018,16,35017,A,34818,36236,35324,31938,842,5911,2,13052,0,7,4,1526,0,-391,-321,1510,-1,-392,-323
15-OCT-2018,17,35959,A,35733,37349,36242,32749,849,5911,46,13052,111,8,5,1811,97,-415,-467,1795,101,-413,-469
15-OCT-2018,18,35865,A,35651,37326,36164,32583,855,5911,174,13052,151,11,12,1820,102,-415,-535,1795,102,-413,-529
15-OCT-2018,19,36531,A,36275,37993,36786,33157,868,5911,307,13052,25,11,11,1691,157,-415,-536,1667,159,-413,-529
15-OCT-2018,20,36793,A,36488,38254,37001,33398,881,5911,450,13052,0,11,7,1698,161,-415,-535,1667,159,-413,-529
15-OCT-2018,21,36604,A,36314,38067,36823,33197,885,5911,679,13052,0,12,6,1547,104,-415,-536,1533,102,-413,-529
15-OCT-2018,22,36423,A,36133,37888,36648,33065,889,5911,911,13052,0,14,13,1558,100,-415,-536,1525,100,-413,-529
15-OCT-2018,23,36306,A,36002,37766,36508,32993,879,5911,1270,13052,0,10,6,1223,198,-415,-535,1206,201,-413,-529
15-OCT-2018,24,36140,A,35785,37599,36295,32877,868,5911,1660,13052,0,9,11,1219,204,-415,-535,1202,203,-413,-529
15-OCT-2018,25,36135,A,35821,37594,36332,32909,855,5911,1790,13052,0,9,11,1556,201,-415,-535,1555,201,-413,-529
15-OCT-2018,26,35992,A,35689,37451,36198,32827,841,5911,1820,13052,0,8,6,1557,201,-415,-536,1515,201,-413,-529
15-OCT-2018,27,35871,A,35584,37330,36098,32727,841,5911,1800,13052,0,9,6,1533,208,-415,-535,1534,208,-413,-529
15-OCT-2018,28,35497,A,35280,36948,35790,32393,840,5911,1650,13052,0,9,6,1532,209,-415,-527,1490,209,-413,-519
15-OCT-2018,29,35687,A,35515,37025,36020,32608,829,5911,1540,13052,0,7,4,1486,317,-415,-416,1487,321,-413,-409
15-OCT-2018,30,35494,A,35341,36824,35852,32414,818,5911,1440,13052,0,10,11,1476,312,-415,-405,1435,298,-413,-402
15-OCT-2018,31,35313,A,35191,36589,35702,32223,808,5911,1300,13052,0,10,11,912,2,-415,-351,895,0,-413,-346
15-OCT-2018,32,35889,A,35795,37151,36301,32806,797,5911,1010,13052,0,5,5,892,0,-415,-342,896,-1,-413,-345
15-OCT-2018,33,36936,A,36845,38348,37354,33760,787,5911,752,13052,0,9,9,1773,0,-415,-488,1772,-1,-413,-489
15-OCT-2018,34,37729,A,37647,39192,38162,34464,776,5911,472,13052,0,13,13,1788,0,-415,-535,1771,-1,-413,-529
15-OCT-2018,35,38637,A,38546,40103,39062,35258,772,5911,261,13052,0,15,13,1997,448,-415,-536,1973,470,-413,-529
15-OCT-2018,36,39214,A,39158,40669,39666,35771,768,5911,80,13052,0,7,9,1999,513,-415,-533,1972,514,-413,-527
15-OCT-2018,37,40099,A,39984,41463,40489,36571,758,5911,3,13052,42,3,2,1999,666,-415,-446,1973,671,-413,-439
15-OCT-2018,38,40459,A,40296,41820,40801,36809,748,5911,2,13052,229,3,2,1999,674,-415,-443,1973,679,-413,-437
15-OCT-2018,39,40037,A,39904,41272,40409,36452,753,5911,0,13052,183,3,2,1998,1041,-415,-317,1972,1054,-413,-311
15-OCT-2018,40,39107,A,38931,40314,39440,35633,758,5911,0,13052,43,8,9,1998,1053,-410,-289,1973,1044,-407,-284
15-OCT-2018,41,37775,A,37522,38746,38025,34459,779,5911,0,13052,0,7,3,1998,375,-314,-150,1973,352,-309,-145
15-OCT-2018,42,36181,A,35909,37015,36416,33067,799,5911,1,13052,0,8,6,1993,325,-250,-76,1958,335,-242,-73
15-OCT-2018,43,34501,A,34155,35111,34668,31611,825,5911,0,13052,0,10,13,953,896,-100,40,901,915,-91,43
15-OCT-2018,44,32636,A,32189,33146,32702,29927,850,5911,0,13052,0,10,13,883,928,12,45,906,932,16,44
15-OCT-2018,45,30539,A,29976,31131,30486,28008,875,5911,0,13052,0,9,8,1972,997,-83,0,1960,1000,-89,0
15-OCT-2018,46,28545,A,28006,29150,28519,26179,899,5911,0,13052,0,10,10,1999,1000,-95,0,1973,1000,-90,0
15-OCT-2018,47,26509,A,25975,27024,26488,24357,918,5911,0,13052,0,7,13,1713,859,-8,26,1679,856,2,30
15-OCT-2018,48,25137,A,24424,25719,25015,23144,936,5911,0,13052,0,82,90,1702,853,142,27,1680,855,145,28
16-OCT-2018,1,23841,A,23076,24853,24157,21904,944,5911,0,13052,0,512,580,1702,854,109,0,1680,856,105,0
16-OCT-2018,2,23235,A,22526,24649,23973,21321,952,5911,0,13052,0,914,947,1702,854,136,19,1680,856,139,24
16-OCT-2018,3,23106,A,22353,24820,24080,21193,975,5911,0,13052,0,1214,1227,1702,854,161,152,1675,856,161,159
16-OCT-2018,4,23095,A,22338,24794,24045,21217,998,5911,0,13052,0,1199,1207,1702,854,161,254,1680,856,161,257
16-OCT-2018,5,23005,A,22250,24700,24101,21151,1017,5911,0,13052,0,1195,1351,1702,854,161,396,1680,856,161,398
16-OCT-2018,6,22702,A,22003,24394,23854,20877,1036,5911,0,13052,0,1192,1351,1702,854,161,446,1680,856,161,445
16-OCT-2018,7,22372,A,21665,24066,23519,20519,1052,5911,0,13052,0,1194,1354,1702,854,161,475,1680,856,161,473
16-OCT-2018,8,22079,A,21435,23763,23275,20266,1068,5911,0,13052,0,1184,1340,1702,854,161,504,1680,856,161,499
16-OCT-2018,9,22070,A,21435,23749,23269,20224,1118,5911,0,13052,0,1179,1334,1702,853,161,500,1680,855,161,497
16-OCT-2018,10,22336,A,21731,24022,23572,20530,1167,5911,0,13052,0,1186,1343,1715,850,161,504,1680,844,161,499
16-OCT-2018,11,22979,A,22407,24654,24080,21141,1195,5911,0,13052,0,1175,1327,906,376,161,504,877,362,161,499
16-OCT-2018,12,24123,A,23553,25773,25172,22215,1222,5911,0,13052,0,1150,1290,914,352,161,504,877,350,161,499
16-OCT-2018,13,26932,A,26478,28343,28018,24791,1251,5911,0,13052,0,269,315,-642,270,163,504,-672,266,161,499
16-OCT-2018,14,30050,A,29455,31255,30648,27687,1280,5911,0,13052,0,11,160,-694,267,163,504,-672,268,161,498
16-OCT-2018,15,33156,A,32622,33845,33306,30565,1309,5911,0,13052,0,12,30,-177,456,163,504,-163,462,161,498
16-OCT-2018,16,34446,A,33895,35139,34581,31721,1337,5911,6,13052,0,12,13,-181,463,163,503,-164,458,161,497
16-OCT-2018,17,35369,A,34580,35884,35090,32561,1373,5911,94,13052,0,15,11,699,167,163,424,711,157,161,415
16-OCT-2018,18,35050,A,34194,35567,34713,32287,1409,5911,319,13052,0,17,19,736,161,163,403,711,172,161,406
16-OCT-2018,19,35524,A,34647,36039,35165,32718,1461,5911,697,13052,0,15,17,8,776,163,502,-1,795,161,497
16-OCT-2018,20,35589,A,34703,36099,35211,32835,1513,5911,1120,13052,0,10,7,18,813,163,504,-2,814,161,499
16-OCT-2018,21,35183,A,34308,36930,36076,32501,1572,5911,1540,13052,0,8,4,-1239,862,163,504,-1251,864,161,499
16-OCT-2018,22,34800,A,33930,36579,35705,32240,1630,5911,1970,13052,0,10,11,-1269,864,146,503,-1257,867,145,497
16-OCT-2018,23,34292,A,33455,36523,35685,31796,1684,5911,2530,13052,0,10,11,-1721,1050,162,418,-1710,1059,161,411
16-OCT-2018,24,33947,A,33132,36197,35362,31494,1738,5911,3150,13052,0,10,11,-1740,1057,162,377,-1710,1052,161,377
16-OCT-2018,25,33832,A,32924,35565,34655,31422,1783,5911,3200,13052,0,8,9,-1225,653,162,359,-1198,641,161,350
16-OCT-2018,26,33374,A,32470,35090,34199,31020,1827,5911,2790,13052,0,5,7,-1211,634,133,209,-1198,632,133,200
16-OCT-2018,27,32908,A,31977,34522,33604,30622,1874,5911,2640,13052,0,6,7,-1108,558,162,56,-1094,555,161,52
16-OCT-2018,28,32574,A,31662,34187,33287,30287,1920,5911,2380,13052,0,5,3,-1108,554,162,0,-1095,550,161,0
16-OCT-2018,29,32797,A,31903,34210,33329,30488,1918,5911,2130,13052,0,7,4,-906,268,153,0,-890,258,151,0
16-OCT-2018,30,32640,A,31781,34060,33210,30317,1916,5911,1940,13052,0,12,9,-908,251,96,0,-890,241,96,0
16-OCT-2018,31,32713,A,31824,33623,32783,30305,1897,5911,1790,13052,0,12,3,-398,3,159,41,-381,-1,160,47
16-OCT-2018,32,33554,A,32669,34452,33628,31085,1877,5911,1500,13052,0,13,4,-385,0,162,51,-381,-1,161,50
16-OCT-2018,33,34861,A,33989,35813,34969,32188,1815,5911,1090,13052,0,16,9,-436,216,98,13,-431,226,94,18
16-OCT-2018,34,36205,A,35300,37161,36282,33388,1752,5911,741,13052,0,16,10,-440,234,66,110,-431,235,64,112
16-OCT-2018,35,37071,A,36115,37851,36818,34217,1712,5911,417,13052,0,11,5,-198,301,-71,21,-188,302,-74,19
16-OCT-2018,36,37633,A,36874,38388,37577,34747,1672,5911,120,13052,0,12,4,-190,306,-53,0,-188,313,-53,0
16-OCT-2018,37,38523,A,37778,39487,38578,35484,1641,5911,6,13052,0,11,1,-277,747,-176,0,-280,760,-178,0
16-OCT-2018,38,39248,A,38365,40288,39171,36035,1609,5911,3,13052,0,10,5,-317,771,-213,0,-281,773,-216,0
16-OCT-2018,39,38846,A,37956,39762,38469,35630,1596,5911,2,13052,0,25,13,1214,1044,-356,-35,1234,1055,-360,-37
16-OCT-2018,40,38113,A,37219,39070,37727,34969,1583,5911,2,13052,0,18,8,1275,1055,-403,-36,1232,1052,-398,-37
16-OCT-2018,41,36730,A,35820,37561,36323,33674,1592,5911,1,13052,0,19,2,77,673,-312,0,54,661,-310,0
16-OCT-2018,42,35151,A,34243,35987,34754,32252,1600,5911,0,13052,0,17,7,56,655,-319,0,55,660,-313,0
16-OCT-2018,43,33443,A,32549,34302,33224,30655,1595,5911,2,13052,0,17,2,-168,985,-174,0,-172,996,-166,0
16-OCT-2018,44,31582,A,30656,32349,31342,28927,1589,5911,0,13052,0,17,11,-168,1000,-82,0,-172,1001,-77,0
16-OCT-2018,45,29604,A,28770,30738,29909,27155,1555,5911,0,13052,0,13,5,-621,1000,27,0,-631,1001,32,0
16-OCT-2018,46,27491,A,26667,28694,27817,25168,1520,5911,0,13052,0,33,13,-670,1000,129,0,-631,1000,132,0
16-OCT-2018,47,25427,A,24486,26117,25219,23235,1482,5911,0,13052,0,190,195,849,883,93,0,872,880,87,0
16-OCT-2018,48,24035,A,23163,25165,24327,21968,1444,5911,0,13052,0,598,616,875,877,33,-32,871,879,35,-37
17-OCT-2018,1,22748,A,21797,24726,23680,20825,1375,5911,0,13052,0,1233,1383,1497,877,-83,-162,1492,879,-89,-168
17-OCT-2018,2,22099,A,21173,24246,23049,20219,1305,5911,0,13052,0,1231,1375,1509,877,-241,-175,1491,879,-247,-170
17-OCT-2018,3,22001,A,21099,24137,22964,20153,1263,5911,0,13052,0,1220,1365,1671,878,-383,-33,1655,879,-385,-30
17-OCT-2018,4,22393,A,21561,24519,23423,20569,1221,5911,0,13052,0,1216,1362,1675,878,-410,0,1655,879,-407,0
17-OCT-2018,5,22270,A,21505,24308,23372,20443,1180,5911,0,13052,0,1223,1367,1675,878,-315,0,1655,879,-310,0
17-OCT-2018,6,21966,A,21181,23940,23042,20087,1139,5911,0,13052,0,1166,1305,1675,878,-308,0,1655,879,-307,0
17-OCT-2018,7,21776,A,20979,23805,22837,19793,1091,5911,0,13052,0,1207,1358,1675,878,-322,0,1655,879,-322,0
17-OCT-2018,8,21620,A,20889,23669,22732,19612,1043,5911,0,13052,0,1200,1343,1675,877,-348,-1,1655,879,-346,-3
17-OCT-2018,9,21767,A,21114,23802,22957,19673,987,5911,0,13052,0,1199,1343,1673,878,-250,-86,1655,879,-242,-92
17-OCT-2018,10,22003,A,21395,23875,23232,19886,931,5911,0,13052,0,1191,1337,1702,873,-100,-81,1650,867,-91,-76
17-OCT-2018,11,22807,A,22243,24410,24072,20613,900,5911,0,13052,0,1103,1246,103,382,33,53,62,368,36,58
17-OCT-2018,12,24037,A,23598,25671,25377,21737,869,5911,0,13052,0,1134,1268,75,347,49,13,61,332,54,15
17-OCT-2018,13,27025,A,26681,28948,28633,24443,826,5911,0,13052,0,341,326,-1082,3,158,83,-1100,-1,160,86
17-OCT-2018,14,30326,A,29938,31951,31548,27546,783,5911,0,13052,0,9,8,-1116,0,98,20,-1098,-1,91,20
17-OCT-2018,15,33998,A,33606,35513,35050,30980,752,5911,0,13052,0,4,3,-938,144,-73,0,-924,150,-76,0
17-OCT-2018,16,35954,A,35487,37569,36934,32821,721,5911,20,13052,0,5,5,-949,154,-161,0,-924,153,-166,0
17-OCT-2018,17,36590,A,36004,37549,36559,33314,708,5911,145,13052,0,6,4,-75,154,-311,-67,-52,153,-316,-74
17-OCT-2018,18,36240,A,35652,37428,36209,32928,694,5911,427,13052,0,8,3,-52,154,-411,-217,-51,154,-410,-224
17-OCT-2018,19,36386,A,35852,37534,36414,33049,685,5911,760,13052,0,7,9,-53,243,-344,-244,-51,250,-336,-235
17-OCT-2018,20,36115,A,35585,37232,36145,32778,675,5911,1220,13052,0,6,7,-24,264,-354,-233,-52,293,-355,-234
17-OCT-2018,21,35643,A,35116,37327,36723,32278,703,5911,1730,13052,0,7,6,-640,1009,-323,-214,-645,1043,-323,-212
17-OCT-2018,22,35374,A,34883,37183,36489,32053,731,5911,2130,13052,0,9,7,-681,1054,-407,-212,-710,1060,-407,-212
17-OCT-2018,23,35038,A,34627,37563,36574,31788,753,5911,2390,13052,0,7,5,-1436,1057,-330,-252,-1439,1060,-318,-253
17-OCT-2018,24,34706,A,34279,37232,36227,31519,774,5911,2580,13052,0,5,5,-1458,1059,-311,-252,-1438,1059,-309,-253
17-OCT-2018,25,34727,A,34264,37223,36174,31546,806,5911,2660,13052,0,7,7,-1418,1004,-231,-340,-1399,1001,-228,-344
17-OCT-2018,26,34450,A,34023,37029,35933,31331,837,5911,2700,13052,0,7,5,-1423,1000,-295,-354,-1399,1001,-296,-345
17-OCT-2018,27,34135,A,33716,35887,35238,31017,850,5911,2630,13052,0,6,7,-746,1000,-277,-223,-692,1001,-274,-217
17-OCT-2018,28,33852,A,33426,35560,34947,30761,863,5911,2530,13052,0,6,5,-693,994,-289,-220,-690,974,-287,-217
17-OCT-2018,29,34014,A,33608,35128,34569,30929,857,5911,2420,13052,0,5,3,-183,270,-278,-148,-131,230,-276,-148
17-OCT-2018,30,33957,A,33522,35037,34487,30880,850,5911,2100,13052,0,6,3,-109,203,-310,-155,-131,202,-308,-148
17-OCT-2018,31,34109,A,33754,35287,34675,30970,818,5911,1790,13052,0,6,3,-393,160,-255,-24,-388,156,-246,-19
17-OCT-2018,32,34858,A,34570,35996,35493,31707,786,5911,1490,13052,0,7,6,-399,156,-232,0,-388,156,-239,8
17-OCT-2018,33,35892,A,35586,36899,36177,32677,734,5911,1170,13052,0,8,4,-94,156,-375,-30,-76,156,-380,-31
17-OCT-2018,34,36999,A,36698,38016,37293,33693,681,5911,793,13052,0,8,9,-127,156,-362,-20,-78,150,-358,-27
17-OCT-2018,35,37963,A,37629,39181,38335,34539,697,5911,367,13052,0,10,11,1403,-161,-409,-138,1454,-182,-410,-145
17-OCT-2018,36,38813,A,38494,40044,39193,35316,713,5911,84,13052,0,9,4,1472,-186,-414,-122,1452,-179,-413,-119
17-OCT-2018,37,39808,A,39537,40826,40047,36228,732,5911,6,13052,0,4,5,1776,-8,-414,-92,1771,-1,-413,-93
17-OCT-2018,38,40753,A,40423,41836,40936,37003,751,5911,4,13052,0,8,7,1787,0,-414,-161,1771,-1,-413,-172
17-OCT-2018,39,40430,A,40074,41675,40592,36722,759,5911,2,13052,0,19,16,1991,584,-414,-312,1972,640,-413,-322
17-OCT-2018,40,39295,A,38900,40622,39420,35659,767,5911,0,13052,0,13,19,1994,727,-414,-400,1950,715,-413,-398
17-OCT-2018,41,37874,A,37430,39191,37942,34290,777,5911,1,13052,0,12,11,911,245,-374,-431,824,217,-371,-433
17-OCT-2018,42,36185,A,35718,37553,36236,32778,786,5911,1,13052,0,13,17,830,211,-412,-443,826,232,-410,-440
17-OCT-2018,43,34647,A,34125,35923,34640,31379,797,5911,1,13052,0,13,13,520,934,-326,-437,494,974,-313,-434
17-OCT-2018,44,32669,A,32141,33850,32653,29549,807,5911,0,13052,0,12,11,497,999,-230,-439,495,1001,-231,-434
17-OCT-2018,45,30607,A,30044,31833,30552,27647,808,5911,0,13052,0,18,7,594,1000,-327,-381,591,1001,-329,-376
17-OCT-2018,46,28493,A,27971,29697,28482,25668,809,5911,0,13052,0,21,11,561,1001,-304,-379,592,1000,-300,-376
17-OCT-2018,47,26480,A,25944,27798,26466,23804,813,5911,0,13052,0,25,22,1839,954,-351,-442,1875,952,-358,-450
17-OCT-2018,48,25007,A,24485,26540,25077,22421,816,5911,0,13052,0,94,106,1909,951,-406,-533,1873,951,-405,-529
18-OCT-2018,1,23677,A,23122,25686,24202,21178,802,5911,0,13052,0,569,585,1803,905,-413,-527,1777,902,-413,-525
18-OCT-2018,2,23033,A,22424,25263,23753,20589,787,5911,0,13052,0,798,828,1800,901,-405,-527,1777,902,-403,-525
18-OCT-2018,3,22857,A,22263,25515,23964,20473,791,5911,0,13052,0,1209,1200,1800,900,-414,-535,1777,902,-413,-529
18-OCT-2018,4,23117,A,22470,25738,24163,20778,795,5911,0,13052,0,1205,1194,1800,901,-381,-535,1777,900,-374,-529
18-OCT-2018,5,23065,A,22354,25657,24053,20718,799,5911,0,13052,0,1209,1199,1800,901,-347,-536,1777,902,-348,-529
18-OCT-2018,6,22609,A,21913,25255,23598,20243,803,5911,0,13052,0,1196,1185,1800,901,-414,-536,1777,902,-412,-529
18-OCT-2018,7,22453,A,21703,25099,23389,20015,802,5911,0,13052,0,1196,1187,1800,901,-415,-535,1777,902,-413,-529
18-OCT-2018,8,22163,A,21412,24790,23078,19750,800,5911,0,13052,0,1176,1166,1800,900,-415,-536,1777,902,-413,-529
18-OCT-2018,9,22255,A,21533,24885,23205,19861,798,5911,0,13052,0,1180,1173,1800,901,-415,-535,1777,902,-413,-529
18-OCT-2018,10,22466,A,21764,25084,23428,20049,795,5911,0,13052,0,1173,1164,1828,902,-415,-530,1775,901,-413,-521
18-OCT-2018,11,23342,A,22698,25737,24358,20804,796,5911,0,13052,0,1108,1098,868,809,-362,-425,810,804,-354,-415
18-OCT-2018,12,24486,A,23948,26722,25550,21847,796,5911,0,13052,0,1115,1097,833,748,-274,-347,811,697,-262,-333
18-OCT-2018,13,27610,A,27247,29006,28291,24750,793,5911,0,13052,0,414,347,296,-160,-126,-196,254,-184,-116,-183
18-OCT-2018,14,30856,A,30407,31855,31111,27781,789,5911,0,13052,0,10,11,201,-189,-158,-142,259,-183,-167,-150
18-OCT-2018,15,34589,A,34055,35691,34564,31250,756,5911,0,13052,0,7,8,1775,389,-308,-287,1830,431,-317,-294
18-OCT-2018,16,36305,A,35598,37565,36106,32835,722,5911,35,13052,0,8,6,1998,469,-411,-341,1972,482,-411,-344
18-OCT-2018,17,36936,A,36137,38343,36658,33324,719,5911,414,13052,0,16,6,1998,1013,-414,-477,1972,1044,-413,-483
18-OCT-2018,18,36001,A,35286,37469,35811,32463,715,5911,1040,13052,0,19,22,1997,1057,-414,-535,1972,1060,-413,-529
18-OCT-2018,19,35745,A,35086,37208,35601,32252,701,5911,1700,13052,0,14,12,1997,1058,-414,-535,1972,1060,-413,-529
18-OCT-2018,20,35204,A,34570,36668,35092,31710,687,5911,2420,13052,0,15,22,1997,1057,-414,-535,1972,1060,-413,-529
18-OCT-2018,21,34382,A,33728,35846,34251,30896,677,5911,3180,13052,0,15,23,1850,1059,-414,-535,1815,1060,-413,-529
18-OCT-2018,22,33488,A,32882,34952,33407,30008,667,5911,3880,13052,0,15,25,1839,1058,-414,-535,1816,1060,-413,-529
18-OCT-2018,23,32830,A,32218,34295,32742,29367,652,5911,4530,13052,0,15,25,1817,1060,-414,-536,1794,1060,-413,-529
18-OCT-2018,24,32418,A,31808,33882,32333,28971,636,5911,4960,13052,0,15,25,1818,1058,-414,-535,1793,1060,-413,-529
18-OCT-2018,25,32194,A,31599,33658,32124,28751,625,5911,5290,13052,0,15,25,1591,1005,-414,-535,1557,1001,-413,-529
18-OCT-2018,26,31878,A,31344,33342,31869,28460,613,5911,5420,13052,0,15,25,1577,1000,-414,-535,1558,1001,-413,-529
18-OCT-2018,27,31649,A,31080,33112,31602,28280,603,5911,5350,13052,0,14,23,1544,1000,-414,-535,1523,1001,-413,-529
18-OCT-2018,28,31364,A,30835,32821,31347,28053,593,5911,5040,13052,0,8,12,1544,1000,-414,-535,1523,1001,-413,-529
18-OCT-2018,29,31616,A,31136,33072,31646,28345,587,5911,4530,13052,0,7,10,1366,1000,-414,-535,1338,1001,-413,-529
18-OCT-2018,30,31865,A,31431,33321,31942,28591,581,5911,4010,13052,0,7,9,1353,1000,-414,-535,1338,1001,-413,-529
18-OCT-2018,31,32145,A,31810,33602,32318,28849,578,5911,3490,13052,0,7,8,1541,1000,-414,-536,1533,1001,-413,-529
18-OCT-2018,32,33043,A,32764,34492,33275,29739,575,5911,2840,13052,0,7,11,1528,1000,-414,-528,1533,1001,-412,-519
18-OCT-2018,33,34258,A,33927,35533,34440,30914,567,5911,2240,13052,0,7,13,1990,1000,-347,-421,1972,1001,-339,-410
18-OCT-2018,34,35719,A,35348,36964,35863,32298,558,5911,1540,13052,0,10,12,1998,1001,-322,-413,1972,1001,-324,-410
18-OCT-2018,35,37023,A,36581,38298,37089,33498,578,5911,788,13052,0,9,4,1997,1055,-408,-358,1972,1060,-410,-353
18-OCT-2018,36,38125,A,37676,39357,38191,34531,597,5911,195,13052,0,11,11,1997,1058,-414,-307,1972,1060,-413,-295
18-OCT-2018,37,39391,A,38925,40471,39436,35724,628,5911,7,13052,0,8,11,1998,1058,-414,-158,1972,1060,-413,-146
18-OCT-2018,38,40361,A,39762,41415,40271,36628,658,5911,5,13052,0,4,9,1997,1058,-414,-136,1972,1060,-413,-146
18-OCT-2018,39,39913,A,39285,41117,39794,36288,661,5911,3,13052,0,4,9,1997,1058,-414,-286,1972,1060,-413,-294
18-OCT-2018,40,39221,A,38563,40507,39073,35711,664,5911,3,13052,0,8,6,1998,1058,-414,-364,1972,1060,-413,-368
18-OCT-2018,41,37977,A,37295,39398,37806,34590,682,5911,4,13052,0,8,11,1997,1059,-414,-499,1972,1059,-412,-502
18-OCT-2018,42,36636,A,35905,38010,36414,33412,699,5911,2,13052,0,5,9,1997,1058,-394,-475,1972,1060,-393,-460
18-OCT-2018,43,34980,A,34187,36224,34696,31906,725,5911,2,13052,0,6,9,1998,1005,-414,-324,1972,1001,-413,-310
18-OCT-2018,44,33132,A,32386,34272,32892,30246,751,5911,0,13052,0,6,6,1997,1000,-382,-252,1972,1001,-379,-245
18-OCT-2018,45,31032,A,30251,31991,30757,28339,776,5911,0,13052,0,6,6,1997,1000,-328,-125,1972,1001,-316,-119
18-OCT-2018,46,28862,A,28093,29665,28604,26375,800,5911,0,13052,0,10,11,1997,1000,-178,-115,1972,1000,-166,-118
18-OCT-2018,47,26843,A,26060,27433,26581,24551,816,5911,0,13052,0,19,18,1906,954,-16,-55,1874,952,-1,-48
18-OCT-2018,48,25350,A,24607,25944,25204,23216,831,5911,0,13052,0,94,94,1898,951,155,0,1875,952,164,0
19-OCT-2018,1,24089,A,23348,24991,24283,22036,829,5911,0,13052,0,402,432,1899,952,136,0,1874,953,125,0
19-OCT-2018,2,23055,A,22456,24220,23616,21143,827,5911,0,13052,0,665,660,1899,952,30,0,1874,953,33,0
19-OCT-2018,3,22854,A,22286,24329,23803,21024,839,5911,0,13052,0,975,1018,1899,951,144,0,1867,953,155,0
19-OCT-2018,4,22992,A,22448,24986,24427,21243,850,5911,0,13052,0,1494,1479,1899,952,277,0,1874,953,282,0
19-OCT-2018,5,22782,A,22236,24763,24202,21046,870,5911,0,13052,0,1481,1466,1900,951,297,55,1874,953,297,65
19-OCT-2018,6,22397,A,21903,24384,23883,20712,890,5911,0,13052,0,1487,1480,1900,952,297,97,1875,952,297,99
19-OCT-2018,7,21998,A,21504,23976,23625,20367,896,5911,0,13052,0,1478,1621,1900,906,297,153,1874,904,297,150
