Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"23/07/2022 06:16:12","22/07/2022","NTS Energy Offtaken, Moffat, Interconnector","169966667.0000","23/07/2022 11:30:00",""
"23/07/2022 01:00:00","23/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","14939972.0000","24/07/2022 14:01:00","A"
"23/07/2022 01:00:00","23/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","14393764.0000","24/07/2022 12:01:01","L"
"23/07/2022 01:00:00","23/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","8633333.0000","24/07/2022 12:01:01","L"
"22/07/2022 19:13:39","16/07/2022","Demand, Actual DM, LDZ(SC), D+6","15738228.0000","22/07/2022 19:17:00","L"
"22/07/2022 19:13:39","16/07/2022","Demand, Actual NDM, LDZ(SC), D+6","38893645.0000","22/07/2022 19:17:00","L"
"22/07/2022 06:16:12","21/07/2022","NTS Energy Offtaken, Moffat, Interconnector","185400000.0000","22/07/2022 11:30:00",""
"22/07/2022 01:00:00","22/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10579386.0000","23/07/2022 16:01:00","A"
"22/07/2022 01:00:00","22/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","2125556.0000","23/07/2022 12:01:00","L"
"22/07/2022 01:00:00","22/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","50938889.0000","23/07/2022 12:01:00","L"
"21/07/2022 19:14:34","15/07/2022","Demand, Actual DM, LDZ(SC), D+6","17252158.0000","21/07/2022 19:17:00","L"
"21/07/2022 19:14:34","15/07/2022","Demand, Actual NDM, LDZ(SC), D+6","42533008.0000","21/07/2022 19:17:00","L"
"21/07/2022 06:16:15","20/07/2022","NTS Energy Offtaken, Moffat, Interconnector","169366667.0000","21/07/2022 11:30:00",""
"21/07/2022 01:00:00","21/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","9908772.0000","22/07/2022 16:01:01","L"
"21/07/2022 01:00:00","21/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","51350000.0000","22/07/2022 16:01:01","L"
"20/07/2022 19:14:21","14/07/2022","Demand, Actual DM, LDZ(SC), D+6","18545079.0000","20/07/2022 19:17:01","L"
"20/07/2022 19:14:21","14/07/2022","Demand, Actual NDM, LDZ(SC), D+6","45564423.0000","20/07/2022 19:17:01","L"
"20/07/2022 06:16:16","19/07/2022","NTS Energy Offtaken, Moffat, Interconnector","166300000.0000","20/07/2022 11:30:00",""
"20/07/2022 01:00:00","20/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","9883663.0000","21/07/2022 14:01:00","A"
"20/07/2022 01:00:00","20/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","1935556.0000","21/07/2022 12:01:00","L"
"20/07/2022 01:00:00","20/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","44044444.0000","21/07/2022 12:01:00","L"
"19/07/2022 19:14:47","13/07/2022","Demand, Actual DM, LDZ(SC), D+6","19629289.0000","19/07/2022 19:18:01","L"
"19/07/2022 19:14:47","13/07/2022","Demand, Actual NDM, LDZ(SC), D+6","42950418.0000","19/07/2022 19:18:01","L"
"19/07/2022 06:16:16","18/07/2022","NTS Energy Offtaken, Moffat, Interconnector","166422222.0000","19/07/2022 11:30:00",""
"19/07/2022 01:00:00","19/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10287788.0000","20/07/2022 16:01:01","A"
"19/07/2022 01:00:00","19/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","2056667.0000","20/07/2022 12:01:01","L"
"19/07/2022 01:00:00","19/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","51955556.0000","20/07/2022 12:01:01","L"
"18/07/2022 19:13:56","12/07/2022","Demand, Actual DM, LDZ(SC), D+6","19030751.0000","18/07/2022 19:17:01","L"
"18/07/2022 19:13:56","12/07/2022","Demand, Actual NDM, LDZ(SC), D+6","37349474.0000","18/07/2022 19:17:01","L"
"18/07/2022 06:16:20","17/07/2022","NTS Energy Offtaken, Moffat, Interconnector","142144444.0000","18/07/2022 11:30:00",""
"18/07/2022 01:00:00","18/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","12762756.0000","19/07/2022 14:01:00","A"
"18/07/2022 01:00:00","18/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","2545556.0000","19/07/2022 12:01:00","L"
"18/07/2022 01:00:00","18/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","50288889.0000","19/07/2022 12:01:00","L"
"17/07/2022 19:13:24","11/07/2022","Demand, Actual DM, LDZ(SC), D+6","18391421.0000","17/07/2022 19:16:00","L"
"17/07/2022 19:13:24","11/07/2022","Demand, Actual NDM, LDZ(SC), D+6","33740623.0000","17/07/2022 19:16:00","L"
"17/07/2022 06:16:19","16/07/2022","NTS Energy Offtaken, Moffat, Interconnector","154722222.0000","17/07/2022 11:30:00",""
"17/07/2022 01:00:00","17/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","13258067.0000","18/07/2022 16:01:00","A"
"17/07/2022 01:00:00","17/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","13182621.0000","18/07/2022 12:01:01","L"
"17/07/2022 01:00:00","17/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","39688889.0000","18/07/2022 12:01:01","L"
"16/07/2022 19:13:37","10/07/2022","Demand, Actual DM, LDZ(SC), D+6","15958525.0000","16/07/2022 19:17:00","L"
"16/07/2022 19:13:37","10/07/2022","Demand, Actual NDM, LDZ(SC), D+6","31080778.0000","16/07/2022 19:17:00","L"
"16/07/2022 06:16:11","15/07/2022","NTS Energy Offtaken, Moffat, Interconnector","178533333.0000","16/07/2022 11:30:00",""
"16/07/2022 01:00:00","16/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","13283511.0000","18/07/2022 12:01:01","A"
"16/07/2022 01:00:00","16/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","13295864.0000","17/07/2022 12:01:01","L"
"16/07/2022 01:00:00","16/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","37472222.0000","17/07/2022 12:01:01","L"
"15/07/2022 19:13:44","09/07/2022","Demand, Actual DM, LDZ(SC), D+6","15378641.0000","15/07/2022 19:17:01","L"
"15/07/2022 19:13:44","09/07/2022","Demand, Actual NDM, LDZ(SC), D+6","35919458.0000","15/07/2022 19:17:01","L"
"15/07/2022 06:16:16","14/07/2022","NTS Energy Offtaken, Moffat, Interconnector","175288889.0000","15/07/2022 11:30:00",""
"15/07/2022 01:00:00","15/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","13568931.0000","17/07/2022 12:01:01","A"
